#SHEET_NAME,忆-第九回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认140,,,,我轻声吟出即兴所作的诗句，见这对鸳鸯悠游，心中更添几分轻松喜悦。话说回来，不知一等青楼是何光景？是否会与二三等的青楼一同？,我輕聲吟出前日即興所作的詩句，見這對鴛鴦悠遊，心中更添幾分輕鬆喜悅。話說回來，不知一等青樓是何光景？是否會與二三等的青樓一同？,"I murmured the impromptu verse I'd composed days earlier, watching the ducks glide leisurely, feeling my heart grow lighter. Speaking of which, I wonder—what might a first-class pleasure house be like? Would it resemble second or third-class ones?",以前に即興で作った詩をぼそぼそと詠む。おしどりが仲睦まじく泳ぐ様子で、少し心が和んだ。ところで、一等青楼とはどのような光景なのだろうか。二等三等とはまた異なるのだろうか？,"Тихо проговорил я стих, сочинённый в тот день. От вида мандаринок, безмятежно плывущих по воде, у меня на на душе стало ещё радостнее. Кстати, интересно, что из себя представляет ""первоклассный зелёный терем""? Чем от отличается от второго класса?",
,,,,,,,,,,默认141,,,,今日总不必再打茶围、斗诗了吧？,今日總不必再打茶圍、斗詩了吧？,Surely we don't need to attend another tea gathering or poetry duel today?,さすがに今日は卓を囲んだり詩の勝負をしなくてもいいだろう。,"Сегодня-то уж, наверно, не нужно будет опять участвовать в застольных играх и сочинять стихи?",
,Bg,天空黄昏,,,,,1,,,,,,,
,,船夫,<Off>,,,,,,,默认142,,船夫/19_船夫_05,,[公子，泠音阁就在前方，快到了。],[公子，泠音閣就在前方，快到了。],"""Young Master, <ruby=泠音>Lingyin</ruby> Pavilion is just ahead—we're almost there.""",「旦那さん、もうすぐ泠音閣に着くよ」,"""Юный вельможа, 'Мелодичный павильон' прямо по курсу. Мы почти приплыли.""",
,,,,,,,,,,默认143,,,,我正在回味先前作过的那些诗，忽然听到船夫出声提醒。,我正在回味先前作過的那些詩，忽然聽到船夫出聲提醒。,I was savoring the poems I'd composed earlier when the boatman's voice suddenly interrupted my thoughts.,私が先の詩の余韻に浸っていると、船頭の声で現実に引き戻された。,"Пока я смаковал придуманный мною же стих, лодочник внезапно окликнул меня.",
,,,,,,,,,,默认144,,,,我回过头，望向船头方向的泠音阁——,我回過頭，望向船頭方向的泠音閣——,I turned and gazed toward <ruby=泠音>Lingyin</ruby> Pavilion at the bow—,振り返って船首の向こうにある泠音閣を見る――,"Я повернулся в сторону носа лодки, взглянув в сторону ""Мелодичного павильона"".",
,Bg,第一青楼1黄昏,,,,,2,,,,,,
,Bgm,一等青楼,,,,3,3,,,,,,,,,,,
,,,,,,,,,,默认145,,,,暮色将暗未暗，夕阳的余晖洒在湖面上，波光粼粼，宛如湖上洒满了金色的鱼鳞。,暮色將暗未暗，夕陽的餘暉灑在湖面上，波光粼粼，宛如湖上灑滿了金色的魚鱗。,"The twilight hovered between light and dark, the sunset's last rays making the lake shimmer like scattered golden fish scales.",時は既に黄昏、夕日の残光が湖面を照らし、湖に黄金の鱗を散らしたかのようにきらきらと輝いている。,"Сумерки переливались светом и тьмой, от последних лучей заката озеро мерцало, будто было усеяно чешуйками золотых рыбок.",
,,,,,,,,,,默认146,,,,泠音阁的一半建在湖畔的土地上，另一半则延伸至湖中，仿佛是一艘巨大的画舫，停泊在湖畔边上。,泠音閣的一半建在湖畔的土地上，另一半則延伸至湖中，彷彿是一艘巨大的畫舫，停泊在湖畔邊上。,"Half of <ruby=泠音>Lingyin</ruby> Pavilion stood on shore while the other half extended over the water, resembling a massive painted pleasure boat moored at the lake's edge.",泠音閣の半分が湖畔の地上に立っており、もう半分が湖の向こうまで伸びている。その様子はさながら巨大な<ruby=屋形船>画舫</ruby>となり、湖畔に停泊している。,"Половина ""Мелодичного павильона"" стояла на берегу озера, а другая вытягивалась внутрь его вод. Павильон был похож на пришвартованную на берегу озера расписную прогулочную лодку.",
,,,,,,,,,,默认147,,,,飞檐翘角，雕梁画栋，红砖盖着青瓦，青瓦叠着红砖，与二十四桥的湖景相映成趣。,飛簷翹角，雕梁畫棟，紅磚蓋著青瓦，青瓦疊著紅磚，與二十四橋的湖景相映成趣。,"The upturned eaves, carved beams, and painted rafters—red bricks covering blue tiles and blue tiles layered over red bricks—harmonized with the lake view of the Twenty-Four Bridges.",角の反った軒、彫刻や彩色が施された建物、赤と青で重ねられた煉瓦。それらが二十四橋が架かる湖の景色と相まって、絶景となっている。,"Изогнутые углы крыш, резные балки, расписные перекрытия. Красный кирпич покрывал зелёную черепицу, зелёная черепица шла слоями поверх красного кирпича, всё это вместе красиво оттеняло вид озера у моста.",
,,,,,,,,,,默认148,,,,好美……,好美……,How beautiful...,美しい……,Какая красота...,
,,,,,,,,,,默认149,,,,不愧是一等青楼。,不愧是一等青樓。,Truly a first-class pleasure house.,さすがは一等青楼閣だ。,"Не удивительно, что это первоклассный ""зелёный терем"".",
,,,,,,,,,,默认150,,,,……,……,...,……,...,
,,,,,,,,,,默认151,,,,船缓缓停靠于泠音阁延伸出的木桥旁。,船緩緩停靠於泠音閣延伸出的木橋旁。,The boat drifted to a stop beside the wooden bridge extending from <ruby=泠音>Lingyin</ruby> Pavilion.,ゆっくりと船が泠音閣から伸びる桟橋へと近付き、停まった。,"Лодка не спеша подплыла к деревянному причалу, протягивавшемуся от ""Мелодичного павильона"".",
,,,,,,,,,,默认152,,,,船夫送我下船，热情作别。,船夫送我下船，熱情作別。,The boatman helped me ashore and bid me a warm farewell.,船頭が私を下ろし、心温まる別れの挨拶をしてくれた。,"Лодочник помог мне сойти, а затем тепло распрощался.",
,,忆鹂儿,微笑,,,,1,,,,,,,
,,,,,,,,,,默认153,,,,我沿木桥前行，不久便迎见一位面善的姑娘——,我沿木橋前行，不久便迎見一位面善的姑娘——,"As I walked along the wooden bridge, I soon encountered a girl with a gentle face—",桟橋に沿って前に進むと、すぐに知った顔の娘が迎えに上がった――,"Пройдя по причалу, я вскоре заприметил девочку со знакомым лицом...",
,,,,,,,,,,默认154,,,,正是昨夜送来请柬的鹂儿。,正是昨夜送來請柬的鸝兒。,"It was none other than Li'er, who had delivered the invitation the previous night.",昨晩、私に招待状を渡してくれた鵹児だ。,"Это была та самая Ли'эр, что вчера принесла мне приглашение.",
,,忆鹂儿,微笑,,,,,,,默认155,,鹂儿/19_鹂儿_12,,[公子，奴家候您多时啦。],[公子，奴家候您多時啦。],"""Young Master, I've been expecting you.""",「旦那さま、お待ちしておりました。」,"""Юный вельможа, я Вас ждала.""",
,,,,,,,,,,默认156,,,,鹂儿手提一盏灯笼，笑盈盈向我欠身一礼。,鸝兒手提一盞燈籠，笑盈盈向我欠身一禮。,Li'er held a lantern and curtsied gracefully with a smile.,彼女は提灯をさげ、微笑みながらぺこりと一礼した。,"Ли'эр, держа фонарь в руках, с улыбкой поклонилась мне.",
,,方知宥,,,,,,,,默认157,,方知宥/19_方知宥_15,,[你在此等了许久？］,[你在此等了許久？］,"""Have you been waiting here long?""",「待ったかい？」,"""И долго ждёшь?""",
,,忆鹂儿,通常,,,,,,,默认158,,鹂儿/19_鹂儿_13,,[不久，我也刚到片刻。按规矩我们皆提前半个时辰至此，以免怠慢早到的贵客。］,[不久，我也剛到片刻。按規矩我們皆提前半個時辰至此，以免怠慢早到的貴客。］,"""Not long, I've only just arrived. By custom, we arrive an hour early to avoid neglecting honored guests who come ahead of time.""",「いえ、先ほど来たばかりです。早めに来られるお客様をお待たせしないよう、半刻前に来る決まりになっているのです」,"""Нет, не долго. Я сама пришла совсем недавно. По правилам мы приходим на пол-стражи раньше, чтобы не проявить неучтивость к гостям, которые появляются раньше.""",
,,忆鹂儿,无奈,,,,,,,默认159,,鹂儿/19_鹂儿_14,,[不过呀，公子确实来得早些，奴家虽已准备妥当，怜烟小姐却还未整妆完毕，恐怕得劳您再等半个时辰了。］,[不過呀，公子確實來得早些，奴家雖已準備妥當，憐煙小姐卻還未整妝完畢，恐怕得勞您再等半個時辰了。］,"""But Young Master, you've come quite early. While I'm ready, Miss Lianyan hasn't finished her makeup yet—I'm afraid you'll need to wait another hour.""",「とはいえ、旦那さまは少々早くお着きになりましたね。私は準備が整っておりますが、憐煙さまの支度が整っておりません。あと半刻ほどお待ちになっていただくかと」,"""Но Вы, юный вельможа, появились действительно рановато. Ваша покорная слуга хоть и поспела вовремя, но сама госпожа Ляньянь ещё не закончила приводить себя в порядок. Боюсь, что Вам придётся подождать ещё пол-стражи.""",
,,方知宥,,,,,,,,默认160,,方知宥/19_方知宥_16,,[无妨，既是我早来，自然该等。］,[無妨，既是我早來，自然該等。］,"""No matter, since I came early, waiting is only proper.""",「構わないよ。私が早く来たんだから、待つのは当然だ」,"""Ничего страшного. Я же сам решил прийти рано - так что подожду.""",
,,忆鹂儿,微笑,,,,,,,默认161,,鹂儿/19_鹂儿_15,,[嗯，我们为公子备了一间小室，可在此静候小姐……不过在此之前，可愿让奴家先带您在一楼走走看看？],[嗯，我們為公子備了一間小室，可在此靜候小姐……不過在此之前，可願讓奴家先帶您在一樓走走看看？],"""We've prepared a small room where the Young Master may wait quietly for the lady... But first, would you like me to show you around the first floor?""",「では控えのお部屋を用意しておりますので、そちらでお待ちください……ところで、その前に一階をご案内いたしましょうか？」,"""Мы подготовили для Вас комнату, где Вы сможете спокойно дождаться госпожи... Но прежде не желаете ли, чтобы Ваша покорная слуга показала Вам первый этаж?""",
,,方知宥,,,,,,,,默认162,,方知宥/19_方知宥_17,,[好，那便有劳姑娘了。],[好，那便麻煩姑娘了。],"""Very well, then I'll trouble you, miss.""",「ではお言葉に甘えて」,"""Да, было бы неплохо.""",
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,四艺堂长廊,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,Thread,*BG拉远5s二倍图,,,,,,,,,,,,
,Se,室内交谈,,,,,,,,,,,,
,,,,,,,,,,默认163,,,,……,……,...,……,...,
,,,,,,,,,,默认164,,,,我随鹂儿走过泠音阁外木桥，步入阁内。,我隨鸝兒走過泠音閣外木橋，步入閣內。,I followed Li'er across the wooden bridge outside <ruby=泠音>Lingyin</ruby> Pavilion and entered the building.,鵹児に続いて、泠音閣の外の木橋を渡り、建物に入った。,"Пройдя вместе с Ли'эр по деревянному причалу, мы зашли внутрь павильона.",
,,,,,,,,,,默认165,,,,我们穿过一条宽阔的檀木长廊，廊尽为墙，两侧各有厅堂。,我們穿過一條寬闊的檀木長廊，廊盡為牆，兩側各有廳堂。,"We passed through a spacious sandalwood corridor that ended at a wall, with halls on either side.",ふったりとした広さの檀木の廊下を渡ると、その先は壁となっており、両側に広間がある。,"Мы прошли по просторному коридору, украшенного сандаловым деревом, который закачивался стеной и залами по обеим сторонам.",
,,,,,,,,,,默认166,,,,厅堂共四间，装潢各异，客人多少不一，但皆有二三姑娘相伴。,廳堂共四間，裝潢各異，客人多少不一，但皆有二三姑娘相伴。,"There were four halls in total, each differently decorated, with varying numbers of guests—but all had two or three courtesans attending them.",広間は合わせて四つ。それぞれ設えが異なり、客の数もまちまちだが、みな娘を二三侍らせている。,"В общем здесь было четыре зала - каждый украшен по-своему и с разным количеством гостей, в каждом было по две-три девицы, что составляли гостям компанию.",
,,,,,,,,,,默认167,,,,客人中有衣着简朴的文人，也有珠光宝气的富商。,客人中有衣著簡樸的文人，也有珠光寶氣的富商。,The guests included plainly dressed scholars as well as jewel-bedecked wealthy merchants.,素朴な装いの文人もいれば、いかにも羽振りの良さそうな装いの豪商もいる。,"Среди гостей были как люди учёного круга, одетые по-простому, так и зажиточные торговцы, украшенные драгоценностями.",
,,,,,,,,,,默认168,,,,姑娘们浅施脂粉，个个明眸皓齿，单论容貌丝毫不逊于碧竹坊的心兰花魁。,姑娘們淺施脂粉，個個明眸皓齒，單論容貌絲毫不遜於碧竹坊的心蘭花魁。,"The courtesans wore light makeup, each bright-eyed and fair-toothed—in beauty alone, they rivaled Xinlan, the courtesan of Jade Bamboo Hall.",娘たちは薄化粧をし、みな輝く瞳に白い歯をのぞかせている。容姿だけでも、碧竹坊の心蘭嬢にすら引けをとらない。,"Куртизанки были легко накрашены, у каждой из них были ясные глаза и красивые белые зубы. Лишь по одной красоте они уже нисколько не уступали Синьлань, ""девушке первого ранга"" из ""Палаты изумрудного бамбука"".",
,,,,,,,,,,默认169,,,,她们体态轻盈，衣饰素雅，虽勾勒出窈窕身姿，却不似勾栏那般裸露媚俗。,她們體態輕盈，衣飾素雅，雖勾勒出窈窕身姿，卻不似勾欄那般裸露媚俗。,"Their posture was graceful, their attire simple yet elegant, subtly accentuating their slender figures without the vulgar exposure typical of brothels.",線の細い体つきに、控えめながらも上品な装い。体をしなやかにくねらせながらも、勾欄のような露骨に媚びる下品さがない。,"Осанка их была ровной, а одежда, хоть и простая, в то же время была красивой - она подчёркивала стройность фигуры, но при этом без вульгарной откровенности, присущей ""изогнутым балюстрадам"".",
,,,,,,,,,,默认170,,,,她们的言行举止落落大方，举手投足间自带书卷之气，不似风尘女子，反似名门闺秀。,她們的言行舉止落落大方，舉手投足間自帶書卷之氣，不似風塵女子，反似名門閨秀。,"Their demeanor was poised and natural, every gesture exuding scholarly refinement—unlike courtesans, they resembled noble ladies.",彼女たちの言動は気品に満ち、動きの一つ一つに教養が滲み出ている。その様は娼婦ではなく、名家の令嬢だ。,"Их поведение было сдержанным и естественным, движения были преисполнены культурности. В отличие от типичных ""падших женщин"", они больше походили на девушек из образованных семей.",
,,,,,,,,,,默认171,,,,不愧是泠音阁的姑娘。,不愧是泠音閣的姑娘。,Truly worthy of <ruby=泠音>Lingyin</ruby> Pavilion's ladies.,これが噂に聞く、泠音閣の娘……,"Они действительно соответствовали ""Мелодичному павильону"".",
,,忆鹂儿,通常,,,,,,,默认172,,鹂儿/19_鹂儿_16,,[泠音阁一楼分东南西北四堂，此处为北堂，共有四个小厅——这里亦被称作“四艺堂”。],[泠音閣一樓分東南西北四堂，此處為北堂，共有四個小廳——這裡亦被稱作“四藝堂”。],"""The first floor of <ruby=泠音>Lingyin</ruby> Pavilion is divided into four halls: north, south, east, and west. This is the north hall, with four smaller chambers—also called the ""Hall of Four Arts"".""",「泠音閣の一階は東西南北の四堂に分かれています。こちらは北堂で、合わせて四つの小広間――またの名を『四芸堂』がございます」,"""Первый этаж разделён на четыре зала: северный, южный, восточный и западный. Это северный зал, тут четыре комнаты, его мы называем 'Зал четырёх искусств'.""",
,,忆鹂儿,,,,,,,,默认173,,鹂儿/19_鹂儿_17,,[“四艺堂”恰如其名，来访的公子会与我家小姐们探讨四艺，“四艺”即“琴、棋、书、画”。],[“四藝堂”恰如其名，來訪的公子會與我家小姐們探討四藝，“四藝”即“琴、棋、書、畫”。],"""True to its name, the ""Hall of Four Arts"" is where young masters converse with our ladies about the four arts: ""<ruby=琴>qin</ruby> (music), <ruby=棋>qi</ruby> (Go), <ruby=书>shu</ruby> (caligraphy), and <ruby=画>hua</ruby> (painting)"".""",「『四芸堂』はその名の通り、いらした旦那さまが嬢たちと四芸を嗜む場所となっています。『四芸』とは『琴、碁、書、画』の四つです」,"""И имя такое дано не случайно: юные вельможи могут обсудить тут с девушками четыре вида искусств, присущих учёному люду - игру на цине, шахматы, каллиграфию и живопись.""",
,,,,,,,,,,默认174,,,,鹂儿一边引我走过长廊，一边细声介绍。,鸝兒一邊引我走過長廊，一邊細聲介紹。,Li'er guided me along the corridor while whispering explanations.,鵹児が廊下を歩きながら、小さな声で解説してくれた。,"Ведя меня по коридору, объясняла мне всё Ли'эр шёпотом.",
,CharacterOff,,,,,,0.6,,,,,,,
,,,,,,,,,,默认175,,,,我们正经过一间悬“画艺”匾额的厅堂。,我們正經過一間懸“畫藝”匾額的廳堂。,"We passed a hall bearing a plaque that read ""Art of Painting"".",ちょうど「画芸」と書かれた扁額がかかった堂の前を通り過ぎた。,"Мы прошли мимо комнаты, над которой весела табличка ""Живопись"".",
,,,,,,,,,,默认176,,,,堂内有四位客人与两位姑娘，共设六张檀木小桌。,堂內有四位客人與兩位姑娘，共設六張檀木小桌。,"The room held four guests and two courtesans, with six sandalwood tables arranged.",堂の中には四名の客と二人の娘がおり、計六台の檀木の小さな卓が置かれている。,"Внутри находилось шесть столов из сандалового дерева, за которыми сидели четыре гостя и две куртизанки.",
,,,,,,,,,,默认177,,,,客人们分列各个小桌上，正在小桌上作画，他们画的都是一些自然花卉。,客人們分列各個小桌上，正在小桌上作畫，他們畫得都是一些自然花卉。,"The guests sat at separate tables, each painting different natural flowers.",客たちはそれぞれの卓に別れて座り、そこで絵を描いている。いずれも自然の草花だ。,"Каждый гость сидел за своим столом, все они рисовали картины с изображением цветов и трав.",
,,,,,,,,,,默认178,,,,此时，有一位客人正在和两位姑娘交流画作，有一位客人在静心绘画，而离走廊最近的两位客人，正在用文邹邹的语气争论——,此時，有一位客人正在和兩位姑娘交流畫作，有一位客人在靜心繪畫，而離走廊最近的兩位客人，正在用文鄒鄒的語氣爭論——,"One guest was discussing artwork with the two courtesans, another was painting quietly, while the two nearest the corridor argued in pretentiously literary tones—",一人の客は二人の娘と話しながら絵を描き、もう一人の客は静かに描いている。そして廊下の最も近くにいる二人の客が、いかにも文人ぶった口ぶりで何やら論議している――,"Один из гостей обсуждал с двумя девицами живопись, другой рисовал в тишине, а остальные двое, сидевшие ближе всего к коридору, напыщенным тоном дискутировали о поэзии.",
,,泠音阁客人甲,,,,,,,,默认179,,泠音阁客人甲/19_泠音阁客人甲_01,,[梅花凌寒独自开，傲骨铮铮，此等高洁之态……方配称君子之花！],[梅花凌寒獨自開，傲骨錚錚，此等高潔之態……方配稱君子之花！],"""Plum blossoms bloom alone in winter's chill, their unyielding spirit... Only such noble bearing merits the name Gentleman's Flower!""",「梅が寒さに耐えひとり咲く、一本筋の通った高潔な姿たるや……まさに君子の花にふさわしい！」,"""Цветы сливы распускаются в зимнюю стужу - в этом поистине несгибаемый дух. Лишь такая поразительная стойкость достойна называться символом благородного мужа.""",
,,泠音阁客人乙,,,,,,,,默认180,,泠音阁客人乙/19_泠音阁客人乙_01,,[李兄所言，恕不敢苟同。梅花孤傲，争名夺利之姿，岂堪君子之名？唯有兰花……生于幽谷，色淡香清，与世无争，方可称君子。],[李兄所言，恕不敢苟同。梅花孤傲，爭名奪利之姿，豈堪君子之名？唯有蘭花……生於幽谷，色淡香清，與世無爭，方可稱君子。],"""Brother Li, I beg to differ. The plum blossom stands aloof and proud. How could such a posturing for fame and gain be worthy of the name of a nobleman? Only the orchid...born in secluded valleys, with muted hues and serene fragrance, untouched by worldly strife—truly deserves the title.""",「どうも<ruby=り>李</ruby>兄の言うことには賛同しかねる。かくも独りよがりに名利を争う梅の姿の、どこが君子だというのだ？密やかに生え、澄んだ香りを放ち、争いとは無縁の蘭こそ……君子にふさわしい」,"""Братец Ли, позволь мне с тобой не согласиться. Слива одинока и высокомерна, в ней есть стремление к соперничеству - разве это подобает благородному мужу? Лишь орхидея, не тронутая мирской суетой, рождённая в укромных долинах, блеклая и со слабым ароматом, достойна называться цветком благородного мужа.""",
,,泠音阁客人甲,,,,,,,,默认181,,泠音阁客人甲/19_泠音阁客人甲_02,,[呵……未经霜雪磨砺，出世之姿不过惺惺作态。兰花似小女子，远多过似君子！],[呵……未經霜雪磨礪，出世之姿不過惺惺作態。蘭花似小女子，遠多過似君子！],"""Hah...Without enduring frost and snow, its pristine demeanor is mere posturing. The orchid resembles a delicate maiden far more than a gentleman!""",「ふっ……雪霜にもまれず生まれた姿など、見掛け倒しだ。蘭なぞ女の花、君子などとてもとても！」,"""Пфф... Без испытания зимней стужей эта 'нетронутость' - лишь позёрство. Орхидея скорее символ хрупкой девицы, чем благородного мужа.""",
,CharacterOff,,,,,,0.6,,,,,,,
,,,,,,,,,,默认182,,,,泠音阁一楼厅堂中，两位客人正辩论不休。,泠音閣一樓廳堂中，兩位客人正辯論不休。,"In the first-floor hall of <ruby=泠音>Lingyin</ruby> Pavilion, two guests were embroiled in a heated debate.",一階の堂で、休むことなく話し続けている。,"Дискуссия двух гостей шла, не переставая.",
,,,,,,,,,,默认183,,,,我听了半晌，才明白他们所争为何。,我聽了半晌，才明白他們所爭為何。,"After listening for some time, I finally grasped the crux of their argument.",しばらく聞き耳を立て、ようやく彼らが何について議論しているのかわかった。,"Послушав их какое-то время, я наконец понял смысл их спора.",
,,,,,,,,,,默认184,,,,其实本非大事——不过争论梅花与兰花孰更配“君子之花”之名。,其實本非大事——不過爭論梅花與蘭花孰更配“君子之花”之名。,"In truth, it was no grand affair—merely a dispute over whether the plum blossom or the orchid better deserved the title ""Gentleman’s Flower"".",そう大した話ではない――梅と蘭のどちらが「君子の花」にふさわしいか言い争っているだけだ。,"По правде говоря, тема была не такой уж важной - всего лишь спор о том, что больше подходит под звание ""цветок благородного мужа"": слива или орхидея.",
,,忆鹂儿,试探,,,,,,,默认185,,鹂儿/19_鹂儿_18,,[公子见笑，来我们泠音阁的客人，都喜欢斗嘴争论。],[公子見笑，來我們泠音閣的客人，都喜歡鬥嘴爭論。],"""Young Master must find this amusing, but guests at our <ruby=泠音>Lingyin</ruby> Pavilion do enjoy a good debate.""",「おかしいでしょう？泠音閣に来るお客様は、みんなああいう論議が大好きなんです」,"""Для юного вельможи это может показаться смешным, но гости в 'Мелодичном павильоне' очень любят дискутировать на разные темы.""",
,,方知宥,,,,,,,,默认186,,方知宥/19_方知宥_18,,[无妨，对雅致之物各抒己见，亦是雅事。],[無妨，對雅致之物各抒己見，亦是雅事。],"""No matter, expressing differing views on refined matters is itself a refined pursuit.""",「いいさ。風流に各々の意見を交わすことも、また粋なことだ」,"""Нет-нет, смеяться тут не над чем. Выражение своего мнения по высоким вопросам - само по себе благородное занятие.""",
,CharacterOff,,,,,,0.5,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认188,,,,这般场面我在书院时也曾见。,這般場面我在書院時也曾見。,I'd witnessed similar scenes back in the academy.,塾にいた時も、このような光景に出会ったことがある。,Подобное мне доводилось видеть ещё в академии.,
,,,,,,,,,,默认189,,,,年轻文人总爱为琐事争个面红耳赤。,年輕文人總愛為瑣事爭個面紅耳赤。,Young scholars always argue fiercely over trivial matters until they're red in the face.,若い文人というのは、些末なことで激しく議論したがるものだ。,Молодые студенты часто рьяно спорили до хрипоты по пустякам.,
,,,,,,,,,,默认190,,,,越是年少，越是如此，大约是习惯于辩经考试，凡事无论巨细，皆要辩上一辩。,越是年少，越是如此，大約是習慣於辯經考試，凡事無論巨細，皆要辯上一辯。,"The younger they are, the more prone they are to this - likely from being conditioned by debate exams, arguing over everything regardless of significance.",若いほどそういう傾向にある。おおかた科挙漬けの生活が長すぎて、物事の大小に関わらず話したくて仕方がなくなってしまうのだろう。,"Чем они были моложе, тем чаще спорили. Наверное, это связано с тем, что привыкнув к экзаменам по философскому диспуту, они считали нужным спорить обо всём, что им придёт в голову.",
,,,,,,,,,,默认191,,,,等他们年纪大些，久久远离考场，便不会如此了。,等他們年紀大些，久久遠離考場，便不會如此了。,"When they grow older and remain long absent from examination halls, they'll outgrow this habit.",もう少し年を食って、そんな生活から抜け出せば、おのずとましになるはずだ。,"Повзрослев и оставив экзамены далеко позади, они перерастут эту привычку.",
,,,,,,,,,,默认192,,,,呵……,呵……,Heh...,ふっ……,Хех...,
,,,,,,,,,,默认193,,,,这话倒说得显得我年纪大了。,這話到說得顯得我年紀大了。,Now this makes me sound old.,これでは私が歳を食ったような言い方だ。,"Звучит так, словно мне самому уже куча лет.",
,,,,,,,,,,默认194,,,,转念一想，我也才刚脱离考场不久，甚至还未及冠，甚至还未成年。,轉念一想，我也才剛脫離考場不久，甚至還未成年。,"Then it occurred to me—I’d just left the examination hall, and I wasn’t even of age yet.",よくよく考えてみれば、私とて科挙漬けの生活を抜け出したばかりだし、まだ未成年だ。,"Если так подумать - ведь я сам совсем недавно сдал экзамены, да ещё и будучи несовершеннолетним.",
,,,,,,,,,,默认195,,,,这么说的话，年轻人大概还有一个特点——,這麼說的話，年輕人大概還有一個特點——,"In that case, young people probably share another trait—",そういえば、若者にはもう一つ特徴がある――,"Таким образом, у молодых, пожалуй, можно отметить ещё одну особенность:",
,,,,,,,,,,默认196,,,,刚及冠的人，总是看不起还未及冠的人。,剛成年的人，總是看不起還未成年的人。,Those who’ve just come of age always look down on those who haven’t.,成年になったばかりの者は、未成年者を見下す。,"Те, кто только что достиг совершеннолетия, любят смотреть свысока на тех, кто его ещё не достиг.",
,,,,,,,,,,默认197,,,,刚脱离考场的人，总是看不起尚在考场的人。,剛脫離考場的人，總是看不起尚在考場的人。,Those who’ve just left the examination hall always look down on those still in it.,そして科挙が終わった者は、まだ受けていない者を見下す。,"Те, кто сдал экзамены, смотрят свысока на тех, кто ещё их не сдал.",
,,,,,,,,,,默认198,,,,大概是人性如此吧！,大概是人性如此吧！,I guess that’s just human nature!,人の性などそんなものだ。,"Ну, наверное, это у людей в крови!",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认199,,,,……,……,...,……,...,
,,,,,,,,,,默认200,,,,接下来，鹂儿又带了我逛了一些地方，也差不多逛完了泠音阁一层的全部地方。,接下來，鸝兒又帶了我逛了一些地方，也差不多逛完了泠音閣一層的全部地方。,"Afterward, Li'er showed me around a few more spots, covering nearly the entire first floor of <ruby=泠音>Lingyin</ruby> Pavilion.",その後、鵹児が私をあちこち案内し、泠音閣の一階のほぼ全てを見終えた。,"Потом Ли'эр показала ещё несколько мест, и мы тем самым практически обошли весь первый этаж.",
,,,,,,,,,,默认201,,,,北区是我们最先逛的，这里被称作“四艺堂”。,北區是我們最先逛的，這裡被稱作“四藝堂”。,"We started with the northern section, called the ""Hall of Four Arts"".",北の区画はいちばん最初に巡った場所だ。「四芸堂」と呼ばれている。,"Мы начали с ""Зала четырёх искусств"" на севере павильона.",
,FadeOut,black,,wipe_down,,,0.5,,,,,,,,,,,
,Bg,灰白,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_up,,,0.5,,,,,,,,,,,
,Tween,BG,MoveTo,x=100 y=0 time=0,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,
,CharacterOff,,,,,,1,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,画艺堂,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink2,,Linear,,1,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认202,,,,分别有代表“琴棋书画”的四小厅堂。,分別有代表“琴棋書畫”的四小廳堂。,"It housed four smaller halls, each representing one of the ""Four Arts""—music, Go, calligraphy, and painting.",「琴・碁・書・画」を象徴する四つの小広間だ。,"Там были отдельные комнаты, для каждого занятия - игре на цине, шахмат, каллиграфии и живописи.",
