#SHEET_NAME,番外
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认382,,,,于是，我便佯装不甚在意，埋头吃饭，只分了五分的精力去听。,於是，我便佯裝不甚在意，埋頭吃飯，只分了五分的精力去聽。,"Thus, I feigned indifference, burying myself in my meal while lending but half an ear to her words.",だからあまり気にしていないふりをして、食事に集中し、話半分で聞いていた。,"Поэтому я сделал вид, что мне это не особо интересно, и, уткнувшись в еду, слушал рассказ Маньсуй лишь в пол-уха.",
,,,,,,,,,,默认383,,,,然而，她讲着讲着，我却听到一些未曾听闻的细节。,然而，她講著講著，我卻聽到一些未曾聽聞的細節。,"Yet as she spoke on, I caught fragments of untold details.",しかし彼女が話すうち、俺が聞いていない細々した話が出てきた。,"Однако, по мере её рассказа я вдруг услышал некоторые моменты, о которых мне слышать не доводилось.",
,,,,,,,,,,默认384,,,,原来，满穗并非一直留在中原。,原來，滿穗並非一直留在中原。,It turned out Man Sui had not remained in the Central Plains all this while.,満穂はずっと中原にいたわけではなかった。,"Оказалось, что Маньсуй не всё время оставалась на Центральной равнине.",
,,,,,,,,,,默认385,,,,约莫十六岁那年，她曾独自返回陕北故乡，祭奠了逝去的家人。,約莫十六歲那年，她曾獨自返回陝北故鄉，祭奠了逝去的家人。,"Around the age of sixteen, she had journeyed alone back to her homeland in Northern Shaanxi to mourn her departed family.",十六歳で彼女は一人で<ruby=せんほく>陝北</ruby>の故郷に戻り、死んだ家族を弔った。,"Примерно в шестнадцать лет она однажды съездила в родные места на севере провинции Шэньси, чтобы помянуть свою покойную семью.",
,,良,<Off>,,,,,,,默认386,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认387,,,,她当时没跟我讲这些，大概是不想跟我讲吧。,她當時沒跟我講這些，大概是不想跟我講吧。,She never spoke of this to me then—likely by deliberate omission.,あの時は話してくれなかったな。きっと話したくなかったのだろう。,"То, что тогда она мне этого не сообщила - это, скорее всего, потому, что просто не хотела.",
,,,,,,,,,,默认388,,,,这时，我才又意识到一个沉重的事实——,這時，我才又意識到一個沉重的事實——,"At this moment, the grim truth struck me anew—",その時、俺は再び重苦しい事実を突きつけられた気分になった――,Только сейчас я вновь осознал одну тяжёлую истину:,
,,,,,,,,,,默认389,,,,无论如何，我都是她的杀父仇人，是间接令她家破人亡的罪人。,無論如何，我都是她的殺父仇人，是間接令她家破人亡的罪人。,"No matter what, I remained her father's killer, the indirect architect of her family's ruin.",何がどうあれ、俺は彼女の父親を殺した仇であり、間接的に彼女の家族を滅ぼした罪人なのだ。,При любом раскладе я всегда останусь убийцей её отца - и косвенным виновников смерти остальной её семьи.,
,,,,,,,,,,默认390,,,,而今的我……不仅安然无恙地活着，还竟然能伴在她身侧……,而今的我……不僅安然無恙地活著，還竟然能伴在她身側……,"And now... not only do I live unscathed, but I even stand by her side...",しかし今の俺は……安穏と生き延びているだけでなく、彼女の傍にいるのだ……,"И при этом я сейчас... не только жив и здоров, но ещё и путешествую вместе с ней...",
,StopBgm,,,,,,3,,,,,,,,,,,
,,良,<Off>,,,,,,,默认392,,,,[……],[……],"""...""",まったく――,"""...""",
,,,,,,,,,,默认393,,,,想到这里，我将头埋得更低了，沉默不语。,想到這裡，我將頭埋地更低了，沉默不語。,"At this thought, I bowed my head even lower, silent as the grave.",「……」,"Подумав об этом, я опустил голову ещё ниже и молчал.",
,,,,,,,,,,默认394,,,,自责与愧疚如同生满尖刺的藤蔓，将我的心紧紧缠绕，勒出血痕。,自責與愧疚如同生滿尖刺的藤蔓，將我的心緊緊纏繞，勒出血痕。,"Self-reproach and guilt coiled around my heart like thorned vines, drawing blood with every constriction.",そこまで考えたところで、俺はさらにうつむき、黙り込んだ。,"Угрызения совести и чувство вины, словно покрытые колючками лианы, плотно обхватили моё сердце, оставляя на нём кровавые следы.",
,,,,,,,,,,默认395,,,,纵然，我这些年来追随闯王，救下过许许多多的百姓，比当年杀过的还要多。,縱然，我這些年來追隨闖王，救下過許許多多的百姓，比當年殺過得還要多。,"Though in these years following Dashing King Li, I've saved countless more souls than I ever took in those days.",自責と悔恨が棘だらけの蔓となって俺の心を締め上げ、血を流させる。,"Даже если считать, что за эти годы, следуя за Королём Идущим Напролом, я спас множество людей - больше, чем некогда убил.",
,,,,,,,,,,默认396,,,,但是我欠她的东西，我犯下的罪，真的能一笔勾销？,但是我欠她的東西，我犯下的罪，真的能一筆勾銷？,"But can the debt I owe her, the sins I've committed, truly be wiped clean?",しかし俺が彼女にある借りは、俺が犯した罪は、本当に清算できる時が来るのだろうか。,"Тем не менее, мой долг перед ней, преступление, которое я совершил - может ли оно быть когда-нибудь списано со счетов?",
,,,,,,,,,,默认397,,,,呵。,呵。,Heh.,ふっ。,Хех.,
,,,,,,,,,,默认398,,,,不知她何时才会取我性命。,不知她何時才會取我性命。,I know not when she'll claim my life.,いつ彼女が俺を殺すのかはわからない。,"Не знаю, когда она решить забрать мою жизнь.",
,,,,,,,,,,默认399,,,,但愿快些。,但願快些。,I hope it comes swiftly.,だが早くその日が来てほしいと願っている。,"Хотелось бы, чтоб поскорее.",
,,,,,,,,,,默认400,,,,我盼着快些死于她手，以完成我的赎罪。,我盼著快些死於她手，以完成我的贖罪。,"I yearn to perish by her hand soon, that I may complete my atonement.",彼女の手にかかり、贖罪を果たしたいのだ。,Мне бы хотелось побыстрее уже умереть от её руки - и искупить уже наконец свою вину.,
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,BgEventOff,CG名,,,,,1,,,,,,,,,,,
,Bg,茶舍夜,,,,,1,,,,,,,
,,,,,,,,,,默认401,,,,……,……,...,……,...,
,,,,,,,,,,默认402,,,,我、红儿和满穗在浮光茶舍聊了好几个时辰。,我、紅兒和滿穗在浮光茶舍聊了好幾個時辰。,"Hong'er, Man Sui, and I conversed for hours at the Floating Light Teahouse.",俺と満穂、そして紅児と翠児は浮光茶舎で何刻も話し続けた。,"Мы с Хун'эр, Цуй'эр и Маньсуй так проговорили в чайной ""Свет над водой"" несколько страж.",
,,,,,,,,,,默认403,,,,桌上菜肴逐渐冷了，夜色已深。,桌上菜餚逐漸冷了，夜色已深。,The dishes on the table cooled as the night grew late.,卓の料理も徐々に冷め、夜が更けていく。,"Блюда на столе постепенно остыли, за окном становилось всё темнее.",
,,,,,,,,,,默认404,,,,天下没有不散的筵席，将至亥时，这场接风宴终于到了尾声。,天下沒有不散的筵席，將至亥時，這場接風宴終於到了尾聲。,"All feasts must end. As the Hour of Boar drew near, this welcoming banquet finally reached its conclusion.",終わらぬ宴はない。亥の刻になった頃、この宴の終わりがようやく訪れた。,"Как говорится, ни одно пиршество не длится вечно - и к <ruby=21:00-23:00>страже Свиньи</ruby> этот приветственный ужин наконец подошёл к концу.",
,,红儿,,,,,,,,默认405,,红儿/番外_红儿_07,,[穗姐姐，良爷，今夜你们住在哪？],[穗姐姐，良爺，今夜你們住在哪？],"""Sister Sui, Master Liang, where will you lodge tonight?""",「穂姉さん、良様、今夜はどこに泊まるの？」,"""Сястричка Суй, господин Лян, а хде вы гэтай ночью будете жиць?""",
,,满穗,,,,,,,,默认406,,满穗/番外_满穗_038,,[我们住在东关街附近的一家客栈。],[我們住在東關街附近的一家客棧。],"""We're lodging at an inn near Dongguan Street.""",「東関街のあたりの宿よ」,"""Мы остановились в трактире возле улицы Восточной заставы.""",
,,红儿,严肃,,,,,,,默认407,,红儿/番外_红儿_08,,[哦……那还需走一段路，虽说扬州宵禁不严，但多数客栈子时便要关门，你们确实该动身了……],[哦……那還需走一段路，雖說揚州宵禁不嚴，但多數客棧子時便要關門，你們確實該動身了……],"""Oh... then you've still some distance to cover. Though Yangzhou's curfew is lenient, most inns bolt their doors by midnight. You ought to depart soon...""",「そっか……じゃあ少し距離があるね。揚州の門限は厳しくないけど、ほとんどの宿は子の刻には閉まっちゃうから、そろそろ行かないと……」,"""А... Дык вам тады надо буде щас ишчо прайци немалый кусок пути. Хотя комендантский час у Янчжоу не строгий, але большинство трактиров к <ruby=23:00-01:00>страже Крысы</ruby> обычно закрываюцца, так шо вам и правда пора уж отправляцца...""",
,,满穗,,,,,,,,默认408,,满穗/番外_满穗_039,,[你们住在何处？],[你們住在何處？],"""Where do you live?""",「あなた達はどこに住んでるの？」,"""А вы где ночевать будете?""",
,,红儿,担忧,,,,,,,默认409,,红儿/番外_红儿_09,,[我们家在北边，有点远，嗯……今晚，我们大概是要在浮光茶舍的地窖里凑合一晚了。],[我們家在北邊，有點遠，嗯……今晚，我們大概是要在浮光茶舍的地窖裡湊合一晚了。],"""Our home lies to the north, quite a distance... Tonight, we'll likely make do in the cellar of Floating Light Teahouse.""",「うちは北だと。ちょっと遠い。うーん……今夜は浮光茶舎の地下室で一晩過ごすことになるかも」,"""Наш дом отсюдова к северу, довольно далековато... Хм, сёння ночью нам, пожалуй, придёцца ночеваць у погребе нашей чайной.""",
,,满穗,开心,,,,,,,默认410,,满穗/番外_满穗_040,,[哦？这茶舍的地窖能睡人？],[哦？這茶舍的地窖能睡人？],"""Oh? That teahouse cellar can accommodate sleepers?""",「え？茶館の地下に寝れるところがあるの？」,"""О? Тут в погребе можно ночевать?""",
,,翠儿,微笑,,,,,,,默认411,,翠儿/番外_翠儿_012,,[是呀！穗姐姐想去瞧瞧吗？],[是呀！穗姐姐想去瞧瞧嗎？],"""Indeed! Would Sister Sui care to see it?""",「うん！見てみたい？」,"""Ага! Хочешь взглянуць, сястричка Суй?""",
,,红儿,严肃,,,,,,,默认412,,红儿/番外_红儿_10,,[翠儿！今晚别打扰穗姐姐了，穗姐姐若想看，明日再领她逛吧。],[翠兒！今晚別打擾穗姐姐了，穗姐姐若想看，明日再領她逛吧。],"""Cui'er! Don't trouble Sister Sui tonight. If she wishes to see it, we'll show her around tomorrow.""",「翠児！今夜は邪魔しないの。穂姉さんが見たいなら、明日連れて行ってあげて」,"""Цуй’эр! Сёння вечером уже не трэба беспокоиць сястричку Суй - коли она захочет посмотрець, то покажь ей погреб заутра.""",
,,翠儿,微笑,,,,,,,默认413,,翠儿/番外_翠儿_013,,[好……那穗姐姐！明日我们歇业一日，带你们好好逛逛扬州城！],[好……那穗姐姐！明日我們歇業一日，帶你們好好逛逛揚州城！],"""Very well... Sister Sui! Tomorrow we'll close shop for a day and give you a proper tour of Yangzhou!""",「うん……じゃあ穂姉さん！明日は一日休みにするから、揚州を隅から隅まで案内してあげる！」,"""Ладна... Тады, сястричка Суй, мы заутра устроим себе выходной и сводим вас погуляць по Янчжоу!""",
,,,,,,,,,,默认414,,,,翠儿热情提议，眼中闪着光。,翠兒熱情提議，眼中閃著光。,"Cui'er proposed eagerly, her eyes alight.",きらきら目を輝かせ、親切に翠児がそう言った。,С горящими глазами предложила Цуй’эр.,
,,满穗,开心,,,,,,,默认415,,满穗/番外_满穗_041,,[好，那麻烦你们了。],[好，那麻煩你們了。],"""Very well, then I'll trouble you with this.""",「よろしくね」,"""Хорошо, тогда рассчитываем на вашу помощь.""",
,,,,,,,,,,默认416,,,,满穗微微一笑，也不再客气，接受了翠儿的邀请。,滿穗微微一笑，也不再客氣，接受了翠兒的邀請。,"Man Sui smiled faintly and, without further demur, accepted Cui'er's invitation.",穂が微笑み、遠慮なく翠児の誘いを受ける。,"Улыбнувшись, Маньсуй без лишних церемоний приняла предложений Цуй'эр.",
,,,,,,,,,,默认417,,,,……,……,...,……,...,
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,东关街忆夜,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认418,,,,红儿与翠儿将我与满穗送至茶舍门口。,紅兒與翠兒將我與滿穗送至茶舍門口。,Hong'er and Cui'er escorted Man Sui and me to the teahouse entrance.,紅児と翠児が俺と満穂を茶館の入口まで見送ってくれた。,Хун'эр и Цуй'эр проводили нас с Маньсуй до входа.,
,,,,,,,,,,默认419,,,,她们给我们指了一条路，原本要送，却被满穗回绝了。,她們給我們指了一條路，原本要送，卻被滿穗回絕了。,"They pointed out the way and offered to accompany us further, but Man Sui politely declined.",二人は俺たちを宿まで送ろうとしたが、穂がそれを断った。,"Они показали, в какую сторону нам идти. Сначала они хотели было проводить нас дальше, но Маньсуй отказалась.",
,,,,,,,,,,默认420,,,,她说她擅长记路，只需告知方向便可。,她說她擅長記路，只需告知方向便可。,She said she had a knack for remembering routes and only needed the direction.,道を覚えるのは得意だから、方角さえ教えてくれれば十分だと言って。,"Она сказала, что хорошо запоминает дорогу и ей достаточно лишь указания направления.",
,,,,,,,,,,默认421,,,,于是，她们指明了一个方向，我们便沿着这条路走向东关街。,於是，她們指明了一個方向，我們便沿著這條路走向東關街。,"Thus, they indicated the way, and we set off toward Dongguan Street.",二人が方向を指さし、俺たちはその道に沿って東関街へ戻ることにした。,И мы отправились по указанной дороге к улице Восточной заставы.,
,,,,,,,,,,默认422,,,,即便繁华如扬州，亥时过后，街上行人亦是寥寥无几。,即便繁華如揚州，亥時過後，街上行人亦是寥寥無幾。,"Even in bustling Yangzhou, the streets were nearly deserted after the Hour of Boar",いかに賑やかな揚州といっても、亥の刻を過ぎれば道行く人々はまばらだ。,"Сколь бы оживлённым ни был город Янчжоу, по прошествии <ruby=21:00-23:00>стражи Свиньи</ruby> на улицах почти не оставалось прохожих.",
,,,,,,,,,,默认423,,,,此时，留在街上的，有一些是晚归的醉汉浪子，还有一些是夜晚仍在寻觅客人的游娼。,此時，留在街上的，有一些是晚歸的醉漢浪子，還有一些是夜晚仍在尋覓客人的游娼。,"At this hour, those still lingering were either drunken stragglers returning late or courtesans seeking patrons in the night.",今外を出歩いているのは、遅くに帰る酔っぱらいや浮浪者、あとは夜更けでも客引きをしている娼婦くらいだ。,"В это время на улицах могли оставаться либо пьяные гуляки, возвращающиеся домой под ночь, либо проститутки, всё ещё ищущие клиентов.",
,,,,,,,,,,默认424,,,,虽然料想这座城的治安应当不错，但我也时常留心着每个过路人，护卫着满穗的安全。,雖然料想這座城的治安應當不錯，但我也時常留心著每個過路人，護衛著滿穗的安全。,"Though I presumed this city's public order to be decent, I remained ever vigilant of every passerby, safeguarding Man Sui's safety.",この町の治安はなかなかだとは思うが、それでも通りすがりの者達を常に警戒し、穂の安全を守っていた。,"Хоть я предполагал, что в этом городе порядок на улицах должен быть неплохим, я всё равно относился с настороженностью к каждому попадавшемуся нам на глаза прохожему, заботясь о безопасности Маньсуй.",
,,满穗,开心,,,,,,,默认425,,满穗/番外_满穗_042,,[良爷，怎么突然话变少了？],[良爺，怎麼突然話變少了？],"""Master Liang, why have you grown so quiet all of a sudden?""",「良様、ずいぶんと口数が少ないようだけど」,"""Господин Лян, чего это ты вдруг молчаливым стал?""",
,,,,,,,,,,默认426,,,,走了一会儿后，满穗突然问我。,走了一會後，滿穗突然問我。,"After walking for a while, Man Sui suddenly asked me.",少し歩いたところで、ふと穂がそう言った。,"Когда мы прошли некоторое время, вдруг спросила меня Маньсуй.",
,,良,<Off>,,,,,,,默认427,,良/番外_良_46,,[没什么。],[沒什麼。],"""It's nothing.""",「別に」,"""Да так, ничего.""",
,,,,,,,,,,默认428,,,,我简单地答道。,我簡單地答道。,I replied curtly.,そっけなくそう答える。,Кратко ответил я.,
,Bgm,心近之刻,,,,0.2,3,,,,,,,,,,,
,,满穗,通常,,,,,,,默认429,,满穗/番外_满穗_043,,[你是刚才听到我曾回家乡祭奠家人，因此心生愧疚了？],[你是剛才聽到我曾回家鄉祭奠家人，因此心生愧疚了？],"""Did you grow remorseful after hearing I'd returned to my hometown to mourn my family?""",「私が故郷に戻って家族を弔った話を聞いて、良心が痛んだ？」,"""Ты услышал, что я ездила в родные края, чтобы почтить память своих родных, и теперь тебя терзает чувство вины?""",
,,良,<Off>,,,,,,,默认430,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认431,,,,她总是如此敏锐，且直接。,她總是如此敏銳，且直接。,She was always this perceptive—and blunt.,こいつはいつも鋭く、はっきりと物を言う。,Она всегда была такой проницательной и в то же время прямолинейной.,
,,,,,,,,,,默认432,,,,我的心思在她面前无所遁形，再次被她轻易道破。,我的心思在她面前無所遁形，再次被她輕易道破。,"My thoughts lay bare before her, effortlessly unraveled by her words once more.",彼女の前で隠し事はできない。またしてもあっさり見破られてしまった。,Моим помыслам никогда не удавалось найти от неё укрытия - она всегда с лёгкостью раскрывала их.,
,,良,<Off>,,,,,,,默认433,,良/番外_良_47,,[对……],[對……],"""Yes...""",「そうだ……」,"""Да...""",
,,,,,,,,,,默认434,,,,犹豫了片刻后，我还是承认了心里的想法。,猶豫了片刻後，我還是承認了心裡的想法。,"After a moment's hesitation, I confessed what weighed on my heart.",少しためらった後、結局心の中で考えていたことを認めた。,"Мгновение поколебавшись, я всё же признался.",
,,良,<Off>,,,,,,,默认435,,,,[……],[……],"""...""",「……」,"""...""",
,,良,<Off>,,,,,,,默认436,,良/番外_良_48,,[你究竟什么时候能杀我？],[你究竟什麼時候能殺我？],"""When will you finally kill me?""",「いつになったら俺を殺してくれるんだ」,"""Когда ты всё-таки меня уже убьёшь?""",
,,,,,,,,,,默认437,,,,我停下脚步，立于青石板上，平静问道，等待她的回答。,我停下腳步，立於青石板上，平靜問道，等待她的回答。,"I halted, standing upon the bluestone slab, and asked calmly, awaiting her answer.",足を止めて青煉瓦の道に立ち、淡々と問い、彼女の答えを待った。,"Я остановился на зеленоватых каменных плитах и спокойно спросил, ожидая её ответа.",
,,满穗,担忧,,,,,,,默认438,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认439,,,,她也停了下来，低下了头。,她也停了下來，低下了頭。,She too stopped and bowed her head.,彼女も立ち止まり、顔を伏せる。,Она тоже остановилась и опустила голову.,
,,满穗,,,,,,,,默认440,,满穗/番外_满穗_044,,[我说过的，早晚会杀你，但不是此刻。],[我說過的，早晚會殺你，但不是此刻。],"""I told you—I will kill you eventually, but not now.""",「言ったはず、いつか殺すと。でもまだその時じゃない」,"""Я же тебе говорила - когда-нибудь убью, но не сейчас.""",
,,满穗,,,,,,,,默认441,,满穗/番外_满穗_045,,[你现在是好人，也有未了的心愿……至少等见过琼华后，等你许久都没救人了，等你再做任何一件恶事的时候——那时，我便会杀了你。],[你現在是好人，也有未了的心願……至少等見過瓊華後，等你許久都沒救人了、等你再做任何一件惡事的時候——那時，我便會殺了你。],"""You are a good man now, with unfinished matters... At least wait until you’ve seen Qionghua, until you’ve ceased saving lives, until you commit another wicked deed—then, I will kill you.""",「あなたはいい人だし、殺すのは心苦しい……少なくとも瓊華姉さんに会った後、人助けをやめて、また悪事を働いたら――その時は殺す」,"""Ты сейчас стал хорошим человеком, и у тебя есть неисполненные мечты... Хотя бы после того, как ты увидишься с Цюнхуа, долгое время никого не будешь спасать, или вдруг опять совершишь какое-нибудь злое дело - вот тогда я тебя и убью.""",
,,,,,,,,,,默认442,,,,她用毫无情绪波动的声音，缓缓对我说道。,她用毫無情緒波動的聲音，緩緩對我說道。,"She spoke to me slowly, her voice utterly devoid of emotion.",何の感情もない声で、彼女がゆっくりとそう言った。,Медленно проговорила она без тени эмоций.,
,,良,<Off>,,,,,,,默认443,,良/番外_良_49,,[好，我的命早就是你的，你想取时，随时来取便是。],[好，我的命早就是你的，你想取時，隨時來取便是。],"""Very well. My life has long been yours. Claim it whenever you will.""",「いいだろう。俺の命はおまえのものだ。取りたきゃいつでも取ればいいさ」,"""Ладно. В любом случае, моя жизнь всегда в твоих руках - когда захочешь, тогда и забирай.""",
,,,,,,,,,,默认444,,,,我点了点头，轻描淡写般地说出了极其凝重的话。,我點了點頭，輕描淡寫般地說出了極其凝重的話。,I nodded and uttered gravely consequential words with deliberate understatement.,俺は頷き、何ともないような口調で重々しい発言をした。,Кивнул я и абсолютно будничным тоном произнёс эти суровые слова.,
,,良,<Off>,,,,,,,默认445,,,,[……],[……],"""...""",「……」,"""...""",
,,满穗,坚定,,,,,,,默认446,,满穗/番外_满穗_046,,[对了，良爷。],[對了，良爺。],"""By the way, Master Liang.""",「ところで良様」,"""Кстати, господин Лян.""",
,,良,<Off>,,,,,,,默认447,,,,[……],[……],"""...""",「……」,"""...""",
,,满穗,通常,,,,,,,默认448,,满穗/番外_满穗_047,,[你今后救人的时候要记下来，我每年都要查验。],[你今後救人的時候要記下來，我每年都要查驗。],"""From now on, keep record of every life you save. I shall inspect the tally yearly.""",「これからは助けた人を記録しておいて。毎年確認するから」,"""Ты лучше с этого момента записывай тех, кого ты спас - и я каждый год буду проверять.""",
,,良,<Off>,,,,,,,默认449,,良/番外_良_50,,[救人？必须要是救命的才算吗？],[救人？必須要是救命的才算嗎？],"""Saving lives? Must it be life-or-death situations that count?""",「助けた人？そいつは命を助けなきゃ数に入らないのか？」,"""Кого я спас? Наверно, стоит считать только тех, кому я спас жизнь, так ведь?""",
,,满穗,,,,,,,,默认450,,满穗/番外_满穗_048,,[嗯，最好是救人性命，这样分量才够足，才能给我理由留你一命。],[嗯，最好是救人性命，這樣分量才夠足，才能給我理由留你一命。],"""Hmm. Preferably life-saving deeds—only such weighty acts can justify sparing your life.""",「うん。いちばん良いのは誰かの命を救うこと。十分な数を救っていれば、あなたを生かす理由になるから」,"""Угу, лучше всего тех, кому ты спас жизнь - только у таких поступков будет достаточный вес, чтобы у меня была причина оставлять тебя в живых.""",
,,良,<Off>,,,,,,,默认451,,良/番外_良_51,,[啧……如今我不再追随闯军，怕是难遇救人性命的机会了……],[嘖……如今我不再追隨闖軍，怕是難遇救人性命的機會了……],"""Tch... Now that I've left the Dashing Army, opportunities to rescue lives will be scarce...""",「ちっ……闖軍にも所属していない今じゃ、人を救う機会も限られるかもな……」,"""Эх... Теперь, когда я больше не с ""Войском, Идущим Напролом"", боюсь, возможностей спасать чужие жизни у меня будет не так много...""",
,,良,<Off>,,,,,,,默认452,,良/番外_良_52,,[那我试着也多攒点银两吧，有时看到因贫困而快要死掉的人，也可以对他们施以援手。],[那我試著也多攢點銀兩吧，有時看到因貧困而快要死掉的人，也可以對他們施以援手。],"""Then I'll strive to amass more taels. When I encounter those starving in poverty, I may extend aid.""",「だったら俺も少し金を貯めるとするか。貧しさで死にかけている奴がいたら、助けてやることができるしな」,"""Тогда попробую поднакопить побольше денег - в таком случае, если наткнусь на человека на грани смерти от нищеты, то смогу протянуть ему руку помощи.""",
,,满穗,,,,,,,,默认453,,满穗/番外_满穗_049,,[嗯，这倒是一个好主意。],[嗯，這倒是一個好主意。],"""Hmm, that’s actually a good idea.""",「ええ、それも妙案ね」,"""Хм, а это вполне неплохая идея.""",
,,,,,,,,,,默认454,,,,满穗点了点头，认可了我的提议。,滿穗點了點頭，認可了我的提議。,"Man Sui nodded, approving my proposal.",穂が頷き、俺の提案を認める。,"Кивнула Маньсуй, одобряя моё предложение.",
,CharacterOff,,,,,,0.5,,,,,,,
,,,,,,,,,,默认455,,,,紧接着，我们继续往前走着，走过一条条街巷，最后到了东关街与西商街交界的东城区。,緊接著，我們繼續往前走著，走過一條條街巷，最後到了東關街與西商街交界的東城區。,"We pressed onward, winding through streets and alleys until we reached the East District, where Dongguan Street met Shanxi Merchant Street.",引き続き俺たちは先へ進み、路地をいくつも抜け、東関街と商人街の境にある東城区へとやってきた。,"Затем мы продолжили наш путь, проходя по улицам и переулкам. Наконец мы добрались до Восточного квартала, расположенного на стыке улицы Восточной заставы и улицы Западных торговцев.",
,,,,,,,,,,默认456,,,,……,……,...,……,"""...""",
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,柳巷,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,满穗,坚定,,,,,,,默认457,,满穗/番外_满穗_050,,[良爷，你看前面。],[良爺，你看前面。],"""Master Liang, look ahead.""",「良様、あれを」,"""Господин Лян, смотри, вон там.""",
,,,,,,,,,,默认458,,,,走到东城区时，满穗突然轻声说道，并且抬了抬下巴。,走到東城區時，滿穗突然輕聲說道，並且抬了抬下巴。,"As we entered the East District, Man Sui suddenly murmured and lifted her chin slightly.",東城区に来ると、ふと穂が呟いて顎をしゃくった。,"Когда мы дошли до Восточного квартала, вдруг тихо проговорила Маньсуй, показывая вперёд подбородков.",
,,,,,,,,,,默认459,,,,嗯？,嗯？,Hm?,ん？,Хм?,
,CharacterOff,,,,,,0.5,,,,,,,
,,,,,,,,,,默认460,,,,我顺着她下巴所指的方向望去。,我順著她下巴所指的方向望去。,I followed her gaze.,彼女の顎が指した方を見る。,Я взглянул в том направлении.,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,牵灯夜行1,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认461,,,,我们前方的不远处，一个书生提着一盏灯在前面走，一位穿着破旧衣服的女子用手捻着他的衣角，亦步亦趋地跟着。,我們前方的不遠處，一個書生提著一盞燈在前面走，一位穿著破舊衣服的女子用手捻著他的衣角，亦步亦趨地跟著。,"A short distance ahead, a scholar walked with a lantern in hand, a woman in ragged clothes clutching the hem of his garment as she trailed behind.",少し先で、一人の書生が灯りを提げて歩いていた。ぼろぼろの服を着た女が彼の服の裾を掴み、ぴったりとその後をついていく。,"Недалеко от нас впереди шёл конфуцианский учёный с фонарём в руке, а за ним, сжимая в руке край его одежды и не отставая ни на шаг, шла девушка в поношенном платье.",
,,良,<Off>,,,,,,,默认462,,良/番外_良_53,,[呵……看到他们这般模样，倒是令我想起了一些旧事。],[呵……看到他們這般模樣，倒是令我想起了一些舊事。],"""Heh... Seeing them like this brings back some old memories.""",「ふっ……ああいうのを見てると、昔を思い出すな」,"""Хех... Мне их вид напомнил кое-что из прошлого.""",
,,满穗,<Off>,,,,,,,默认463,,满穗/番外_满穗_051,,[什么旧事？],[什麼舊事？],"""What old memories?""",「昔とは？」,"""Что же именно?""",
,,良,<Off>,,,,,,,默认464,,良/番外_良_54,,[当年我们走在山路上时，你每逢夜里欲要解手，总要我这般带你行走。],[當年我們走在山路上時，你每逢夜裡欲要小便，總要我這般帶你行走。],"""Back when we were trekking through the mountains, you'd always make me guide you like this whenever you needed to relieve yourself at night.""",「山道を進んでいた時、夜に用を足そうとするたび、ああやって俺を連れ出していただろう」,"""Когда мы в своё время ходили по горным тропам, каждый раз, когда тебе хотелось по ночи сходить облегчиться, ты всегда просила меня, чтобы я тебя сопровождал.""",
,,满穗,<Off>,,,,,,,默认465,,满穗/番外_满穗_052,,[是呀，当时山里很黑，我总是牵着良爷的衣角，生怕踩空了跌下山去。],[是呀，當時山裡很黑，我總是牽著良爺的衣角，生怕踩空了跌下山去。],"""Yes, the mountains were so dark back then. I’d always clutch Master Liang’s sleeve, afraid I’d misstep and tumble down the slope.""",「そうね。山の中は真っ暗だったから、足を踏み外して山から落ちないよう、いつも良様の服の裾を掴んでた」,"""Да, тогда в горах было очень темно, и я всегда держалась за край твоей одежды, господин Лян - а то вдруг оступлюсь и упаду с обрыва.""",
,,良,<Off>,,,,,,,默认466,,良/番外_良_55,,[嗯……这么说的话，当年有次你解手时，还曾趁我背身之际，意图杀我。],[嗯……這麼說的話，當年有次你小便時，還曾趁我背身之際，意圖殺我。],"""Hmm... Come to think of it, there was one time when you tried to kill me while I had my back turned during one of those nightly outings.""",「ああ……だが思い返せば、おまえが用を足している時、俺が背を向けている隙に殺そうとしたこともあったな」,"""Хм... К слову, однажды, когда мы так с тобой ходили, ты даже попыталась убить меня, пока я стоял спиной.""",
