,,良,惊喜,,,,,,,默认159,,良/21_良_18,,[这小女娃很爱打人？］,[這小女娃很愛打人？］,"""Does this little girl enjoy hitting people?""",「なんだ、そのがきはよく殴るのか？」,"""Эта девочка что, любит бить людей?""",,
,,,,,,,,,,默认160,,,,良叔皱了皱眉，好奇问道。,良叔皺了皺眉，好奇問道。,Uncle Liang furrowed his brows and asked with curiosity.,良が額に皺を寄せ、興味深そうに訊いた。,"Нахмурившись, с любопытством спросил дядюшка Лян.",,
,,方知宥,,,,,,,,默认161,,方知宥/21_方知宥_27,,[也并非如此……长大后的她举止端庄，难以想象她会动手……儿时的她，约莫更不善掩饰情绪吧。］,[也並非如此……長大後的她舉止端莊，難以想像她會動手……兒時的她，約莫更不善掩飾情緒吧。］,"""Not quite... As an adult, she’s so refined it’s unimaginable she’d ever raise a hand... As a child, she was simply worse at masking her feelings.""",「そういうわけでもないが……成長した彼女は清楚なものだった。とても手を上げるようには見えないな……子供の頃の彼女は、感情を隠すのがもっと下手だった気がする」,"""Да вовсе нет... Взрослая она была очень сдержанной и культурной, не представляю, чтобы она могла на кого-то поднять руку... Возможно, в детстве она не так хорошо умела скрывать свои чувства.""",,
,,方知宥,,,,,,,,默认162,,方知宥/21_方知宥_28,,[哦，这么说来……我忽然觉得，无论是儿时的她，还是成年的她，大抵有一个共通之处。］,[哦，這麼說來……我忽然覺得，無論是兒時的她，還是成年的她，大抵有一個共通之處。］,"""Ah, then... I’ve just realized—whether as a child or adult, she likely shares one common thread.""",「あ、そういえば……ふと思い出したんだが、子供の頃にせよ、大人の頃にせよ、彼女にはある共通点があった」,"""А, к слову... Мне тут вдруг подумалось - что у неё маленькой, что у взрослой было кое-что общее.""",,
,,良,好奇,,,,,,,默认163,,良/21_良_19,,[什么共通之处？］,[什麼共通之處？］,"""Which is?""",「どんな共通点だ？」,"""Что же?""",,
,,方知宥,,,,,,,,默认164,,方知宥/21_方知宥_29,,[她的性情从来不像当世其他女子，儿时似男孩，长大后又似文雅的才子儒士……完全想象不到她相夫教子的模样。］,[她的性情從來不像當世其他女子，兒時似男孩，長大後又似文雅的才子儒士……完全想像不到她相夫教子的模樣。］,"""Her nature never matched other women of our era—tomboyish as a girl, then like a cultured copper-clad scholar later... You’d never picture her tending husband and children.""",「他の女とは気性がまるで違うんだ。子供の頃は男っぽく、成長してからは上品な才子や儒者のような雰囲気だった……夫を支え子を育てる姿がまったく想像できない」,"""Её характер всегда отличался от других девушек - в детстве она больше напоминала им мальчика, и взрослой она тоже больше походила по нраву на образованного юношу-конфуцианца... Вообще не могу представить её заботящейся о муже и воспитывающей детей.""",,
,,良,张嘴愣住,,,,,,,默认165,,,,[……],[……],"""...""",「……」,"""...""",,
,,良,,,,,,,,默认166,,良/21_良_20,,[知幼，我看你确有些不寻常，因一个女子像男子而喜欢她，莫非你喜欢的是男子？］,[知幼，我看你確有些不尋常，因一個女子像男子而喜歡她，莫非你喜歡的是男子？］,"""Zhiyo, you really are unusual—liking a woman because she acts like a man. Do you actually prefer men?""",「知優、おまえは確かに普通ではなさそうだ。男のような振舞いだから好きになるとは、まさか男が好きなのか？」,"""Чжию, смотрю, ты действительно необычен. Тебе нравилась девушка из-за того, что она вела себя как мужчина - неужто тебе на самом деле мужчины нравятся?""",,
,,,,,,,,,,默认167,,,,良叔似调侃又似认真地凝视着我说道。,良叔似調侃又似認真地凝視著我說道。,"Uncle Liang stared at me, half-teasing, half-serious.",からかうような、真面目なような、どちらとも言えない視線でそう言う良。,"Глядя на меня, проговорил дядюшка Лян полунасмешливо-полусерьёзно.",,
,,方知宥,,,,,,,,默认168,,方知宥/21_方知宥_30,,[那……那必定是你误会了。］,[那……那必定是你誤會了。］,"""That... that’s definitely a misunderstanding.""",「いや……それはきっと誤解している」,"""Ну не... Это вам показалось.""",,
,,,,,,,,,,默认169,,,,我尴尬地笑了笑。,我尷尬地笑了笑。,I forced an awkward laugh.,私は気まずそうに笑った。,Неловко рассмеялся я.,,
,CharacterOff,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认170,,,,呃。,呃。,Ugh.,やれやれ。,Уф.,,
,,,,,,,,,,默认171,,,,今日早些时候我还在疑心良叔喜好男风。,今日早些時候我還在疑心良叔喜好男風。,"Just this morning, I was still wondering if Uncle Liang had a taste for men.",今日のはじめは、まだ良が男色を好むのかと疑っていたのに。,"Ещё сегодня утром я подозревал, не по мужчинам ли на самом деле дядюшка Лян.",,
,,,,,,,,,,默认172,,,,不料几个时辰后，反倒被他怀疑到我头上。,不料幾個時辰後，反倒被他懷疑到我頭上。,"Yet a few hours later, the tables had turned, and now I was the one under suspicion.",数刻後には私が疑われる立場になるとは。,"Кто бы мог подумать, что по прошествии нескольких страж подобное подозрение перекинется на меня.",,
,,,,,,,,,,默认173,,,,不过……,不過……,However.,だが……,Хотя...,,
,,,,,,,,,,默认174,,,,我从良叔早前的话想当然地认为那位叫“满穗”的故人是男子。,我從良叔早前的話想當然地認為那位叫“滿穗”的故人是男子。,"From Uncle Liang’s earlier remarks, I’d assumed the ""Man Sui"" was a man.",良の口ぶりでは、当然のように「穂」という友人が男だと思っていた。,"Я ведь тогда исходя из слов дядюшка Ляна решил, что тот ""близкий человек"" на самом деле мужчина.",,
,,,,,,,,,,默认175,,,,雁儿姐给我的印象也有与男子近似的地方。,雁兒姐給我的印象也有與男子近似的地方。,<ruby=Swan Goose>Sister Yan</ruby> also gave me an impression somewhat similar to that of a Man.,雁姉の印象もどちらかと言えば男に近い。,И сестричка Лебёдушка тоже мне казалась в чём-то похожей на мужчину.,,
,,,,,,,,,,默认176,,,,看来，雁儿姐与满穗也有相似之处？,看來，雁兒姐與滿穗也有相似之處？,It seems <ruby=Swan Goose>Sister Yan</ruby> and Man Sui share some similarities?,ふむ……もしかすると、雁姉と穂には似たようなところがあるのかもしれないな。,"Похоже, у сестрички Лебёдушки и Маньсуй есть что-то общее?",,
,,,,,,,,,,默认177,,,,……,……,...,……,...,,
,StopVoice,,,,,,1,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Bgm,死生别离,,,,3,3,,,,,,,,,,,
,,,,,,,,,,默认178,,,,这之后，我与良叔又短暂交流了一会儿关于小雁儿的事。,這之後，我與良叔又短暫交流了一會關於小雁兒的事。,"Afterward, Uncle Liang and I had another brief conversation about Little Yan.",その後、私と良はしばらく小雁について話した。,Потом мы ещё поговорили о Лебёдушке с дядюшкой Ляном.,,
,,,,,,,,,,默认179,,,,聊了约莫半个时辰后，良叔说他还想再睡一会儿，并告诫我说如果晚上要一起出发的话，我也需要再休息一会儿，养足精神。,聊了約莫半個時辰後，良叔說他還想再睡一會，並告誡我說如果晚上要一起出發的話，我也需要再休息一會，養足精神。,"After talking for roughly an hour, Uncle Liang said he wanted to nap some more and advised me that if we were to leave together that evening, I should also get more rest to recharge.",半刻ほど話したところで、良がもうひと眠りしたいと言い出した。もしも夜に一緒に出発するなら、私ももう一休みして英気を養っておくべきだとの忠告ももらった。,"Через пол-стражи дядюшка Лян захотел вздремнуть и посоветовал мне сделать то же самое, раз вечером мы уходим и мне понадобятся силы.",,
,,,,,,,,,,默认180,,,,于是，我也装模作样地躺下了，结果却是翻来覆去，辗转反侧，久久难眠。,於是，我也裝模作樣地躺下了，結果卻是翻來覆去，輾轉反側，久久難眠。,"So I pretended to lie down too, but ended up tossing and turning, unable to fall asleep for the longest time.",そんなわけで、私もごろりと寝そべってみたものの、何度も寝返りを打つだけで、一向に眠れなかった。,"Я лёг, но всё время лишь ворочался, не в силах уснуть.",,
,,小雁儿,,,,,,,,默认181,,,,[……],[……],"""...""",「……」,"""...""",,
,,,,,,,,,,默认182,,,,小雁儿的幻觉仍陪在我的身旁，还未消失。,小雁兒的幻覺仍陪在我的身旁，還未消失。,"Little Yan's illusion still lingered by my side, not yet faded.",小雁の幻覚はずっと私の傍にいたまま消えていない。,"Иллюзия Лебёдушки всё так и находилась подле меня, не желая исчезать.",,
,,,,,,,,,,默认183,,,,虽然，她还是乖巧，没有跟我乱搭话扰我睡眠。,雖然，她還是乖巧，沒有跟我亂搭話擾我睡眠。,"Though she remained well-behaved, not disturbing my sleep with idle talk.",空気を読んで、話しかけて眠りを邪魔するようなこともなかった。,Она была послушной и не мешала мне спать разговорами.,,
,,,,,,,,,,默认184,,,,但是……一想到她就在近旁看着我，再加上此时天光尚亮，我不习惯在这个时辰入睡……我实在是睡不着。,但是……一想到她就在近旁看著我，再加上此時天光尚亮，我不習慣在這個時辰入睡……我實在是睡不著。,"But... the thought of her watching me nearby, combined with the lingering daylight—I wasn’t accustomed to sleeping at this hour... I simply couldn’t drift off.",しかし……彼女が真横にいることに加え、真っ昼間の明るさだ。こんな時間に眠ることに慣れておらず……目がさえてしまっている。,"Однако... ощущение о того, что она стоит рядом и смотрит на меня, да к тому же вдовесок время суток было ещё достаточно светлым, ложиться спать в такое время мне было непривычно... Всё это никак не давало мне погрузиться в сон.",,
,,方知宥,,,,,,,,默认185,,,,[……],[……],"""...""",「……」,"""...""",,
,,,,,,,,,,默认186,,,,唉，不如出去走走，透口气罢。,唉，不如出去走走，透口氣罷。,"Ah, might as well take a walk and get some air.",やれやれ。少し散歩でもして気でも紛らわすか。,"Эх, пойду-ка лучше подышу свежим воздухом.",,
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,四艺堂长廊冷清,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认187,,,,我暗叹一声，自床上轻轻起身，悄悄推门，走出了小间……,我暗嘆一聲，自床上輕輕起身，悄悄推門，走出了小間……,"I sighed inwardly, rose gently from the bed, quietly pushed the door open, and stepped out of the small room...",密かに溜息をつき、そっと起き上がると、こっそりと扉を開けて小間を抜け出した……,"Вздохнув про себя, я тихо встал с лежанки, осторожно открыл дверь и вышел из комнатки.",,
,,,,,,,,,,默认188,,,,……,……,...,……,...,,
,,小雁儿,疑惑,,,,,,,默认189,,小雁儿/12分支_小雁儿_01,,[知宥，你要去哪？],[知宥，你要去哪？],"""Zhiyou, where are you going?""",「知宥、どこに行くの？」,"""Чжию, ты куда?""",,
,,,,,,,,,,默认190,,,,我刚合上门，小雁儿便从门扉中“钻”了出来，探着头询问我。,我剛合上門，小雁兒便從門扉中“鑽”了出來，探著頭詢問我。,"The moment I shut the door, Little Yan ""slipped out"" from the door, peering up at me as she spoke.",扉を閉めたとたん、小雁が扉の向こうからにょきっと顔を出して私に訊いてきた。,"Когда я уже закрывал дверь, Лебёдушка ""протиснулась"" в неё и уставилась на меня с вопросом.",,
,,方知宥,,,,,,,,默认191,,方知宥/12分支_方知宥_01,,[四处转转，比如去些曾与你同去过的地方，看看能否再想起什么。],[四處逛逛，比如去些曾與你同去過的地方，看看能否再想起什麼。],"""Just wandering around—maybe revisiting places we once went together, to see if it jogs my memory.""",「散歩だ。君と昔行った場所などを歩いてみて、何か思い出せるか試してみたい」,"""Погулять хочу. Например, схожу туда, где мы раньше бывали с тобой - глядишь, вспомню чего.""",,
,,小雁儿,焦急,,,,,,,默认192,,小雁儿/12分支_小雁儿_02,,[你又骗人，我以前从未来过这里。],[你又騙人，我以前從未來過這裡。],"""You’re lying again. I’ve never been here before.""",「また嘘。こんなところ来たことない」,"""Опять врёшь. Я тут никогда не была.""",,
,,方知宥,,,,,,,,默认193,,方知宥/12分支_方知宥_02,,[我说的是长大后的你。],[我說的是長大後的你。],"""I meant the grown-up version of you.""",「大人になった君の話だ」,"""Под 'тобой' я имел в виду взрослую тебя.""",,
,,小雁儿,好奇,,,,,,,默认194,,小雁儿/12分支_小雁儿_03,,[你怎会认得长大的我？],[你怎會認得長大的我？],"""How could you possibly know the grown-up me?""",「どうして大人のあたしを知ってるの？」,"""Откуда ты вообще знаешь взрослую меня?""",,
,,,,,,,,,,默认195,,,,小雁儿瞪大眼睛，疑惑地询问我。,小雁兒瞪大眼睛，疑惑地詢問我。,Little Yan’s eyes widened as she stared at me in confusion.,小雁が目をぱちくりさせながら私に問う。,Глаза Лебёдушки расширились от недоумения.,,
,,方知宥,,,,,,,,默认196,,,,[……],[……],"""...""",「……」,"""...""",,
,Selection,*继续理她,,,,,,,,,,,,继续理她,繼續理她,Continue engaging with her,相手をする,Продолжать разговор,,
,Selection,*不理她,,,,,,,,,,,,不理她,不理她,Ignore her,相手にしない,Начать игнорировать,,
,*不理她
,,,,,,,,,,默认203,,,,不理她！,不理她！,Ignore her!,相手にするもんか！,Нужно игнорировать её!,,
,,,,,,,,,,默认204,,,,既然她是幻觉，最好的办法就是无视她……,既然她是幻覺，最好的辦法就是無視她……,"Since she’s a hallucination, the best approach is to disregard her entirely...",幻覚であるならば、無視するのが最も良い選択だ……,"Раз уж она всего лишь иллюзия, лучшим подходом будет просто не обращать на неё внимания...",,
,,,,,,,,,,默认205,,,,我这样想着，刚下定了决心，却不经意瞥到了她一眼。,我這樣想著，剛下定了決心，卻不經意瞥到了她一眼。,"As I thought this and steeled my resolve, my gaze inadvertently flickered to her.",そう心に決めたものの、ふと彼女の方を見てしまった。,"Думая так, я уже было принял решение, но невольно всё же бросил взгляд в её сторону.",,
,,小雁儿,,,,,,,,默认206,,,,[……],[……],"""...""",「……」,"""...""",,
,,,,,,,,,,默认207,,,,此时，她正一脸期待地看着我，等待着我的回答。,此時，她正一臉期待地看著我，等待著我的回答。,"At that moment, she watched me expectantly, awaiting my response.",私の答えを待ち、期待に満ちた目でこちらを見ている。,"Она пристально смотрела на меня, на её личике было написано ожидание ответа.",,
,,方知宥,,,,,,,,默认208,,,,[……],[……],"""...""",「……」,"""...""",,
,Jump,*开始理她
,*继续理她
,*开始理她
,,,,,,,,,,默认209,,,,罢了……,罷了……,Forget it...,まあいい……,Ладно...,,
,,,,,,,,,,默认210,,,,至少此时此刻，我仍做不到对她视而不见。,至少此時此刻，我仍做不到對她視而不見。,"At least now, I still can't turn a blind eye to her.",少なくとも今は、彼女をいないものとしては扱えない。,"По крайней мере, на данный момент мне всё ещё было бы тяжело не обращать на неё никакого внимания.",,
,,,,,,,,,,默认211,,,,幻觉就幻觉吧！,幻覺就幻覺吧！,Illusion or not—so be it!,幻覚なら幻覚で別にいい、かまうものか。,"Ну и что, что она иллюзия!",,
,,,,,,,,,,默认212,,,,跟她聊吧——,跟她聊吧——,Go on—talk to her.,彼女と話してやろう――,Я продолжу с ней говорить:,,
,,方知宥,,,,,,,,默认213,,方知宥/12分支_方知宥_03,,[虽然你可能不信，但我确实认得长大的你，你也是成年后才离世的。],[雖然你可能不信，但我確實認得長大的你，你也是成年後才離世的。],"""You may not believe me, but I do recognize the adult you—you only died in your later years.""",「君は信じないかもしれないが、私は大人の君をよく知ってるんだ。君は成人してから、死んだ」,"""Можешь мне не верить, но я правда знал взрослую тебя - и умерла ты уже во взрослом возрасте.""",,
,,方知宥,,,,,,,,默认214,,方知宥/12分支_方知宥_04,,[至于为何如今的你是这般小娃模样，且全无长大后的记忆，我也不知，你只当是邪祟作祟便好。],[至於為何如今的你是這般小娃模樣，且全無長大後的記憶，我也不知，你只當是邪祟作祟便好。],"""Why you now appear as a child with no adult memories, I can’t say. Chalk it up to evil spirits.""",「なぜ今の君が子供の姿で、成長した後の記憶が全くないのか、私にはわからない。邪気に当てられたとでも思っておけばいいさ」,"""Почему ты сейчас выглядишь как маленькая девочка и у тебя нет никаких ""взрослых"" воспоминаний - я не знаю. Считай это кознями какой-то нечистой силы.""",,
,,,,,,,,,,默认215,,,,我给小雁儿随意地解释道。,我給小雁兒隨意地解釋道。,I casually explained to Little Yan.,小雁に向かって、雑に説明した。,Объяснил я Лебёдушке.,,
,,,,,,,,,,默认216,,,,的确，连我自己也不知何以只能见到儿时的她。,確然，連我自己也不知何以只能見到兒時的她。,"Indeed, even I don't understand why I can only see her as a child.",実際、私ですらどうして子供の頃の彼女しか見えないのかわからないのだ。,"Да, даже я сам не в состоянии объяснить, почему мне удаётся видеть её только в детском обличье.",,
,,,,,,,,,,默认217,,,,此等灵异之事现下也懒得多想，不如先搪塞过去。,此等靈異之事現下也懶得多想，不如先搪塞過去。,I couldn't be bothered to dwell on such supernatural matters now; better to brush it off.,この類の怪異については、深く考えるよりも、さっさと誤魔化してしまうに限る。,"Да и не хотелось мне пока что лишний раз раздумывать про всю эту мистику, так что что лучше пока обойтись подобными отговорками.",,
,,小雁儿,疑惑,,,,,,,默认218,,,,[……],[……],"""...""",「……」,"""...""",,
,,,,,,,,,,默认219,,,,好在她也未刨根问底，只是静静听着，没有说一句话。,好在她也未刨根問底，只是靜靜聽著，沒有說一句話。,"Fortunately, she didn't press for details, listening silently without a word.",幸いにも彼女はそれ以上問い詰めてくることなく、何も言わずただ私の話を静かに聞いているだけだった。,"К счастью, она не стала донимать меня вопросами, а лишь молча слушала.",,
,,,,,,,,,,默认220,,,,这倒是没有磨灭我的兴致，于是我便继续讲，也像是在自言自语——,這倒是沒有磨滅我的興致，於是我便繼續講，也像是在自言自語——,"This didn't dampen my enthusiasm, so I kept talking, almost as if to myself—",かといって私の興味が薄れたわけではない。独り言のように、私はつらつらと話を続けた――,"Тем не менее, я продолжил ей рассказывать, как будто разговаривая сам с собой.",,
,,方知宥,,,,,,,,默认221,,方知宥/21_方知宥_31,,[长大的你，曾是这里的头牌花魁，常由侍女相伴，走过这廊庑之间。],[長大的你，曾是這裡的頭牌花魁，常由侍女相伴，走過這廊廡之間。],"""The grown-up you were once the top courtesan here, often walking these corridors with maids in tow.""",「大きくなった君は、かつてこの界隈の花魁の一番娘だった。いつも侍女を連れて、この廊下を行き来してたものだ」,"""Будучи взрослой, ты стала 'девушкой первого ранга' этого павильона. Ты часто ходила по этим коридорам в сопровождении служанок.""",,
,,方知宥,,,,,,,,默认222,,方知宥/21_方知宥_32,,[若有客人愿掷千金，便可来拜访你，侍女会引客至你房中，你会为他们奏琵琶、抚古琴，与他们探讨诗词歌赋，畅谈烟花风月。］,[若有客人願擲千金，便可來拜訪你，侍女會引客至你房中，你會為他們奏琵琶、撫古琴，與他們探討詩詞歌賦，暢談煙花風月。］,"""If a guest was willing to spend a fortune, they could visit you. A maid would lead them to your room, where you'd play the <ruby=琵琶>pipa</ruby> or guqin, discussing poetry and the romantic affairs of the pleasure quarters with them."" (Guqin: a traditional Chinese seven-stringed zither associated with scholars and literati.)",「千金を投じることもいとわない客だけが、君と会うことができた。侍女が客を君の部屋まで案内し、君は彼らに琵琶や琴を演奏し、詩歌について論じ、風流の何たるかを語り合った」,"""Люди были готовы платить огромные суммы, лишь бы увидеться с тобой. Служанка приводила их в твою комнату, где ты играла для них на пипе или гуцине, беседовала о поэзии и любви.""",,
,,小雁儿,通常,,,,,,,默认223,,,,[……］,[……］,"""...""",「……」,"""...""",,
,,,,,,,,,,默认224,,,,小雁儿安静听我讲述，开始凝神四望。,小雁兒安靜聽我講述，開始凝神四望。,"Little Yan listened quietly to my story, then began looking around intently.",小雁は静かに話を聞きながら、あたりを見渡し始めた。,Молча слушавшая меня Лебёдушка начала внимательно оглядываться по сторонам.,,
,,小雁儿,好奇,,,,,,,默认225,,小雁儿/21_小雁儿_14,,[长大后的我，一直都在这里吗？],[長大後的我，一直都在這裡嗎？],"""Will grown-up me always be here?""",「大人になったあたしは、ずっとここにいたの？」,"""А взрослая я всегда была здесь?""",,
,,,,,,,,,,默认226,,,,她相信了我的说法，并且承接着这个疑问提问。,她相信了我的說法，並且承接著這個疑問提問。,She believed my explanation and followed up with this question.,彼女は私の話を信じ、それに続くように質問を投げかけてきた。,"Поверив моему рассказу, стала задавать она вопросы.",,
,,方知宥,,,,,,,,默认227,,方知宥/21_方知宥_33,,[是啊，你每日自此处醒来，又于此地睡去……你不得随意离开泠音阁，出入皆受管束。],[是啊，你每日自此處醒來，又於此地睡去……你不得隨意離開泠音閣，出入皆受管束。],"""Indeed, you wake here every day and sleep here every night... You're not allowed to leave <ruby=泠音>Lingyin</ruby> Pavilion freely—your comings and goings are restricted.""",「そうだ。毎日ここで目覚め、ここで眠っていた……勝手に<ruby=れんいんかく>泠音閣</ruby>を出ることも許されず、出入りは厳しく管理されていた」,"""Да, ты просыпалась здесь каждый день и здесь же засыпала... Тебе нельзя было покидать 'Мелодичный Павильон', когда тебе вздумается - а лишь тогда, когда тебе позволят.""",,
,,小雁儿,冷漠,,,,,,,默认228,,小雁儿/21_小雁儿_15,,[那听起来与先前关我的那屋子也没什么差别。],[那聽起來與先前關我的那屋子也沒什麼差別。],"""That doesn't sound much different from the room they kept me in before.""",「それじゃああの家に閉じ込められていた時と何も変わらないじゃない」,"""Напоминает мне тот двор, в котором меня держали.""",,
,,,,,,,,,,默认229,,,,她不满意地摇摇头。,她不滿意地搖搖頭。,She shook her head disapprovingly.,不満そうに首を振る彼女。,Неодобрительно покачала она головой.,,
,,,,,,,,,,默认230,,,,她所说的屋子，自是指大伯为养她而买下的方院，亦是分家后所得家产——是我住了许久的地方。,她所說的屋子，自是指大伯為養她而買下的方院，亦是分家後所得家產——是我住了許久的地方。,"The ""room"" she mentioned naturally referred to Fang's Courtyard that Uncle had bought to raise her—also part of the family assets after the division—where I'd lived for a long time.",彼女の言う家とは、伯父が彼女を「飼う」ために買い、私が縁を切ってから手に入れた財産――長らく私が住んでいた場所でもある。,"Под ""тем двором"" она имела ввиду ""Двор семьи Фан"", который купил дядя, чтобы держать её там - и который стал моим домом после раздела имущества семьи.",,
,,方知宥,,,,,,,,默认231,,方知宥/21_方知宥_34,,[还是比住在方院的时候略微要好些吧……在我能忆起的往事里，我曾在二十四桥旁的河上见过你，你偶尔也能乘着画舫出行。],[還是比住在方院的時候略微要好些吧……在我能憶起的往事裡，我曾在二十四橋旁的河上見過你，你偶爾也能乘著畫舫出行。],"""Still, it's slightly better than living in Fang's Courtyard... In the memories I can recall, I once saw you on the river by the Twenty-Four Bridges. You could occasionally ride a painted pleasure boat.""",「方院よりは幾分かましだろう……私が覚えている限りでは、二十四橋の傍の川で君を見かけたことがある。時々<ruby=がほう>画舫</ruby>で出かけることができていたんだ」,"""Но всё-таки тут слегка лучше, чем во 'Дворе семьи Фан'... Из того, что мне удалось вспомнить, я однажды видел тебя на реке в районе Двадцать четвёртого моста. Ты иногда каталась на расписной прогулочной лодке.""",,
,,小雁儿,好奇,,,,,,,默认232,,小雁儿/21_小雁儿_16,,[哦？画舫……那是什么？],[哦？畫舫……那是什麼？],"""Oh? A painted pleasure boat... What's that?""",「ん？がほう……って何？」,"""А? Расписная прогулочная лодка? А это что?""",,
,,,,,,,,,,默认233,,,,小雁儿听到“画舫”一词，来了一些兴致。,小雁兒聽到“畫舫“一詞，來了一些興致。,"Little Yan perked up at the mention of ""painted pleasure boat"".",「画舫」という言葉に釣られる彼女。,"Оживилась Лебёдушка, услышав про лодку.",,
,,,,,,,,,,默认234,,,,大概，年纪小的孩子，无论是听到什么新事物，都会想问询一番。,大概，年紀小的孩子，無論是聽到什麼新事物，都會想問詢一番。,"Perhaps young children, upon hearing anything new, would always want to ask about it.",このくらいの年頃の子供は、新しい言葉を聞くととりあえず聞いてみたくなるのだろう。,"Наверное, все дети, услышав что-то новое, хотят расспросить об этом.",,
,,,,,,,,,,默认235,,,,包括幻觉。,包括幻覺。,Even illusions.,それが幻覚であっても。,Даже иллюзии в виде детей.,,
,,方知宥,,,,,,,,默认236,,方知宥/21_方知宥_35,,[画舫就是装饰华美的船，它行于河上，内有屏风，外挂灯笼，你每次乘画舫出游，都有许多人会围观。],[畫舫就是裝飾華美的船，它行於河上，內有屏風，外掛燈籠，你每次乘畫舫出遊，都有許多人會圍觀。],"""A painted pleasure boat is an ornately decorated vessel that sails the river. Inside, there are screens; outside, lanterns hang. Every time you rode one, crowds would gather to watch.""",「画舫というのは川を渡る豪華な船さ。中には屏風があって、外には提灯が掛かってる。君はいつも画舫で外出し、いつも多くの人に見られていた」,"""Расписная прогулочная лодка - это такое богато украшенное судно, которое ходит по реке. Внутри стоят ширмы, а снаружи висят фонари. Каждый раз, когда ты плыла на ней, то собиралось множество людей посмотреть на тебя.""",,
,,方知宥,,,,,,,,默认237,,方知宥/21_方知宥_36,,[你会在画舫上弹琵琶、唱小曲……画舫穿过二十四桥的桥洞时，桥上与两岸尽是欢呼叫好之声。],[你會在畫舫上彈琵琶、唱小曲……畫舫穿過二十四橋的橋洞時，橋上與兩岸盡是歡呼叫好之聲。],"""You’d play the <ruby=琵琶>pipa</ruby> and sing tunes on the painted pleasure boat... As it glided beneath the arches of the Twenty-Four Bridges, cheers and applause rang out from the bridges and both shores.""",「画舫で君は琵琶を弾き、歌を歌い……二十四橋の橋下を通ると、橋の上と両岸からは歓声が上がっていた」,"""Сидя на расписной лодке, ты играла на пипе и пела... Когда лодка проплывала под Двадцать четвёртым мостом, с моста и обоих берегов раздавались восторженные возгласы.""",,
,,小雁儿,开心,,,,,,,默认238,,小雁儿/21_小雁儿_17,,[好热闹呀，听起来倒是不错。],[好熱鬧呀，聽起來倒是不錯。],"""How lively! It sounds rather delightful.""",「賑やかだったんだ。いいなあ」,"""Ого, как интересно! Звучит очень славно.""",,
,,,,,,,,,,默认239,,,,她笑了笑，看来只听我描述，她便已心生欢喜。,她笑了笑，看來只聽我描述，她便已心生歡喜。,"She smiled, already seeming delighted just from my description.",私の話を聞いて、楽しい雰囲気を想像したのか、彼女が笑みを浮かべた。,"Улыбнулась она - похоже, это описание вызвало у неё радость.",,
,,方知宥,,,,,,,,默认240,,,,[……],[……],"""...""",「……」,"""...""",,
,,,,,,,,,,默认241,,,,我偷眼扫过着她的笑颜，心里也多了几分愉悦。,我偷眼掃過著她的笑顏，心裡也多了幾分愉悅。,"I stole a glance at her smiling face, feeling a little brighter myself.",ちらりと彼女の笑顔を見ると、私の方までいい気分になった。,От вида её улыбки мне стало чуть теплее на душе.,,
,,,,,,,,,,默认242,,,,确实。,確實。,That's true.,実際。,Да.,,
,,,,,,,,,,默认243,,,,哪怕她只是幻觉。,哪怕她只是幻覺。,Even if she was just an illusion.,ただの幻覚だとしても。,Пусть она иллюзия.,,
,,,,,,,,,,默认244,,,,只要她能开心。,只要她能開心。,As long as she was happy.,彼女が楽しければ。,Но пока ей радостно.,,
,,,,,,,,,,默认245,,,,我也能开心。,我也能開心。,I could be happy too.,私も楽しいのだ。,Мне тоже будет радостно.,,
,,,,,,,,,,默认246,,,,……,……,...,……,...,,
,CharacterOff,,,,,,,,,,,,,
,FadeOut,black,,wipe_left,,,1,,,,,,,,,,,
,Bg,四艺堂长廊冷清,,,,,0,,,,,,,,,,,
,FadeIn,black,,wipe_right,,,1,,,,,,,,,,,
,,,,,,,,,,默认248,,,,一边漫步，我一边追忆此地旧时景象，并随口向小雁儿讲解。,一邊漫步，我一邊追憶此地舊時景象，並隨口向小雁兒講解。,"As we strolled, I reminisced about the place’s past and casually pointed things out to Little Yan.",ゆっくりと歩きながら、あの頃の景色を思い出し、気の向くままに小雁につらつらと話していく。,"Пока мы гуляли, я вспоминал о том, что происходило здесь, и рассказывал Лебёдушке.",,
