,,,,,,,,,,默认1306,,,,抱歉啊，小雁儿，没有带你活下来，这么快就死了。,抱歉啊，小雁兒，沒有帶你活下來，這麼快就死了。,"I'm sorry, Little Yan... I couldn't keep you alive. We died too soon.",すまない、小雁。君を連れて逃げるどころか、こうもすぐに死んでしまって。,"Прости меня, Лебёдушка, я не смог тебя спасти, слишком быстро умер.",,
,,,,,,,,,,默认1307,,,,不过也是怪事……,不過也是怪事……,But it's strange...,しかし妙だな……,"Хотя, странно...",,
,,,,,,,,,,默认1308,,,,那个白甲彘妖，怎么好像没看到你？,那個白甲彘妖，怎麼好像沒看到你？,Why did that White-Armored Boar Demon who killed me seem not to see you?,白い鎧の猪妖は君のことが見えていないようだ。,Почему тот вепрь в белых доспехах словно не увидел тебя?,,
,,,,,,,,,,默认1309,,,,……,……,...,……,...,,
,,,,,,,,,,默认1310,,,,我的心里涌起最后一个疑问。,我的心裡湧起最後一個疑問。,One final question surged in my heart.,ふつふつと最期の疑問が湧いてくる。,"Это был последний вопрос, прозвучавший у меня в сердце.",,
,,,,,,,,,,默认1311,,,,但这疑问注定无法解答了。,但這疑問注定無法解答了。,But this question would never be answered.,しかし答えが得られるはずもなかった。,Но на него мне уже точно не получить ответа.,,
,,,,,,,,,,默认1312,,,,下一瞬，我便带着无尽的疲惫融入黑暗，沉入那永恒的寂静……,下一瞬，我便帶著無盡的疲憊融入黑暗，沉入那永恆的寂靜……,"In the next moment, I succumbed to exhaustion, merging with the darkness, sinking into eternal silence...",次の瞬間、私は果てのない疲労と共に暗闇に溶けていき、永遠の静寂へと堕ちていった……,"В следующий же миг я, охваченный бесконечным чувством усталости, погрузился во тьму, в вечное безмолвие...",,
,AddSteamAchiKey,Achieve_map_end_3_c,,,,,,,,,,,,,,,,,,
,StopBgm,,,,,,3,,,,,,,,,,,,,,
,Param,IsDead=TRUE,,,,,,,,,,,,,,,,,,
,Se,死亡钟声,,,,,,,,,,,,,,,,,,
,BgEvent,死,,,,,,,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认111001,,,,【结局：死于躲在观音像后面】,【結局：死於躲在觀音像後面】,[Bad Ending: Killed by Hiding behind the Guanyin Statue],,(Концовка: Смерть при попытке спрятаться за статуей),
,Wait,,,,,,2,,,,,,,,,
,EndScenario,,,,,,,,,,,,,,,
,*死于正面对抗妖兵,,,,,,,,,,,,,,,
,ChapterAnimation,BG_Liang_11,TitleBG_BE,chapter_title_E1,BadEnd,92,,,,,,,,,,
,*map_end_5_a,,,,,,,,,,,,,,,
,UnlockPlotMap,map_end_5_a,,,,,,,,,,,,,,
,SetChapterName,正面对抗,,,,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,,,,
,BgOff,,,,,,1,,,,,,,,,,,,,,
,Bg,张家巷夜火雨,,,,,0.5,,,,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,CharacterOff,,,,,,0,,,,,,,,,
,Bgm,重重墙囚
,,,,,,,,,,默认1313,,,,略作思考后，我很快便有了选择。,略作思考後，我很快便有了選擇。,"After a moment's hesitation, I made my decision.",少し考え、すぐに結論を出した。,После мимолётного колебания я всё же принял решение.,
,,,,,,,,,,默认1314,,,,——拼了！,——拼了！,——To hell with it—I'll fight!,――やってやる！,Была ни была!,
,,,,,,,,,,默认1315,,,,畜生！都是畜生！,畜生！都是畜生！,Bastards! Every last one of them!,畜生！どいつもこいつも畜生だ！,Зверьё! Все они - сплошное зверьё!,
,,,,,,,,,,默认1316,,,,与其跪地求饶，最终仍被如猪狗般屠戮，不如跟身后的畜生拼了！,與其跪地求饒，最終仍被如豬狗般屠戮，不如跟身後的畜生拼了！,Better to die fighting than grovel and still be butchered like cattle!,跪いて懇願しても犬猫のように殺されるなら、いっそ後ろの畜生とやり合ってやるとも！,"Чем ползать на коленях, моля о пощаде, и все равно быть прирезанным, словно скотина - лучше дать отпор той зверюге, что за моей спиной!",
,,,,,,,,,,默认1317,,,,一命换一命！,一命換一命！,A life for a life!,道連れにしてやる！,Моя жизнь в обмен на его!,
,,方知宥,,,,,,,,默认1318,,方知宥/05分支_方知宥_01,,[呃啊啊啊啊——！],[呃啊啊啊啊——！],"""Grahhh—!——!""",「うおおおおお――！」,"""Гхрыа-а-а-а-а!""",
,,,,,,,,,,默认1319,,,,一声嘶吼从我的喉咙深处炸裂而出，一时压过了雨声和心跳声。,一聲嘶吼從我的喉嚨深處炸裂而出，一時壓過了雨聲和心跳聲。,"A guttural roar erupted from the depths of my throat, momentarily drowning out the rain and my pounding heartbeat.",喉の奥から声を張り上げ、雨音と心音をかき消した。,"Вырвалось из глубин моей глотки рычание, на мгновение заглушив дождь и бешено колотящееся сердце.",
,,,,,,,,,,默认1320,,,,恐惧在瞬间被玉石俱焚的信念所点燃。,恐懼在瞬間被玉石俱焚的信念所點燃。,Fear ignited into a desperate resolve—to fight to the death.,恐怖はみるみるやけくそじみた決意に変わり燃え上がった。,Страх возгорелся отчаянной решимостью - сражаться до последнего вздоха.,
,,,,,,,,,,默认1321,,,,我看到一根插在尸堆上的木棒。,我看到一根插在屍堆上的木棒。,I spotted a wooden club jutting from a corpse pile.,死体の山に木の棒が突き刺さっている。,"Я заметил деревянную дубину, торчащую из горы трупов.",
,,,,,,,,,,默认1322,,,,用它！,用它！,Use it!,これだ！,Возьму-ка я её!,
,,,,,,,,,,默认1323,,,,——唰！,——唰！,——Whoosh—!,――ズルッ,*Вжух!*,
,,,,,,,,,,默认1324,,,,我猛地扑过去，双手攥住插在尸堆里的一根木棒，将它拔了出来！,我猛地撲過去，雙手攥住插在屍堆裡的一根木棒，將它拔了出來！,"I lunged forward, seized the wooden club buried in the corpse pile with both hands, and tore it free!",私はそちらに転がり込み、両手でその棒を掴むと、思い切り引っこ抜いた。,"Я ринулся вперёд, схватил деревянную дубину и обеими руками вырвал её!",
,,,,,,,,,,默认1325,,,,杀！,殺！,Kill!,殺す！,Убью!,
,,,,,,,,,,默认1326,,,,我紧握木棒，猛地转身，双目赤红，视线锁定在雨幕中高速前进的蓝甲彘妖，猛地冲了过去！,我緊握木棒，猛地轉身，雙目赤紅，視線鎖定在雨幕中高速前進的藍甲彘妖，猛地衝了過去！,"Clutching the club, I whirled around, eyes bloodshot, locking onto the Blue-Armored Boar Demon barreling through the rain—then charged straight at it!",棒をきつく握り、ぐるんと振り返る。真っ赤に充血した目で雨の中猛然と走ってくる青い鎧の猪妖の姿を見定めると、思い切り突っこんでいった。,"Схватив дубину, я обернулся и воззрился налитыми кровью глазами на яогуая-вепря в синей броне, мчащегося сквозь дождь... а затем сам ринулся ему навстречу!",
,Se,快步走,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认1327,,,,——嗒！嗒！嗒！,——嗒！嗒！嗒！,—Tap! Tap! Tap!,――ダッ、ダッ、ダッ,*Топ-топ-топ!*,
,,,,,,,,,,默认1328,,,,我在雨中奔跑，脚下溅起泥泞。,我在雨中奔跑，腳下濺起泥濘。,"I sprinted through the rain, mud kicking up underfoot.",雨を駆け、足元に泥が跳ねる。,"Я бежал сквозь дождь, грязь плескалась под ногами.",
,,,,,,,,,,默认1329,,,,蓝甲彘妖依然站在原地，一动不动，似乎并不恐惧。,藍甲彘妖依然站在原地，一動不動，似乎並不恐懼。,"The Blue-Armored Boar Demon stood frozen, utterly unfazed.",猪妖はその場に留まったまま、動かない。恐怖はないらしい。,"Яогуай-вепрь застыл на месте, не двигаясь и не показывая никакого страха.",
,,,,,,,,,,默认1330,,,,而等我终于接近他、向他挥下手中的木棒时，他突然动了！,而等我終於接近他、向他揮下手中的木棒時，他突然動了！,Yet the moment I lunged within reach and swung my wooden club—he sprang to life!,ようやく私が近付き、棒を振り下ろそうとすると、不意にそいつが動いた。,"Но когда я приблизился к нему и замахнулся дубиной, он вдруг снова ожил!",
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,,,,
,Se,竹棍撞击,,,,,2,,,,,,,,,,,,
,,,,,,,,,,默认1331,,,,——咔嚓！,——喀嚓！,—Crack!,――ギンッ,*Бац!*,
,,,,,,,,,,默认1332,,,,我将木棒挥向他时，他抬起那包裹着铁甲的右臂一挡。,我將木棒揮向他時，他抬起那包裹著鐵甲的右臂一檔。,"Mid-swing, he jerked up his iron-plated arm to intercept.",私が棒で殴りかかると、鎧に覆われた右腕でそれを阻む。,"Когда я замахивался, он поднял свою бронированную руку, чтобы заблокировать удар.",
,,,,,,,,,,默认1333,,,,一声令人牙酸的脆响后，那被我寄予希望的木棒，在撞上铁护臂的瞬间被撕裂！脆弱的木渣四散飞溅，痛感顺着断裂的木棒传至我的手心，震得我双手发疼。,一聲令人牙酸的脆響後，那被我寄予希望的木棒，在撞上鐵護臂的瞬間被撕裂！脆弱的木渣四散飛濺，痛感順著斷裂的木棒傳至我的手心，震得我雙手發疼。,"The club—my desperate hope—exploded against his vambrace with a bone-grating crack. Shards sprayed, the recoil searing through the shattered wood into my palms, numbing my hands with pain.",歯が浮くような耳障りな音がし、希望を託した棒は鎧の腕にぶつかった瞬間、めきっと折れてしまった。脆い木くずがあたりに散らばり、痛みが折れた棒から伝わり、じんと手がしびれる。,"Со сводящим зубы треском дубина, моя единственная надежда, разлетелась от удара по его наручу. Осколки полетели в стороны, отдача прожгла ладони через расколотое дерево, онемевшие руки сжались от боли.",
,,,,,,,,,,默认1334,,,,完了！,完了！,It's over!,終わった！,Мне конец!,
,,,,,,,,,,默认1335,,,,我的进攻被轻易化解了！它甚至没有用刀！,我的進攻被輕易化解了！它甚至沒有用刀！,My attack was effortlessly deflected! It didn't even use its blade!,軽々といなされてしまった上に、もう武器がない！,Он без каких либо усилий отбил мою атаку! Он даже саблю не использовал!,
,,,,,,,,,,默认1336,,,,我心中一惊。,我在心中一驚。,My heart lurched in shock.,焦る私。,Моё сердце сжалось от ужаса.,
,,,,,,,,,,默认1337,,,,而下一瞬间——,而下一瞬間——,And in the next instant——,次の瞬間――,А затем...,
,,,,,,,,,,默认1338,,,,那刚刚震断了木棒的粗壮左臂，如同铁钳般猛地攫住了我的脖颈！,那剛剛震斷了木棒的粗壯左臂，如同鐵鉗般猛地攫住了我的脖頸！,The same thick left arm that had shattered the wooden club now clamped around my throat like an iron vise!,木の棒をへし折った太い腕が、やっとこのようにがっしりと私の首を掴んだ。,"Эта же рука, об которую сломалась моя деревянная дубина, сжала моё горло, словно тисками.",
,,,,,,,,,,默认1339,,,,呃！,呃！,Ugh!,ぐっ！,Уф!,
,ImageEffect,SpriteCamera,Blur,BlurIn,,,,,NoWait,,,,,,,,,,,,
,,,,,,,,,,默认1340,,,,窒息感瞬间淹没了我所有的知觉。,窒息感瞬間淹沒了我所有的知覺。,The suffocating darkness swallowed all my senses.,息が詰まり、身体の感覚がなくなる。,Удущающее чувство в один миг поглотило всё остальные.,
,,,,,,,,,,默认1341,,,,我被眼前的妖兵单手扼住喉咙，像提一只待宰的鸡鸭般，硬生生从地上拎了起来，双脚离地，悬于空中。,我被眼前的妖兵單手扼住喉嚨，像提一隻待宰的雞鴨般，硬生生從地上拎了起來，雙腳離地，懸於空中。,"The demon soldier gripped my throat with one hand, hoisting me off the ground like a slaughter-bound fowl, leaving my feet dangling helplessly in the air.",まるで屠殺を待つ鶏のように、妖兵に喉を締められたまま持ち上げられる。両足が地面から離れ、ぶらりと宙に浮いた。,"Схватив меня за горло, яогуай поднял меня одной рукой, словно курицу на заклание, оставив мои беспомощные ноги свисать в воздухе.",
,,方知宥,,,,,,,,默认1342,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认1343,,,,这畜生的力气好大……,這畜生的力氣好大……,This bastard's strength is monstrous...,なんてばか力の畜生だ……,Силы у этой зверюги не занимать...,
,,,,,,,,,,默认1344,,,,我的视野因缺氧而迅速发黑。,我的視野因缺氧而迅速發黑。,My vision darkened rapidly from oxygen deprivation.,息ができず、視界が急速に暗くなっていく。,От недостатка воздуха у меня начало темнеть в глазах.,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,,,,
,,,,,,,,,,默认1345,,,,我徒劳地蹬踹着双腿，双手拼命抓挠着那只扼住我生命的铁腕，指甲在冰冷的铁甲和粗糙的鬃毛上刮擦，却如同蚍蜉撼树。,我徒勞地蹬踹著雙腿，雙手拚命抓撓著那隻扼住我生命的鐵腕，指甲在冰冷的鐵甲和粗糙的鬃毛上刮擦，卻如同蚍蜉撼樹。,"I kicked and thrashed in vain, fingers scrabbling at the iron vise around my throat, nails screeching over frigid armor and coarse bristles, as futile as an ant trying to topple a tree.",無駄と知りながらも足をばたつかせ、私を絞め殺そうとする鉄の腕を両手で必死に掴む。爪が冷たい鉄の鎧とごわごわのたてがみを引っ掻くものの、あまりにも弱々しい抵抗だった。,"Я беспомощно брыкался, пальцы цеплялись за ""железные тиски"" вокруг горла, ногти скрипели о холодный металл и грубую щетину, но это было всё равно, что муравью пытаться сдвинуть дерево.",
,,蓝甲彘妖,,,,,,,,默认1346,,蓝甲彘妖/05分支_蓝甲彘妖_01,,[吼……吼……],[吼……吼……],"""Rrroar... Rrroar...""",「ぐるる……」,"""Гр-р-р-р... Гр-р-ра-а-а...""",
,,,,,,,,,,默认1347,,,,彘妖的喉咙里滚动着低沉的咆哮。,彘妖的喉嚨裡滾動著低沉的咆哮。,A guttural snarl boiled up from the Boar Demon's maw.,猪妖の喉の奥から低い唸り声が聞こえた。,Доносилось низкое рычание из пасти яогуая-вепря.,
,,,,,,,,,,默认1348,,,,它似乎很享受猎物徒劳的挣扎。,它似乎很享受獵物徒勞的掙扎。,It savored every twitch of my hopeless resistance.,獲物が非力にもがくのを楽しむように。,Он словно наслаждался беспомощным трепыханием своей добычи.,
,,,,,,,,,,默认1349,,,,而下一瞬间——他另一只空着的、布满黑色硬毛的巨手，五指并拢如锤，高高扬起！,而下一瞬間——他另一隻空著的、布滿黑色硬毛的巨手，五指併攏如錘，高高揚起！,"And in the next instant——Its other hand—a bristling, black-furred monstrosity—curled into a hammer-fist and reared back!",次の瞬間――黒く硬い毛に覆われたもう片方の大きな手が、五指を丸めて鎚のように揃えて高々と掲げられた。,"Затем другая рука, вся покрытая чёрной жёсткой шерстью, сжалась в кулак и замахнулась!",
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,,,,
,,,,,,,,,,默认1350,,,,——呼！,——呼！,—Whoosh!,――ブンッ,*Вжух!*,
,,,,,,,,,,默认1351,,,,那只巨拳带着撕裂雨幕的风声，如同攻城巨锤般，狠狠砸向我的面门！,那隻巨拳帶著撕裂雨幕的風聲，如同攻城巨錘般，狠狠砸向我的面門！,"The fist came like a battering ram, shearing through rain-laced wind to smash into my skull!",巨大な拳が嵐の音に紛れ、破城槌のように私の顔めがけて飛んできた。,"Кулак, словно таран, пробился сквозь дождь и врезался мне прямо по лицу!",
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,,,,
,Se,拳击1,,,,,,,,,,,,,,,,,
,ImageEffect,SpriteCamera,Blur,BlurIn,,,,,NoWait,,,,,,,,,,,,
,BgEvent,透明-滴溅1,,顶BG,,,0,,,,,,,,,,,,,,
,BgEventOff,透明-滴溅1,,,,,0.5,,,,,,,,,,,,,,
,Bg,张家巷夜火雨,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认1352,,,,——砰！！！,——砰！！！,——Bang!!!,――ゴッ！,*Бац!!!*,
,ImageEffect,SpriteCamera,Blur,BlurOut,,,,,NoWait,,,,,,,,,,,,
,Se,拳击2,,,,,,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,,,,
,ImageEffect,SpriteCamera,Blur,BlurIn,,,,,NoWait,,,,,,,,,,,,
,BgEvent,透明-滴溅2,,顶BG,,,0,,,,,,,,,,,,,,
,BgEventOff,透明-滴溅2,,,,,0.5,,,,,,,,,,,,,,
,Bg,张家巷夜火雨,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认1353,,,,——砰！！！！！！,——砰！！！！！！,——Bang!!!!!!,――ゴッ！！,*Бац!!!!!!*,
,ImageEffect,SpriteCamera,Blur,BlurOut,,,,,NoWait,,,,,,,,,,,,
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,,,,
,ImageEffect,SpriteCamera,Blur,BlurIn,,,,,NoWait,,,,,,,,,,,,
,Se,拳击3,,,,,,,,,,,,,,,,,
,BgEvent,透明-滴溅3,,顶BG,,,0,,,,,,,,,,,,,,
,BgEventOff,透明-滴溅3,,,,,0.5,,,,,,,,,,,,,,
,Bg,张家巷夜火雨,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认1354,,,,——砰！！！！！！！！！,——砰！！！！！！！！！,——Bang!!!!!!!!!,――ゴッ！！！,*Бац!!!!!!!!!*,
,ImageEffect,SpriteCamera,Blur,BlurOut,,,,,NoWait,,,,,,,,,,,,
,,,,,,,,,,默认1355,,,,三声闷响！,三聲悶響！,Three dull thuds!,三度鈍い音が響く。,Три глухих удара!,
,,,,,,,,,,默认1356,,,,无法形容的剧痛在瞬间吞噬了一切！,無法形容的劇痛在瞬間吞噬了一切!,Indescribable agony devoured everything in an instant!,名状しがたい激痛が全てを呑み込んだ。,Неописуемая боль мгновенно поглотила весь мой разум!,
,FadeOut,red,,,,,0.3,,,,,,,,,,,,
,FadeIn,red,,,,,0.3,,,,,,,,,,,,
,BgEvent,大喷血,,,,,,,,,,,,,,,,,
,Se,骨裂,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认1357,,,,鼻梁骨粉碎的声音、颧骨塌陷的声音、牙齿断裂飞溅的声音……这些声音分成三声，灌入了我的意识里。,鼻梁骨粉碎的聲音、顴骨塌陷的聲音、牙齒斷裂飛濺的聲音……這些聲音分成三聲，灌入了我的意識裡。,"The sound of a shattered nose bridge, the sound of collapsing cheekbones, the sound of teeth snapping and flying apart.... These sounds came in three distinct waves, flooding my consciousness.",鼻が砕ける音、額がひしゃげる音、歯が砕ける音……三種の音が、意識に入り込んでくる。,"Звук разбитой переносицы, треск сломанной челюсти и разлетающихся зубов. Три звука пришли тремя отдельными волнами, заливая моё сознание.",
,,,,,,,,,,默认1358,,,,鲜血混合着冰冷的雨水，糊满了我的整张脸，又顺着下巴和脖颈疯狂流淌。,鮮血混合著冰冷的雨水，糊滿了我的整張臉，又順著下巴和脖頸瘋狂流淌。,Fresh blood mixed with icy rainwater smeared across my entire face before cascading down my chin and neck.,鮮血が冷たい雨水と混ざって私の顔をぼやけさせ、あごや首筋からだらだらと流れていく。,"Свежая кровь, смешанная с ледяной дождевой водой, размазалась по всему лицу, стекая по подбородку и шее.",
,,,,,,,,,,默认1359,,,,我感到极其疲倦，几乎要被黑暗所吞噬。,我感到極其的疲倦，幾乎要被黑暗所吞噬。,"I felt utterly exhausted, on the verge of being swallowed by darkness.",暗闇に吸い込まれるような、激しい疲れに襲われた。,"Я чувствовал себя совершенно истощённым, словно меня вот-вот поглотит тьма.",
,,,,,,,,,,默认1360,,,,——嗒。,——嗒。,—Tap.,――スッ,*Шурух.*,
,,,,,,,,,,默认1361,,,,这时，扼住我喉咙的铁爪终于松开了。,這時，扼住我喉嚨的鐵爪終於鬆開了。,"At last, the iron claws strangling my throat finally loosened.",その時、私の首を掴んでいた鉄の爪がようやく緩んだ。,Наконец-то цепкая рука ослабила свою хватку на моём горле.,
,Se,摔倒,,,,,,,,,,,,,,,,,
,BgEvent,泥土5,,顶BG,,,0,,,,,,,,,,,,,,
,BgEventOff,泥土5,,,,,0.5,,,,,,,,,,,,,,
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,,,,
,Bg,DeathFloor,,,,,1,,,,,,,,,,,,
,,,,,,,,,,默认1362,,,,——嘭！,——嘭！,—Bang!,――ドサッ,*Бух!*,
,,,,,,,,,,默认1363,,,,我像一只被放了血的鸡，无力地落在地上。,我像一隻被放了血的雞，無力地落在地上。,"I collapsed like a blood-drained chicken, limp and powerless.",血を抜かれた鶏のように、力なくその場に放られた。,"Я, словно обескровленная курица, вяло и бессильно рухнул на землю.",
,,,,,,,,,,默认1364,,,,我……,我……,I...,もう……,Я...,
,,,,,,,,,,默认1365,,,,我再也爬不起来了。,我再也爬不起來了。,I couldn't get up anymore.,立ち上がることすらできない。,Я не могу пошевелиться.,
,,小雁儿,<Off>,,,,,,,默认1366,,小雁儿/03分支_小雁儿_02,,[知宥！],[知宥！],"""Zhiyou!""",「知宥！」,"""Чжию!""",
,,,,,,,,,,默认1367,,,,小雁儿看到这副惨状后，从远处朝我冲了过来。,小雁兒看到這幅慘狀後，從遠處朝我衝了過來。,Little Yan charged toward me from a distance after seeing the carnage.,小雁がこの惨状を見て、向こうから駆け寄ってくる。,"Лебёдушка, видя, что со мной сотворили, ринулась ко мне издалека.",
,,小雁儿,<Off>,,,,,,,默认1368,,小雁儿/03分支_小雁儿_03,,[知宥……呜呜呜呜……你不要死……不要死……],[知宥……嗚嗚嗚嗚……你不要死……不要死……],"""Zhiyou... sob sob... Don't die... please don't die...""",小雁「知宥……うぅ……ひっく……死なないで……やだよ……」,"""Чжию... У-у-у-у... Только не умирай... Не умирай...""",
,BgEvent,出血而亡,,,,,1,,,,,,,,,,,,
,,,,,,,,,,默认1369,,,,她伏在我的身上哭着，小脸上沾满了泪水，眼睛都哭红了。,她伏在我的身上哭著，小臉上沾滿了淚水，眼睛都哭紅了。,"She lay sobbing on top of me, her tiny face drenched in tears, eyes swollen red from crying.",私の亡骸に伏せて泣きじゃくる彼女。その顔は涙にまみれ、目は真っ赤に腫れている。,"Припав к моему телу, плакала она. Её личико было покрыто слезами, глаза раскраснелись.",
,,方知宥,,,,,,,,默认1370,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认1371,,,,抱歉啊，小雁儿，没有带你活下来，这么快就死了。,抱歉啊，小雁兒，沒有帶你活下來，這麼快就死了。,"I'm sorry, Little Yan... I couldn't keep you alive. We died too soon.",すまない、小雁。君を連れて逃げるどころか、こうもすぐに死んでしまって。,"Прости меня, Лебёдушка, я не смог тебя спасти, слишком быстро умер.",
,,,,,,,,,,默认1372,,,,不过也是怪事……,不過也是怪事……,But it's strange...,しかし妙だな……,"Хотя, странно...",
,,,,,,,,,,默认1373,,,,你最后伏在我的身前哭时，这蓝甲彘妖，怎么好像没看到你？,你最後伏在我的身前哭時，這藍甲彘妖，怎麼好像沒看到你？,"When you knelt sobbing before me at the end, why did that Blue-Armored Boar Demon seem to ignore you?",私の亡骸に突っ伏して泣いているというのに、この青い鎧の猪妖は君のことが見えていないようだ。,"Почему, когда ты припала к моему телу, тот вепрь в синих доспехах словно не увидел тебя?",
,,,,,,,,,,默认1374,,,,……,……,...,……,...,
,,,,,,,,,,默认1375,,,,我的心里涌起最后一个疑问。,我的心裡湧起最後一個疑問。,One final question surged in my heart.,ふつふつと最期の疑問が湧いてくる。,"Это был последний вопрос, прозвучавший у меня в сердце.",
,,,,,,,,,,默认1376,,,,但这疑问注定无法解答了。,但這疑問注定無法解答了。,But this question would never be answered.,しかし答えが得られるはずもなかった。,Но на него мне уже точно не получить ответа.,
,,,,,,,,,,默认1377,,,,下一瞬，我便带着无尽的疲惫融入黑暗，沉入那永恒的寂静……,下一瞬，我便帶著無盡的疲憊融入黑暗，沉入那永恆的寂靜……,"In the next moment, I succumbed to exhaustion, merging with the darkness, sinking into eternal silence...",次の瞬間、私は果てのない疲労と共に暗闇に溶けていき、永遠の静寂へと堕ちていった……,"В следующий же миг я, охваченный бесконечным чувством усталости, погрузился во тьму, в вечное безмолвие...",
,StopBgm,,,,,,3,,,,,,,,,,,,,,
,Se,死亡钟声,,,,,,,,,,,,
,BgEvent,死,,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,,,,,,,,,,默认111002,,,,【结局：死于正面对抗妖兵】,【結局：死於正面對抗妖兵】,[Bad Ending: Killed by Confronting the Demon Soldiers Head-On],,(Концовка: Смерть в схватке с яогуаем),
,Param,IsDead=TRUE,,,,,,,,,,,,
,Wait,,,,,,2,,,,,,,
,AddSteamAchiKey,Achieve_map_end_5_a,,,,,,,,,,,,
,EndScenario,,,,,,,,,,,,,
,*死于贿赂妖兵,,,,,,,,,,,,,,,
,ChapterAnimation,BG_Liang_11,TitleBG_BE,chapter_title_E1,BadEnd,92,,,,,,,,,,
,*map_end_5_b,,,,,,,,,,,,,,,
,UnlockPlotMap,map_end_5_b,,,,,,,,,,,,,,
,SetChapterName,贿赂妖兵,,,,,,,,,,,,,,
,FadeOut,black,,,,,1,,,,,,,,,,,,,,
,BgOff,,,,,,1,,,,,,,,,,,,,,
,Bg,张家巷夜火雨,,,,,0.5,,,,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,,,,
,CharacterOff,,,,,,0,,
,Bgm,重重墙囚,,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认1378,,,,略作思考后，我很快便有了选择。,略作思考後，我很快便有了選擇。,"After a moment's hesitation, I made my decision.",少し考え、すぐに結論を出した。,После мимолётного колебания я всё же принял решение.,,
,,,,,,,,,,默认1379,,,,——我还有银两，我要贿赂他！,——我還有銀兩，我要賄賂他！,——I still have silver taels—I'll bribe him!,――まだ金を持っている。賄賂を渡そう！,У меня ещё есть серебро! Я смогу подкупить его!,,
,,,,,,,,,,默认1380,,,,这念头荒谬得可笑，却成了我现在唯一能抓住的救命稻草。,這念頭荒謬得可笑，卻成了我現在唯一能抓住的救命稻草。,"The thought was ludicrous, yet it became my only desperate hope.",ばかばかしい考えだ。だが今はそれの唯一の頼みだ。,"Мысль была до смешного абсурдной, но она же была и моей единственной отчаянной надеждой на выживание.",,
,,,,,,,,,,默认1381,,,,眼前的妖兵不通人言，但总归是爱银子的吧？,眼前的妖兵不通人言，但總歸是愛銀子的吧？,"The demon soldier before me doesn’t understand human speech, but surely it covets silver taels?",言葉は通じないが、金は好きだろう。,"Яогуай, может, и не знает человеческого языка, но язык денег он точно поймёт!",,
,,,,,,,,,,默认1382,,,,我把银子给他，或许他就能饶我一命！,我把銀子給他，或許他就能饒我一命！,"If I give it the silver, maybe it’ll spare my life!",こいつをくれてやれば、命くらいは勘弁してくれるかもしれない。,"Если я отдам ему серебро, то он, возможно, пощадит меня!",,
,,方知宥,,,,,,,,默认1383,,方知宥/05分支_方知宥_02,,[军爷，我有银子！有银子啊！],[軍爺，我有銀子！有銀子啊！],"""Officer! I have silver! Silver taels!""",「軍人さん！金、金なら持ってる！」,"""Господин служивый! У меня есть серебро! Серебро!""",,
,,,,,,,,,,默认1384,,,,我慌乱地在怀中摸索，终于找到了那最后的碎银。,我慌亂地在懷中摸索，終於找到了那最後的碎銀。,"Frantically, I fumbled through my robes and finally found the last scraps of broken silver.",私は慌てつつ懐をまさぐり、ようやく最後の銀粒を見つけた。,"В панике я начал искать деньги в своей одежде и, наконец, отыскал те последние кусочки.",,
