#SHEET_NAME,记-第十三回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,,方知宥,,,,,,,,默认372,,,,[……],[……],"""...""",「……」,"""..."""
,,良清兵,<Off>,,,,,,,默认373,,良/13分支_良_03,,[这种人是不会悔改的，他的刀上还沾着血。],[這種人是不會悔改的，他的刀上還沾著血。],"""This kind of person will never repent—his blade is still stained with blood.""",「こういう手合いが悔やむことなんかない。こいつの両手は血に濡れている」,"""Такие, как он, не способны к раскаянию - на его мече всё ещё кровь."""
,,,,,,,,,,默认374,,,,随着我的逼近，杨军爷不断找寻着话语求饶，良叔则在一旁冰冷地反驳。,隨著我的逼近，楊軍爺不斷找尋著話語求饒，良叔則在一旁冰冷地反駁。,"As I approached, Officer Yang kept pleading for mercy while Uncle Liang coldly rebutted from the side.",私が近付くにつれ、楊兵長があれこれ言葉を変え哀願するものの、良がそれを冷たく一蹴した。,"По мере моего приближения офицер Ян всячески пытался уговорить меня о пощаде, но дядюшка Лян холодным тоном парировал отговорки того."
,,,,,,,,,,默认375,,,,——嗒。,——嗒。,—Tap.,――タッ,*Топ.*
,,杨军爷败,近跪,,,,,,,,,,,
,,,,,,,,,,默认376,,,,我终于站定到了杨军爷面前。,我終於站定到了楊軍爺面前。,I finally stopped right in front of Officer Yang.,ついに、楊兵長の眼前まで来てしまった。,Наконец я встал прямо перед лицом офицера Яна.
,,,,,,,,,,默认377,,,,然而——,然而——,However—,しかし――,Однако...
,,,,,,,,,,默认378,,,,我却下不了手。,我卻下不了手。,I couldn't bring myself to do it.,私にはできなかった。,Я всё же был не в силах поднять на него руку.
,,方知宥,,,,,,,,默认379,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认380,,,,良叔说得固然有道理，但我确实动不了手。,良叔說得固然有道理，但我確實動不了手。,"Though Uncle Liang's words made sense, I truly couldn't act.",良の言うことはもっともだ。しかし手が動いてくれないのだ。,Дядюшка Лян всё говорил верно - но у меня просто не поднималась рука.
,,,,,,,,,,默认381,,,,若是杨军爷真的剃了头是鞑子，若是他真的让我完全目睹了他凶残的兽行，我大概都能更狠心些……,若是楊軍爺真的剃了頭是韃子，若是他真的讓我完全目睹了他兇殘的獸行，我大概都能更狠心些……,"If Officer Yang had truly shaved his head as a Tatar, if I'd witnessed his brutal savagery firsthand... perhaps I could have been more ruthless...",もしも楊兵長が本当に頭を剃り上げ韃子になったのなら、もしも私が彼の鬼畜の所業を目の当たりにしていたのなら、もっと冷酷になれただろう……,"Если бы офицер Ян действительно уже обрил себе голову, если бы я собственными глазами видел его зверства - возможно, я бы смог проявить больше решимости..."
,,,,,,,,,,默认382,,,,可是，如今……他穿着大明的轻甲，如此卑微地看着我，眼里充满了求生欲。,可是，如今……他穿著大明的輕甲，如此卑微地看著我，眼裡充滿了求生欲。,"But now... clad in the light armor of the Ming dynasty, he gazed at me so pitifully, his eyes brimming with a desperate will to live.",しかし今の彼は……大明の鎧を纏い、こうも卑屈に私の方を見ている。死にたくないという意志をその目からはっきりと感じる。,"Но сейчас... Он был одет в доспехи Великой Мин, смотрел таким жалобным взглядом, в глазах его читалась отчаянная жажда жизни."
,,,,,,,,,,默认383,,,,我是书生，并非是兵。,我是書生，並非是兵。,"I am a scholar, not a soldier.",私は書生であって、兵ではない。,"Я - учёный, никакой не воин."
,,,,,,,,,,默认384,,,,面对着这样一个活生生的“人”，哪怕他长着豺狼的头，我也实在无法下手。,面對著這樣一個活生生的“人”，哪怕他長著豺狼的頭，我也實在無法下手。,"Facing such a living ""person""—even one with the head of a jackal—I couldn’t bring myself to strike.",たとえ彼が獣の頭であろうと、こうして生きている「人」を前に、私は手を下すことができなかった。,"На живого ""человека"" из плоти и крови - пусть даже и с волчьей головой - я не в силах поднять руку."
,,小雁儿,害怕,,,,,,,默认385,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认386,,,,况且，小雁儿还在一旁看着。,況且，小雁兒還在一旁看著。,"Besides, Little Yan was watching from the sidelines.",それに、傍で小雁が見ている。,"К тому же, рядом стоит Лебёдушка."
,,,,,,,,,,默认387,,,,哪怕她是鬼魂亦或是幻觉，我也不想让她看到我杀人的模样。,哪怕她是鬼魂亦或是幻覺，我也不想讓她看到我殺人的模樣。,"Even if she were a ghost or a hallucination, I didn’t want her to witness me killing.",霊魂だか幻覚だか知らぬが、私が人を殺す場面など見せたくない。,"Дух ли она, иллюзия ли - я всё равно не желал, чтобы она видела, как я убиваю кого-то."
,,良清兵,无奈,,,,,,,默认388,,良/13分支_良_04,,[行吧，知幼若是不敢，那便由我来杀吧。],[行吧，知幼若是不敢，那便由我來殺吧。],"""Fine, if Zhiyo won’t do it, I’ll handle the killing.""",「まあいい、踏ん切りがつかないなら、俺が殺る」,"""Ладно, Чжию, если ты не решаешься, значит, остаётся мне это сделать."""
,,,,,,,,,,默认389,,,,良叔见我不愿意动刀，于是便朝前迈了一步，打算再给杨军爷补一刀。,良叔見我不願意動刀，於是便朝前邁了一步，打算再給楊軍爺補一刀。,"Seeing my hesitation with the blade, Uncle Liang stepped forward, ready to deliver another strike to Officer Yang.",私が剣を振るうのを躊躇しているのを見た良は、前へ一歩進み出ると、楊兵長に追い打ちをかけた。,"Видя моё нежелание проливать кровь, дядюшка Лян сделал шаг вперёд, намереваясь сам прикончить офицера."
,,杨军爷败,近跪,,,,,,,默认390,,杨军爷/13_杨军爷_04,,[呃啊！],[呃啊！],"""Ugh...!""",「うおおおお！」,"""Ы-а-а!"""
,,杨军爷败,超近,,,,,,,,,,,
,,,,,,,,,,默认391,,,,这时，只见杨军爷突然喊了一声，便朝着我冲了过来！,這時，只見楊軍爺突然喊了一聲，便朝著我衝了過來！,"At that moment, Officer Yang suddenly shouted and charged straight at me!",その時、楊兵長が突然叫び、私の方に突っ込んできた！,В этот момент офицер Ян вдруг издал крик и ринулся на меня!
,,,,,,,,,,默认392,,,,他怎么？,他怎麼？,What’s he doing?,どういうつもりだ？,Что это он?
,,,,,,,,,,默认393,,,,难道是打算鱼死网破，拼上一番？,難道是打算魚死網破，拼上一番？,"Is he planning to fight to the death, risking it all?",まさか相討ち覚悟のやけくそか？,Неужели решил попытаться дать напоследок бой из последних сил?
,,,,,,,,,,默认394,,,,我大惊，下意识地把刀一迎，正对着杨军爷。,我大驚，下意識地把刀一迎，正對著楊軍爺。,"Shocked, I instinctively raised my blade to meet Officer Yang head-on.",私は驚き、反射的に剣を構える。その切っ先がちょうど楊兵長の方を向いていた。,"Испугавшись, я невольно выставил меч перед собой навстречу офицеру Яну."
,Se,刺入,,,,,,,,,,,,
,BgEvent,透明-滴溅3,,顶BG,,,0,,,,,,,,,,,
,BgEventOff,透明-滴溅3,,,,,0.5,,,,,,,,,,,
,Bg,破茶舍,,,,,,,,,,,,
,Wait,,,,,,0.3,,,,,,,
,Se,刺入,,,,,,,,,,,,
,BgEvent,大喷血,,,,,,,,,,,,
,Shake,Graphics,,x=200 y=120 time=0.4,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认395,,,,——噗！,——噗！,—Thud!,――ドスッ！,*Пф-ф-ф!*
,,,,,,,,,,默认396,,,,很快，在这深夜的屋子内，一声更为绵长的刀刃刺破血肉的声音响起。,很快，在這深夜的屋子內，一聲更為綿長的刀刃刺破血肉的聲音響起。,"Soon, in the dead of night, a prolonged sound of a blade piercing flesh echoed through the house.",直後。深夜の屋内、先ほどよりも長い、剣が肉を貫く音が響いた。,И вскоре в этом покрытом ночным мраком доме прозвучал более продолжительный удар лезвия по плоти.
,,,,,,,,,,默认397,,,,我握紧了手中的刀柄，将刀刃缓缓送入扑来的杨军爷的小腹中。,我握緊了手中的刀柄，將刀刃緩緩送入撲來的楊軍爺的小腹中。,I tightened my grip on the hilt and slowly drove the blade into the charging Officer Yang’s abdomen.,しっかりと剣の柄を握りしめ、襲い掛かってきた楊兵長の腹にゆっくりと刃を突き立てる。,Сжатое в моей руке лезвие медленно всаживалось бросившемуся на меня офицеру в низ живота.
,,杨军爷败,,,,,,,,默认398,,杨军爷/13_杨军爷_05,,[呃……你这狗杂种……］,[呃……你這狗雜種……］,"""Ugh... you damn bastard...""",「ぐ……この雑種が……」,"""Ух... Ах ты говнюк..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认399,,,,我手中的刀穿过了他的轻甲、他的腹部、他的肠胃，大抵还从他的身后穿了出来。,我手中的刀穿過了他的輕甲、他的腹部、他的腸胃，大抵還從他的身後穿了出來。,"The blade in my hand pierced through his light armor, his abdomen, his intestines, and likely even emerged from his back.",手中の剣が彼の軽甲を、腹部を、臓腑を貫く。おそらく、それは背中から突き出していることだろう。,"Лезвие в моей рук пронзило его лёгкую броню, живот, внутренности и, возможно, даже вышло у него со спины."
,,,,,,,,,,默认400,,,,杨军爷扭曲着面容，他的嘴角不断往外冒血。,楊軍爺扭曲著面容，他的嘴角不斷往外冒血。,"Officer Yang's face twisted, blood continuously foaming at the corner of his mouth.",楊兵長の顔が歪み、口の端からぶくぶくと血を吹き出している。,"Лицо офицера Яна кривилось от боли, из уголков рта, не переставая, текла кровь."
,,,,,,,,,,默认401,,,,他用手握住我的刀刃，却越来越使不上力。,他用手握住我的刀刃，卻越來越使不上力。,"He gripped my blade, but his strength was fading fast.",私の剣を掴む彼だが、その力は徐々に弱まっていった。,"Он ухватился рукой за лезвие моего меча, но сил у него становилось всё меньше."
,BgEvent,泥土5,,顶BG,,,0,,,,,,,,,,,
,BgEventOff,泥土5,,,,,0.5,,,,,,,,,,,
,Bg,破茶舍,,,,,,,,,,,,
,Se,摔倒,,,,,,,,,,,,
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认402,,,,——噗通！,——噗通！,——Thud!,――ドサッ！,*Плюх!*
,,,,,,,,,,默认403,,,,杨军爷突然猛地挣扎了一下，然后便向后一仰，倒在了地上。,楊軍爺突然猛地掙扎了一下，然後便向後一仰，倒在了地上。,"Officer Yang suddenly convulsed violently, then toppled backward onto the ground.",唐突に激しくもがいたかと思うと、彼は仰向けになって床に倒れた。,Вдруг он дёрнулся и завалился на пол.
,,方知宥,,,,,,,,默认404,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认405,,,,死了？,死了？,Dead?,死んだ、のか？,Он мёртв?
,,,,,,,,,,默认406,,,,我杀了他？,我殺了他？,Did I kill him?,私が彼を殺したのか？,Я убил его?
,,,,,,,,,,默认407,,,,我怔怔地看着他的尸体，以及我手中滴血的刀刃。,我怔怔地看著他的屍體，以及我手中滴血的刀刃。,I stared blankly at his corpse and the blood-dripping blade in my hand.,ぼんやりと彼の亡骸と、血の滴る剣を交互に見る。,Я оторопело разглядывал его труп и покрытый кровью меч в моей руке.
,,方知宥,,,,,,,,默认408,,方知宥/13分支_方知宥_03,,[呜呃……],[嗚呃……],"""Ugh...""",「うっ……」,"""У-у-ух..."""
,,,,,,,,,,默认409,,,,突然，一股强烈的恶心感如潮水般涌上心头，血腥味在鼻息中浓郁，小腹之中宛如翻江倒海。,突然，一股強烈的噁心感如潮水般湧上心頭，血腥味在鼻息中濃郁，小腹之中宛如翻江倒海。,"Suddenly, a crushing wave of nausea surged through me—the iron tang of blood thick in my nostrils, my stomach churning violently.",突然、強烈な吐き気が怒涛の勢いでこみ上げてきた。濃厚な血なまぐささが鼻をつき、腹の中で何かが暴れているような感じがした。,"Внезапно на меня приливом накатила тошнота. Запах крови забил ноздри, а внутри живота как будто образовался шторм."
,,,,,,,,,,默认410,,,,我猛地捂住嘴，努力没有呕吐出来。,我猛地捂住嘴，努力沒有嘔吐出來。,"I suddenly covered my mouth, fighting back the urge to vomit.",ばっと口元を押さえ、中のものを吐き出さないよう精一杯こらえる。,"Я зажал себе рот рукой, сдерживая рвоту."
,,,,,,,,,,默认411,,,,明明这几日见惯了鲜血和尸体，但没想到亲自动刀杀人，仍会令人作呕。,明明這幾日見慣了鮮血和屍體，但沒想到親自動刀殺人，仍會令人作嘔。,"Though I'd grown accustomed to blood and corpses these past few days, I never expected that killing someone with my own hands would still sicken me.",既に見慣れた血と死体のはずなのに、自分が手にかけると、こうも胸糞悪いものだとは。,"За эти дни я успел столько раз насмотреться на кровь и трупы - не думал, что, когда я собственноручно убью человека, это всё равно вызовет у меня тошноту."
,,良清兵,无奈,,,,,,,默认412,,良/13分支_良_05,,[第一次杀人会恶心，很正常。］,[第一次殺人會噁心，很正常。］,"""Feeling sick after your first kill is normal.""",「初めて人を殺したんだ。気分が悪くなるのは、自然なことだ」,"""Когда первый раз убиваешь, всегда тошно - это нормально."""
,StopBgm,,,,,,3,,,,,,,,,,,
,,,,,,,,,,默认413,,,,良叔缓缓说道，拍了拍我的肩膀。,良叔緩緩說道，拍了拍我的肩膀。,Uncle Liang said slowly while patting my shoulder.,良がゆっくりとそう言うと、ぱんぱんと私の肩を叩いた。,Проговорил дядюшка Лян и похлопал меня по плечу.
,,良清兵,通常,,,,,,,默认414,,良/13分支_良_06,,[虽然你本来没想杀他……但终究还是他自寻死路……估计是他想给自己一个痛快。］,[雖然你本來沒想殺他……但終究還是他自尋死路……估計是他想給自己一個痛快。］,"""You never meant to kill him... but he brought this on himself... probably wanted a quick end.""",「おまえは殺したくなかっただろうが……こいつの自業自得だ……最後くらい、いい思いをしたかったんだろう」,"""Хоть ты и не хотел сам его убивать... Но он всё-таки решил сам пойти на смерть... Наверно, решил побыстрее со всем этим покончить."""
,,,,,,,,,,默认415,,,,良叔冷着眼，看了看倒在地上的杨军爷的尸体。,良叔冷著眼，看了看倒在地上的楊軍爺的屍體。,Uncle Liang coldly eyed Officer Yang's corpse on the ground.,良は冷たい目で、そこに倒れている楊兵長の死体を見やった。,Дядюшка Лян холодным взглядом обозревал валяющийся на полу труп офицера Яна.
,,方知宥,,,,,,,,默认416,,,,[……］,[……］,"""...""",「……」,"""..."""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认417,,,,我依然愣在原地，努力让心中杀人的不适感远去。,我依然愣在原地，努力讓心中殺人的不適感遠去。,"I stood frozen, trying to shake off the sickening feeling of having taken a life.",私はその場で突っ立ったまま、なんとか人を殺した不快感を拭おうとした。,"Я оторопело стоял на месте, пытаясь отогнать из сердца неприятное ощущение от убийства человека."
,,,,,,,,,,默认418,,,,确实，方才这杨军爷，几乎是自寻死路。,確實，方才這楊軍爺，幾乎是自尋死路。,"Indeed, just now, Officer Yang was practically courting death.",楊兵長は自ら死を招くような行いをした。,"И правда - этот офицер Ян, по сути, сам пошёл на смерть."
,,,,,,,,,,默认419,,,,我根本没想杀他，他却朝我扑了过来。,我根本沒想殺他，他卻朝我撲了過來。,"I never meant to kill him, yet he lunged at me.",殺すつもりなどなかったのに、彼の方から向かってきたのだ。,Я ведь и не собирался его убивать - но он решил ринуться на меня.
,,,,,,,,,,默认420,,,,然后……我只是将刀一迎，他便死了。,然後……我只是將刀一迎，他便死了。,"Then... I simply raised my blade to meet him, and he was dead.",そして……私が剣を構えていただけで、彼は死んでしまった。,"А потом... я просто выставил меч вперёд, и он умер."
,,,,,,,,,,默认4211,,,,我怀疑他是见良叔这等高手在侧，自知无路可逃，索性求个痛快。,我懷疑他是見良叔這等高手在側，自知無路可逃，索性求個痛快。,"I suspect he saw an expert like Uncle Liang nearby, realized escape was impossible, and simply sought a swift end.",良のような腕の立つ者が隣にいて逃げられないと悟り、潔い死を求めたのではないかと私は疑う。,"Думаю, он и правда, видя, что рядом со мной такой опытный воин, как дядюшка Лян, понял, что сбежать ему точно не суждено, и решил закончить дело побыстрее."
,,,,,,,,,,默认4212,,,,若下次对手是未受伤的妖兵，恐怕便没这般容易了。,若下次對手是未受傷的妖兵，恐怕便沒這般容易了。,"If the opponent next time is an uninjured demon soldier, it may not be so easy.",次の相手が無傷の妖兵だったら、それほど簡単ではなかっただろう。,"Если в следующий раз противник будет неповрежденным демоном, боюсь, это будет не так просто."
,,,,,,,,,,默认4213,,,,不过。,不過。,but,でも。,Тем не менее.
,,,,,,,,,,默认4214,,,,无论如何，我也算第一次动了刀。,無論如何，我也算第一次動了刀。,"Anyway, it's my first time taking a knife.",いずれにしても、私は初めて刀を動かした。,"Во всяком случае, я впервые пошевелил ножом."
,,,,,,,,,,默认4215,,,,下次挥刀之时，大抵不会那么犹豫了。,下次揮刀之時，大抵不會那麼猶豫了。,"Next time I swing my knife, I probably won't hesitate so much.",今度刀を振るときは、たいていそんなにためらわないだろう。,"В следующий раз, когда вы махнете ножом, вы, вероятно, не будете так колебаться."
,Jump,*动刀完毕
,*动刀
,,方知宥,,,,,,,,默认422,,方知宥/23_方知宥_42,,[行……我试试……］,[行……我試試……］,"""Fine... I'll try...""",「わかった……やってみよう……」,"""Хорошо... Я попробую..."""
,,,,,,,,,,默认423,,,,略作犹豫后，我同意了良叔的提议。,略作猶豫後，我同意了良叔的提議。,"After a brief hesitation, I agreed to Uncle Liang's proposal.",少し躊躇したものの、良の提案を呑むことにした。,"Некоторое мгновение поколебавшись, я всё же согласился на предложение дядюшки Ляна."
,CharacterOff,,,,,,,,,,,,,
,,方知宥,,,,,,,,默认424,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认425,,,,我深呼出一口气，费力将刀拔出刀鞘，再向前一步，逼近了杨军爷。,我深呼出一口氣，費力將刀拔出刀鞘，再向前一步，逼近了楊軍爺。,"I took a deep breath, strained to pull the sword from its scabbard, and stepped forward, closing in on Officer Yang.",はあ、と深く息を吐き出すと、ぐいと鞘から剣を抜く。そして一歩前に進み、楊兵長に近付いた。,"Выдохнув, я с силой извлёк меч из ножен и сделал шаг вперёд к офицеру."
,,,,,,,,,,默认426,,,,持刀走了这么久，这刀一直都像个摆设，我从来没用它砍过东西。,持刀走了這麼久，這刀一直都像個擺設，我從來沒用它砍過東西。,"After carrying this blade for so long, it's always felt like a mere ornament—I've never actually used it to cut anything.",ずっと剣を持っていたのに、それを使ったことがないせいで、ずっとお飾りになっていた。,"Всё время, что я носил этот меч, он был для меня словно украшение - я ни разу не использовал его по назначению."
,,,,,,,,,,默认427,,,,今后的路上，难免会遇到妖兵，不如趁此机会，拿眼前这杨军爷试一下。,今後的路上，難免會遇到妖兵，不如趁此機會，拿眼前這楊軍爺試一下。,"Since we'll inevitably encounter demon soldiers on the road ahead, why not take this opportunity to test it on Officer Yang here?",だがこの先妖兵に遭遇しないというのも無理な話だ。これを機に、楊兵長で試してみよう。,"Но на дальнейшем пути вполне могут случиться стычки с яогуаями - так что лучше уж воспользоваться этой возможностью и ""попрактиковаться"" на этом офицере Яне."
,,,,,,,,,,默认428,,,,几日前，他在王生的宴会上竟然想要请雁儿姐给他陪酒，并且摆出了一副要杀我的模样……,幾日前，他在王生的宴會上竟然想要請雁兒姐給他陪酒，並且擺出了一副要殺我的模樣……,"A few days ago, at Scholar Wang's banquet, he had the audacity to ask <ruby=Swan Goose>Sister Yan</ruby> to drink with him and even acted like he wanted to kill me...",数日前、彼は王書生の宴会で雁姉に酌をさせようとしていた。そして私を殺さんばかりの様子で迫ってきた……,"Несколько дней назад он на пиру у учёного Вана хотел вызвать сестричку Лебёдушку, чтобы она составила ему компанию, а потом ещё и будто бы намеревался убить меня..."
,,,,,,,,,,默认429,,,,如今，他也犯下了杀死平民的罪孽，想要轻薄了玉莲后去投鞑子，更令我没了心理负担。,如今，他也犯下了殺死平民的罪孽，想要輕薄了玉蓮後去投韃子，更令我沒了心理負擔。,"Now he, too, had sinned, killing civilians and intending to assault Yulian before defecting to the Tatars. This lifted any remaining guilt from my shoulders.",挙句の果てに、無辜の民を殺す罪まで犯し、玉蓮を犯して韃子に寝返ろうとしたのだ。殺すことにためらいはない……,"А теперь он и вовсе пролил кровь невинного человека, хотел обесчестить Юйлянь и перейти на сторону варваров - при этой мысли груз у меня с души окончательно спал."
,,,,,,,,,,默认430,,,,我能杀他的……,我能殺他的……,I could kill him...,私ならやれる……,Я смогу убить его...
,,,,,,,,,,默认431,,,,一定能。,一定能。,I definitely could.,絶対に。,Обязательно смогу.
,,杨军爷败,跪,,,,,,,默认432,,杨军爷/13_杨军爷_01,,[呃……呼……小兄弟我看你面熟，我们应当见过吧？你可不能杀我呀……],[呃……呼……小兄弟我看你面熟，我們應當見過吧？你可不能殺我呀……],"""Uh... huff... Young man, you look familiar. We must have met before? You can't kill me...""",「がはっ……はぁ……おい、おまえ。見覚えのある顔だな。会ったことがあるだろう？命は勘弁してくれ……」,"""Ох... Уф... Братишка, а ты мне кажешься знакомым, мы ведь вроде где-то встречались? Не надо тебе меня убивать..."""
,,,,,,,,,,默认433,,,,杨军爷坐在地上，一边因双腿被切割的疼痛而喘着粗气，一边向我求饶。,楊軍爺坐在地上，一邊因雙腿被切割的疼痛而喘著粗氣，一邊向我求饒。,"Officer Yang sat on the ground, panting from the pain of his severed legs as he begged for mercy.",楊兵長が床に座り込み、斬られた太ももの痛みに息を荒げながら、私に許しを乞う。,Сидящий на полу офицер Ян тяжело дышал из-за боли в раненых ногах и при этом уговаривал меня пощадить его.
,,杨军爷败,,,,,,,,默认434,,杨军爷/13_杨军爷_02,,[我是大明的百户，曾跟着史阁部护卫扬州，你不能杀！],[我是大明的百戶，曾跟著史閣部護衛揚州，你不能殺！],"""I’m a Ming dynasty centurion—I once guarded Yangzhou under Minister Shi! You can’t kill me!""",「俺は明の<ruby=百人長>百戸</ruby>だ。かつては史閣部の下で揚州を守っていたんだぞ！おまえに殺せるか！」,"""Я же сотник Великой Мин, я вместе с министром Ши защищал Янчжоу, тебе нельзя меня убивать!"""
,,方知宥,,,,,,,,默认435,,,,[……],[……],"""...""",「……」,"""..."""
,,良清兵,<Off>,,,,,,,默认436,,良/13分支_良_02,,[别听他扯，他刚说了要投鞑子，早就不算明廷的兵了。],[別聽他扯，他剛說了要投韃子，早就不算明廷的兵了。],"""Don’t listen to him. He just said he’d join the Tatars—he’s no Ming soldier anymore.""",「耳を貸すな。こいつは韃子に身売りしたんだ。とっくに明の兵じゃないんだよ」,"""Не слушай его болтовню, он же только что собирался сдаваться варварам - его можно уже не считать солдатом минского двора."""
,,杨军爷败,跪,,,,,,,默认437,,杨军爷/13_杨军爷_03,,[我……护卫过百姓安全，救过人的……只是一时犯迷糊……现在知错了……],[我……護衛過百姓安全，救過人的……只是一時犯迷糊……現在知錯了……],"""I... have protected civilians, saved lives... It was just a momentary lapse... Now I know I was wrong...""",「俺は……民の安全を守り、人を救ってきた……気の迷いだったんだ……今は反省している……」,"""Я... защищал простой народ, спасал людей... Просто вот разок подвела нелёгкая... Сейчас я понимаю, что плохо поступил..."""
,,方知宥,,,,,,,,默认438,,,,[……],[……],"""...""",「……」,"""..."""
,,良清兵,<Off>,,,,,,,默认439,,良/13分支_良_03,,[这种人是不会悔改的，他的刀上还沾着血。],[這種人是不會悔改的，他的刀上還沾著血。],"""This kind of person will never repent—his blade is still stained with blood.""",「こういう手合いが悔やむことなんかない。こいつの両手は血に濡れている」,"""Такие, как он, не способны к раскаянию - на его мече всё ещё кровь."""
,,,,,,,,,,默认440,,,,随着我的逼近，杨军爷不断找寻着话语求饶，良叔则在一旁冰冷地反驳。,隨著我的逼近，楊軍爺不斷找尋著話語求饒，良叔則在一旁冰冷地反駁。,"As I approached, Officer Yang kept pleading for mercy while Uncle Liang coldly rebutted from the side.",私が近付くにつれ、楊兵長があれこれ言葉を変え哀願するものの、良がそれを冷たく一蹴した。,"По мере моего приближения офицер Ян всячески пытался уговорить меня о пощаде, но дядюшка Лян холодным тоном парировал отговорки того."
,,,,,,,,,,默认441,,,,——嗒。,——嗒。,—Tap.,――タッ,*Топ.*
,,杨军爷败,近跪,,,,,,,,,,,
,,,,,,,,,,默认442,,,,我终于站定到了杨军爷面前。,我終於站定到了楊軍爺面前。,I finally stopped right in front of Officer Yang.,ついに、楊兵長の眼前まで来てしまった。,Наконец я встал прямо перед лицом офицера Яна.
,,小雁儿,坚定,,,,,,,默认443,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认444,,,,小雁儿也看向了我，她没有说话，但眼神坚定，仿佛不会因我即将地行动而害怕。,小雁兒也看向了我，她沒有說話，但眼神堅定，彷彿不會因我即將地行動而害怕。,"Little Yan looked at me too. She remained silent, but her steady gaze showed no fear of what I was about to do.",小雁も私の方を見る。言葉こそ何も言わないが、その目は揺るぎない。私が行うことを怖がる様子はなかった。,"Лебёдушка тоже смотрела на меня - она ничего не говорила, но взгляд её был уверенный - похоже, её не пугало то, что я собирался сделать."
,,杨军爷败,近跪,,,,,,,默认445,,,,[……],[……],"""...""",「……」,"""..."""
,,方知宥,,,,,,,,默认446,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认447,,,,我看了一眼杨军爷，再看了墙边躲着的玉莲，以及地上死去老翁一眼，继而握紧了手中的刀。,我看了一眼楊軍爺，再看了牆邊躲著的玉蓮，以及地上死去老翁一眼，繼而握緊了手中的刀。,"I glanced at Officer Yang, then at Yulian cowering by the wall and the dead elder on the ground, before tightening my grip on the blade.",楊兵長を一瞥し、壁際に隠れている玉蓮と、床で死んでいる老人の方を見る。そして手にした剣を握り込んだ。,"Я посмотрел на офицера Яна, затем на прибившуюся к стене Юйлянь, на лежащего на земле мёртвого старика - и сжал меч покрепче."
,,,,,,,,,,默认448,,,,良叔说得对。,良叔說得對。,Uncle Liang was right.,良の言う通りだ。,Дядюшка Лян прав.
,,,,,,,,,,默认449,,,,杨军爷杀了人，之后意图轻薄女子，还要投靠妖兵，与他们一同奸淫掳掠、杀人放火。,楊軍爺殺了人，之後意圖輕薄女子，還要投靠妖兵，與他們一同姦淫擄掠、殺人放火。,"Officer Yang killed a man, then tried to assault a woman, and even planned to join the demon soldiers—to rape, plunder, murder, and burn with them.",楊兵長は人を殺した。あまつさえ女を辱め、妖兵に寝返り、連中と一緒に奪い犯し殺し火を放とうとした。,"Офицер Ян - убийца, который ещё и собирался обесчестить женщину, а потом пойти к яогуаям, чтобы вместе с ними грабить, насиловать, жечь и убивать."
,,,,,,,,,,默认450,,,,他已是兽头模样，不是人了。,他已是獸頭模樣，不是人了。,He already has the head of a beast—he's no longer human.,その獣の顔が表すように、人をやめたのだ。,"Он уже стал зверем, утратил человеческий облик."
,,,,,,,,,,默认451,,,,这样的他，留着也是祸害，确实不如让我杀了——,這樣的他，留著也是禍害，確實不如讓我殺了——,Keeping someone like him alive would only bring harm. Better to let me kill him—,そんな者を野放しにしておいても害になるだけだ。ならばこの手で――,Оставлять такого в живых - лишь к беде. Так что лучше уж мне его прикончить:
,Se,挥刀,,,,,,,,,,,,
,BgEvent,长劈刀光,,顶BG,,,0,,,,,,,,,,,
,BgEventOff,长劈刀光,,,,,0.5,,,,,,,,,,,
,Bg,破茶舍,,,,,,,,,,,,
,Wait,,,,,,0.3,,,,,,,
,Se,刺入,,,,,,,,,,,,
,BgEvent,透明喷血1,,顶BG,,,0,,,,,,,,,,,
,BgEventOff,透明喷血1,,,,,0.5,,,,,,,,,,,
,Bg,破茶舍,,,,,,,,,,,,
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,,,,,,,,,,默认452,,,,——哗！,——嘩！,——Whoosh!,――ヒュッ！,*Вжух!*
,,,,,,,,,,默认453,,,,我猛地将刀挥下，先是一声刀刃破空之声。,我猛地將刀揮下，先是一聲刀刃破空之聲。,"I swung the blade down fiercely, first hearing the whistle of steel cutting air.",勢いよく剣を振り下ろすと、まずは刃が空を切る音がした。,Я резко взмахнул мечом - его лезвие прорезало воздух.
,Shake,Graphics,,x=400 y=240 time=0.3,,,,,PageWait,,,,,,,,,
,BgEvent,大喷血,,,,,,,,,,,,
,Se,刺入,,,,,,,,,,,,
