#SHEET_NAME,记-第十九回三
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认171,,,,我小心翼翼地掀开箱盖。,我小心翼翼地掀開箱蓋。,I carefully lifted the box lid.,慎重に、慎重にその蓋を開けた。,Я осторожно приподнял крышку ящика.,
,,,,,,,,,,默认172,,,,尘土向着四周扬去，映入眼中的是一本小册子，以及一叠叠整齐的当票。,塵土向著四周揚去，映入眼中的是一本小冊子，以及一疊疊整齊的當票。,"Dust billowed outward, revealing a small booklet and stacks of neatly organized pawn tickets.",土埃があたりに舞い、一冊の本と、きっちりと重ねられた質入れ票が目に飛び込んできた。,"Пыль разлетелась во все стороны, и моему взору предстала маленькая тетрадка, а также стопки аккуратно сложенных закладных свидетельств.",
,,,,,,,,,,默认173,,,,这些纸页下面，压着一件件玉器和金银器。,這些紙頁下面，壓著一件件玉器和金銀器。,Beneath these papers lay jade artifacts and gold and silver items.,それらの紙切れの下に、玉器や金銀器などが敷き詰められていた。,Под ними покоились разные изделия из нефрита и драгоценных металлов.,
,,,,,,,,,,默认174,,,,这些大概便是当铺里最珍贵的票据、账册，以及一些贵重当物。,這些大概便是當鋪裡最珍貴的票據、帳冊，以及一些貴重當物。,These must be the pawnshop's most valuable records—account books and precious collateral items.,おそらくはこの質屋で最も値打ちのある手形や帳簿、そして高価な質入れ品などだろう。,"Видимо, это были самые ценные вещи ломбарда - документы о залоге, счётная книга и наиболее дорогие из заложенных вещей.",
,,方知宥,,,,,,,,默认175,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认176,,,,雁儿姐……她留给我的东西会在这里吗？,雁兒姐……她留給我的東西會在這裡嗎？,<ruby=Swan Goose>Sister Yan</ruby>... Could what she left me be here?,雁姉……彼女の遺品がこんなところに？,"То, что оставила мне сестричка Лебёдушка... окажется ли оно здесь?",
,,,,,,,,,,默认177,,,,我这么想着，便想要伸手去翻找。,我這麼想著，便想要伸手去翻找。,"With this thought, I reached out to search through them.",そう考えつつ、中身をまさぐろうとする。,С этими мыслями я начал было рыться в ящике.,
,,,,,,,,,,默认178,,,,可一伸手，我突然注意到自己此时的手很脏。,可一伸手，我突然注意到自己此時的手很髒。,"But as I extended my hand, I suddenly noticed how dirty it was.",しかし手を伸ばしかけたところで、自分の手が汚れていることに気が付いた。,"Но, протянув руку, вдруг заметил, что она была вся в грязи.",
,,,,,,,,,,默认179,,,,于是，我便扯起刚才被雨淋地湿漉漉的衣袍，选了上面干净的一处，细细擦干净了手指，继而再将手伸入箱中翻找。,於是，我便扯起剛才被雨淋地濕漉漉的衣袍，選了上面乾淨的一處，細細擦乾淨了手指，繼而再將手伸入箱中翻找。,"So I grabbed a cleaner part of my rain-soaked robe, wiped my fingers thoroughly, and then reached into the box to search.",雨でびしょ濡れになった服を引っ張って綺麗な部分を探し出し、ごしごしと指の汚れを拭き取り、それからようやく箱に手を入れて物色を始めた。,"Тогда я приподнял свою вымокшую от дождя одежду, отыскал на ней чистое место и тщательно вытер об него пальцы, а затем принялся рыться в ящике.",
,,,,,,,,,,默认180,,,,……,……,...,……,...,
,Se,翻身,,,,,,,,,,,,
,,,,,,,,,,默认181,,,,——哗啦——哗啦——,——嘩啦——嘩啦——,—Rustle—Rustle—,――カラン――コロン,*Клац.* *Клац.*,
,,,,,,,,,,默认182,,,,我一件件翻看当物。,我一件件翻看當物。,I examined each item one by one.,一つずつ質入れ品を確認していく。,Я просматривал одну вещь за другой.,
,,,,,,,,,,默认183,,,,翻着翻着，我的目光陡然停住。,翻著翻著，我的目光陡然停住。,"As I sorted through them, my gaze suddenly froze.",そうしているうちに、ある物に目が止まった。,И тут мой взгляд остановился.,
,,方知宥,,,,,,,,默认184,,,,[……],[……],"""...""",「……」,"""...""",
,CharacterOff,,,,,,0.7,,,,,,,,,,,
,Sprite,记-当铺木盒,,,,,1,,,,,,,,,,,
,Wait,,,,,,1.5,,,,,,,,,,,
,SpriteOff,,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认185,,,,我看到了一只小巧的木盒。,我看到了一隻小巧的木盒。,I spotted a small wooden box.,小さな木箱だ。,Я увидел маленькую деревянную шкатулку.,
,,,,,,,,,,默认186,,,,木盒做工精细，盒上雕着烟云纹样。,木盒做工精細，盒上雕著煙雲紋樣。,"The box was finely crafted, adorned with carved cloud motifs.",丁寧に作られており、蓋には雲の模様が彫られている。,"Она была изящно сработана, с узорами в виде дымки и облаков.",
,,,,,,,,,,默认187,,,,这纹样，我曾在雁儿姐的房中见过……,這紋樣，我曾在雁兒姐的房中見過……,I recognized this pattern... from <ruby=Swan Goose>Sister Yan</ruby>'s room...,この模様……雁姉の部屋でも見たことがある……,Этот узор мне доводилось видеть в покоях сестрички Лебёдушки.,
,,,,,,,,,,默认188,,,,是了……,是了……,Yes...,これだ……,Да...,
,,,,,,,,,,默认189,,,,就是它。,就是它。,This is it.,これに違いない。,Это точно она.,
,,,,,,,,,,默认190,,,,这便是雁儿姐真正要留给我的东西。,這便是雁兒姐真正要留給我的東西。,This was what <ruby=Swan Goose>Sister Yan</ruby> truly intended to leave me.,これこそ、雁姉が本当に私に遺してくれた物だ。,"Это определённо та самая вещь, что оставила мне сестричка Лебёдушка.",
,,,,,,,,,,默认191,,,,……,……,...,……,...,
,,方恒,<Off>,,,,,,,默认192,,方恒/35-2_方恒_16,,[找到了？],[找到了？],"""Found it?""",「見つけた？」,"""Нашёл?""",
,,,,,,,,,,默认193,,,,方恒探出头来问我。,方恆探出頭來問我。,Fang Heng leaned over and asked.,方恒がひょっこりと頭を出し、私に尋ねた。,"Наклонившись, спросил меня Фан Хэн.",
,,方知宥,,,,,,,,默认194,,方知宥/35-2_方知宥_13,,[嗯。],[嗯。],"""Mhm.""",「ああ」,"""Ага.""",
,,,,,,,,,,默认195,,,,我没有回过头看他，只是轻轻地点了点头。,我沒有回過頭看他，只是輕輕地點了點頭。,"Without turning to look, I gave a faint nod.",振り返ることなく、ただこくりと頷く。,"Не оборачиваясь, я лишь кивнул головой.",
,,方知宥,,,,,,,,默认196,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认197,,,,我深吸一口气，反复在衣袍的干净之处擦拭手指，直到使手指洁净如初，不见丝毫灰尘污垢。,我深吸一口氣，反覆在衣袍地乾淨之處擦拭手指，直到使手指潔淨如初，不見絲毫灰塵汙垢。,"I took a deep breath, scrubbing my fingers against the cleanest folds of my robe until they were immaculate—utterly free of dust or stain.",深く息を吸い込み、何度も服の綺麗な部分で指を擦る。埃や垢がまったく無くなり、元のように綺麗になるまで擦り続けた。,"Сделав глубокий вдох, я несколько раз протёр пальцы о чистую часть своей одежды, пока они не стали совсем чистыми, без малейшего следа пыли или грязи.",
,,,,,,,,,,默认198,,,,然后，我这才伸出手，从大箱子中轻轻捧出了那只小木盒，将它缓缓打开——,然後，我這才伸出手，從大箱子中輕輕捧出了那隻小木盒，將它緩緩打開——,"Then, I finally reached out and gently lifted the small wooden box from the large chest, slowly opening it—",その後、ようやく手を伸ばし、大箱からそっと小さな木箱を取り出す。そして、そっと開いた――,"После чего протянул руку, аккуратно извлёк шкатулку из ящика и медленно приоткрыл её:",
,,,,,,,,,,默认199,,,,……,……,...,……,...,
,Bgm,与雁同行,,,,0.2,3,,,,,,,,,,,
,CharacterOff,,,,,,,,,,,,,
,Sprite,记-刻字手串,,,,,0.5,,,,,,,
,,,,,,,,,,默认200,,,,首先映入眼帘的是一对手串。,首先映入眼簾的是一對手串。,The first thing that caught my eye was a pair of beaded bracelets.,まず目に入ったのは、一対の数珠だった。,"Первым, что бросилось мне в глаза, была пара браслетов.",
,,,,,,,,,,默认201,,,,这对手串，正是我与雁儿姐分别那一日在东关街刻的那一对。,這對手串，正是我與雁兒姐分別那一日在東關街刻的那一對。,This pair of bracelets was the very one <ruby=Swan Goose>Sister Yan</ruby> and I had engraved on Dongguan Street the day we parted.,雁姉と別れたあの日、東関街で注文したあの数珠だ。,"Те самые браслеты, что мы тогда с сестричкой Лебёдушкой заказали у резчика на улице Восточной заставы.",
,,,,,,,,,,默认202,,,,沉香木珠一对，各自刻有一字。,沉香木珠一對，各自刻有一字。,"A pair of agarwood beads, each carved with a single character.",沈香木でできた一対の数珠に、それぞれ一文字ずつ字が刻まれている。,"Из алойного дерева, на каждом из них вырезано по иероглифу.",
,,,,,,,,,,默认203,,,,一个是代表着她的“雁”，另一个代表着我的“宥”。,一個是代表著她的“雁”，另一個代表著我的“宥”。,"One bore her name, ""Yan"", and the other bore mine, ""You"".",一つは彼女を象徴する「雁」、もう一つは私を象徴する「宥」だ。,"Символизирующий её <ruby=雁>""Янь""</ruby> - и символизирующий меня <ruby=宥>""Ю""</ruby>.",
,,,,,,,,,,默认204,,,,那日，我们在浮光茶舍看完影子戏，因时辰已晚，便匆匆而归，没有去取。,那日，我們在浮光茶舍看完影子戲，因時辰已晚，便匆匆而歸，沒有去取。,"That day, after watching shadow puppetry at Floating Light Teahouse, it was already late, so we hurried back without retrieving them.",あの日、浮光茶舎で影絵芝居を見た後、夜になっていたためそのまま帰ってしまい、取りに行けなかった。,"В тот день, посмотрев теневые спектакли в чайной ""Свет над водой"", мы, поскольку было уже поздно, поспешно отправились домой и так и не зашли забрать браслеты.",
,,,,,,,,,,默认205,,,,想来是雁儿姐之后托了鹂儿，令她悄悄地去找到那刻珠匠人，帮她取回。,想來是雁兒姐之後託了鸝兒，令她悄悄地去找到那刻珠匠人，幫她取回。,I suppose <ruby=Swan Goose>Sister Yan</ruby> later asked Li'er to quietly find the bead engraver and retrieve them for her.,きっと雁姉が鵹児に頼み、こっそりあの数珠職人を探させて取ってきたのだろう。,"По-видимому, сестричка Лебёдушка позже попросила Ли'эр тихонько разыскать того резчика и забрать у него наш заказ.",
,,,,,,,,,,默认206,,,,……,……,...,……,...,
,SpriteOff,,,,,,0.5,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认207,,,,雁儿姐，她一直惦记着这对手串，比我记得更牢。,雁兒姐，她一直惦記著這對手串，比我記得更牢。,<ruby=Swan Goose>Sister Yan</ruby> had always remembered this pair of beaded bracelets more clearly than I did.,雁姉は私よりもこの数珠のことを気にかけてくれていたようだ。,"Сестричка Лебёдушка хорошо помнила про эти браслеты - даже лучше, чем я.",
,,,,,,,,,,默认208,,,,她离世后，我因逃避着与她有关的一切，再没有去找过那个刻珠匠人。,她離世後，我因逃避著與她有關地一切，再沒有去找過那個刻珠匠人。,"After her passing, I avoided everything related to her and never sought out that bead carver again.",彼女がこの世を去ってから、彼女に関わる全てから逃げ続けていたせいで、私はあの数珠職人を探しに行くこともなかった。,"После её смерти я, пытаясь избегать всего, что было связано с нею, так и не пошёл к тому резчику.",
,,,,,,,,,,默认209,,,,没想到，她竟早早地帮我取回此物，珍藏于此，留给了我。,沒想到，她竟早早地幫我取回此物，珍藏於此，留給了我。,"Little did I know she had retrieved this item for me long ago, treasured it here, and left it behind for me.",まさか彼女が早々に私のために回収し、大切に保管して遺してくれたとは。,"Не ожидал, что она, оказывается, заранее забрала браслеты и сохранила их здесь для меня.",
,,,,,,,,,,默认210,,,,难道这便是她给我的临别赠礼？,難道這便是她給我的臨別贈禮？,Could this have been her parting gift to me?,まさか、これが私への別れの贈り物だったのか？,"Получается, это и есть её прощальный подарок?",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,方知宥,,,,,,,,默认211,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认212,,,,咦？,咦？,Eh?,おや？,Э?,
,,,,,,,,,,默认213,,,,不对……,不對……,Wait...,違う……,Нет...,
,,,,,,,,,,默认214,,,,突然，我发现，在手串的下面，木盒的底部，似乎垫着一本与木盒宽度相仿的书。,突然，我發現，在手串的下面，木盒的底部，似乎墊著一本與木盒寬度相仿的書。,"Suddenly, I noticed beneath the beaded bracelets, at the bottom of the wooden box, what appeared to be a book matching the box's width.",数珠の下、木箱の底に、木箱にぴったり嵌るように一冊の本が収まっていることに気が付いた。,"Неожиданно я заметил, что под браслетами, на дне деревянной шкатулки как будто бы лежала книга, по ширине совпадавшая с самой шкатулкой.",
,,,,,,,,,,默认215,,,,这是？,這是？,What's this?,これは？,Что это?,
,,方知宥,,,,,,,,默认216,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认217,,,,我轻轻地将手指嵌入书的边缘，小心翼翼地将它取了出来。,我輕輕地將手指嵌入書的邊緣，小心翼翼地將它取了出來。,I gently slid my fingers along the book's edge and carefully lifted it out.,そっと指を本の端に差し込み、慎重にそれを取り出した。,Я осторожно подцепил книгу пальцами и аккуратно вытащил её на свет.,
,CharacterOff,,,,,,0.7,,,,,,,,,,,
,Sprite,记-西游记五十四回,,,,,1,,,,,,,,,,,
,Wait,,,,,,1.5,,,,,,,,,,,
,SpriteOff,,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认218,,,,这是一册薄薄的书，以昂贵的金线装订，封面上写着《西游记》，旁边标有“五十四回”的小字。,這是一冊薄薄的書，以昂貴的金線裝訂，封面上寫著《西遊記》，旁邊標有“五十四回”的小字。,"It was a slender volume, bound with costly gold thread, bearing the title ""Journey to the West"" on its cover, alongside the small notation ""Chapter 54"".",一冊の薄い本だ。高価な金糸で綴じられている。表紙には『西遊記』と書かれており、その横に「五十四回」と小さく記されている。,"Книжка была тоненькой, переплетённой дорогой золотой нитью; на обложке было написано ""Путешествие на Запад"", а рядом была мелкая подпись - ""54 главы"".",
,,,,,,,,,,默认219,,,,《西游记》，怎么只有五十四回？,《西遊記》，怎麼只有五十四回？,"""Journey to the West""—why does it only have up to Chapter 54?",『西遊記』なのに、なぜ五十四回だけなのだ？,"Как в ""Путешествии на Запад"" может быть всего пятьдесят четыре главы? <i>(Роман ""Путешествие на Запад"" состоит из ста глав.)</i>",
,,,,,,,,,,默认220,,,,我好奇地翻开了这本书。,我好奇地翻開了這本書。,"Curious, I flipped open the book.",気になって、本を開いてみた。,"Раздираемый любопытством, я открыл книгу.",
,,方知宥,,,,,,,,默认221,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认222,,,,一翻开封面，我便见到了一行行熟悉的字迹。,一翻開封面，我便見到了一行行熟悉的字跡。,"The moment I opened the cover, rows of familiar handwriting greeted me.",表紙をめくると、すぐに見慣れた筆跡が私の目に飛び込んできた。,"Распахнув её, я сразу же увидел строчки, написанные знакомым почерком.",
,,,,,,,,,,默认223,,,,是雁儿姐亲笔写的。,是雁兒姐親筆寫的。,It was <ruby=Swan Goose>Sister Yan</ruby>'s own hand.,雁姉が自ら書いたものだ。,Всё это писала сама сестричка Лебёдушка.,
,,,,,,,,,,默认224,,苏怜烟/35-2_苏怜烟_37,,我第一眼便瞥见了“知宥亲启”四字，便惊慌地移开了目光。,我第一眼便瞥見了“知宥輕啟”四字，便驚慌地移開了目光。,"My eyes immediately caught the words ""To Zhiyou, with care"", and I flinched away in startled unease.",一目で「知宥へ」と書かれているのを見つけ、慌てて目を逸らした。,"В глаза мне бросилась надпись ""Лично для Чжию"" - и я поспешно отвёл взгляд.",
,,方知宥,,,,,,,,默认225,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认226,,,,此时此刻，我的心情有些古怪。,此時此刻，我的心情有些古怪。,"At that moment, I felt strangely unsettled.",この時の私の心境は、どうもおかしかった。,В этот момент меня обуревали странные чувства.,
,,,,,,,,,,默认227,,,,明明是看到了雁儿姐的遗笔，我竟然没有立刻想着读完。,明明是看到了雁兒姐的遺筆，我竟然沒有立刻想著讀完。,"Though these were <ruby=Swan Goose>Sister Yan</ruby>'s final words, I didn't feel compelled to read them at once.",雁姉の遺書を目にしたのに、今すぐ読みたいという気持ちになれなかった。,"Это же было последнее, что писала в своей жизни сестричка Лебёдушка - и, тем не менее, я не стал бросаться читать это сразу же.",
,,,,,,,,,,默认228,,,,因为，我不忍读完……,因為，我不忍讀完……,Because I couldn't bear to finish reading...,最後まで読むことが耐えられないと思ったからだ……,Потому что мне не хватало духу прочесть это всё одним разом...,
,,,,,,,,,,默认229,,,,毕竟，这是她留在人世的、给我的、最后的话语。,畢竟，這是她留在人世的、給我的、最後的話語。,"After all, these were her final words left in this world—meant for me.",これは、彼女がこの世に、私に遺した、最後の言葉なのだから。,"Ведь это были последние слова, которые она оставила мне в этом мире.",
,,,,,,,,,,默认230,,,,若是我读完了……就这么读完了的话……她留给我的话，便再也没有了。,若是我讀完了……就這麼讀完了的話……她留給我的話，便再也沒有了。,If I finish reading... if I just finish it like this... then there will be no more words left from her to me.,もしもこれを読んでしまったら……読み終えてしまったら……それ以上、彼女が私に残してくれた言葉がなくなってしまう。,Если я прочитаю всё это… дочитаю до самого конца… то больше от неё для меня не останется ни одного слова.,
,,,,,,,,,,默认231,,,,……,……,...,……,...,
,,,,,,,,,,默认232,,,,这么想着，我暂时搁置了阅读扉页的想法。,這麼想著，我暫時擱置了閱讀扉頁的想法。,"Thinking this, I temporarily set aside the idea of reading the title page.",そんなことを思いながら、私はひとまず表題紙を読むのを先送りにした。,С этими мыслями я решил пока отложить чтение титульного листа.,
,,,,,,,,,,默认233,,,,我心急地往后翻了几页，继而又翻了十几页、几十页——,我心急地往後翻了幾頁，繼而又翻了十幾頁、幾十頁——,"Impatiently, I flipped a few pages, then another dozen, then dozens more—",逸る気持ちで数頁めくり、さらにまた十数頁、数十頁とめくっていく――,"С нетерпением я перелистнул несколько страниц, потом ещё десяток, а затем и несколько десятков…",
,Se,纸张纷飞,,1.4,,,,,,,,,,
,,,,,,,,,,默认234,,,,——哗啦。,——嘩啦。,—Clang.,――パラッ,*Шурх.*,
,,,,,,,,,,默认235,,,,——哗啦！哗啦！,——嘩啦！嘩啦！,—Crash! Rustle!,――パラパラ,*Шурх!* *Шурх!*,
,,,,,,,,,,默认236,,,,我小心而快速地翻着这本书，却越翻越觉得不对劲。,我小心而快速地翻著這本書，卻越翻越覺得不對勁。,"I flipped through the book carefully yet quickly, but the more I turned the pages, the more something felt amiss.",慎重に、かつ素早く本の頁を捲っていったが、捲れば捲るほど何かがおかしいような気がしていった。,"Я осторожно, но быстро перелистывал страницы книги, но чем дальше, тем сильнее у меня возникало ощущение странности.",
,,,,,,,,,,默认237,,,,……,……,...,……,...,
,,方知宥,,,,,,,,默认238,,方知宥/35-2_方知宥_14,,[怎么可能……］,[怎麼可能……］,"""How could this be...""",「そんな……まさか……」,"""Как такое возможно...""",
,,,,,,,,,,默认239,,,,我攥着书的指尖在发抖。,我拿著書的指尖在發抖。,My fingertips clutching the book trembled.,本を持つ手が震える。,"Кончики пальцев, сжимающих книгу, задрожали.",
,,,,,,,,,,默认240,,,,一页页书页被翻开，一页页都是娟秀的字。,一頁頁書頁被翻開，一頁頁都是娟秀的字。,"Page after page turned, each filled with graceful handwriting.",捲るごとに、美しい字が綴られている。,"Страница за страницей раскрывались, являя на свет изящные иероглифы.",
,,,,,,,,,,默认241,,,,它们竖着排列，方方正正。,它們豎著排列，方方正正。,"They stood vertically arranged, perfectly squared.",きっちりと、列と行を揃えて。,"Выстроенные вертикально, ровные и чёткие.",
,,,,,,,,,,默认242,,,,扉页后的每一页，都是亲笔抄写的。,扉頁後的每一頁，都是親筆抄寫的。,Every page beyond the title leaf bore handwritten characters.,表題紙の後の頁は、いずれも彼女自身で書き写したものだ。,"Каждая страница, следующая за титульным листом, была переписана ею собственноручно.",
,,,,,,,,,,默认243,,,,她是用正楷抄的书，抄了《西游记》原文中的每一个字。,她是用正楷抄的書，抄了《西遊記》原文中的每一個字。,"She had transcribed the entire book in standard script, copying every single character from the original ""Journey to the West"".",彼女は楷書でこの本を、『西遊記』の原文の字すべてを書き写していた。,"Ровным стилем ""кайшу"" она переписала каждое слово из оригинального текста ""Путешествия на Запад"".",
,,,,,,,,,,默认244,,,,在那些原文的旁边，她还用稍显随意却同样娟秀的小楷写了一些批注。,在那些原文的旁邊，她還用稍顯隨意卻同樣娟秀的小楷寫了一些批註。,"Alongside the original text, she had added annotations in slightly freer yet equally refined small regular script.",原文の横に、やや走り書きっぽさはあるものの、やはり美しい楷書で小さく注釈がつけてある。,"А рядом она несколько небрежно, но всё равно аккуратно, мелким уставом ""кайшу"" оставила свои комментарии.",
,Se,纸张纷飞,,1.4,,,,,,,,,,
,,,,,,,,,,默认245,,,,——哗啦啦,——嘩啦啦,—Splash!,――パラララ,*Шурух.*,
,Se,纸张纷飞,,1.4,,,,,,,,,,
,,,,,,,,,,默认246,,,,——哗啦啦,——嘩啦啦,—Splash!,――パラララ,*Шурух.*,
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,序章5,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink,,Linear,,2,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认247,,,,我快速翻着这本书，不忍去细读完任意一页，而目光却总是不经意间瞥见她的一些批注。,我快速翻著這本書，不忍去細讀完任意一頁，而目光卻總是不經意間瞥見她的一些批註。,"I leafed quickly through the book, unable to bring myself to read any page thoroughly, yet my eyes kept straying to her marginal notes.",ぱらぱらと本をめくり進めていく。どのページも細かく読み込むことが忍びなかったが、視線は無意識にしっかりと彼女の書いた注釈に向いてしまった。,"Я быстро листал книгу, не находя в себе духу внимательно вчитаться хоть в одну страницу, но мой взгляд то и дело невольно останавливался на её пометках.",
,,,,,,,,,,默认248,,苏怜烟/补_苏怜烟_01,,“此处手抖抄错一行，知宥权当没看见吧。”,“此處手抖抄錯一行，知宥全當沒看見吧。”,"""My hand slipped here and I copied a line wrong—Zhiyou, just pretend you didn't notice"".",「手が震えて一行書き間違えた。見なかったことにして」,"""Тут у меня дрогнула рука, и строчка получилась с ошибкой - Чжию, сделай вид, будто не заметил этого.""",
,,,,,,,,,,默认249,,苏怜烟/补_苏怜烟_02,,“我抄至此处，忽觉唐僧亦非善类，竟如此逼迫悟空。”,“我抄至此處，忽覺唐僧亦非善類，竟如此逼迫悟空。”,"""As I copied to this point, I suddenly realized Tang Monk was no saint either—pushing Wukong so harshly"".",「ここまで書き写して、唐僧も善人でないことに気が付いた。あんな風に悟空をいじめるなんて」,"""Когда я дописала до этого места, мне вдруг пришло в голову, что Танский монах-то совсем не так добр, как кажется - вон как вертит Сунь Укуном.""",
,,,,,,,,,,默认250,,苏怜烟/补_苏怜烟_03,,“唐僧的前十世，莫非皆被沙悟净所食……这两人能一同西行，也是有趣。”,“唐僧的前十世，莫非皆被沙悟淨所食……這兩人能一同西行，也是有趣。”,"""Were Tang Monk’s past ten lives all devoured by Sha Wujing... How ironic that these two journeyed west together"".",「唐僧の前世十生は、ぜんぶ沙悟浄に食べられちゃったのかしら……そんな二人が一緒に西遊の旅をするなんて、ちょっとおもしろい」,"""Неужели предыдущие десять реинкарнаций Танского монаха все были сожраны Ша Уцзином?... То, что они в итоге вместе путешествовали на Запад - это, конечно, забавно.""",
,,,,,,,,,,默认251,,苏怜烟/补_苏怜烟_04,,“冷……今夜格外冷。”,“冷……今夜格外冷。”,"""Cold... tonight is unusually cold"".",「寒い……今日はとても冷え込んでる」,"""Холодно... Сегодня ночью как-то особенно холодно.""",
,,,,,,,,,,默认252,,苏怜烟/补_苏怜烟_05,,“此段，倒让我想起了那年在方院，你我隔墙交流之时。”,“此段，倒讓我想起了那年在方院，你我隔牆交流之時。”,"""This passage takes me back to that year in Fang's Courtyard, when we whispered across the wall"".",「この一節は、方院で壁越しにお話ししてた頃を思い出すわ」,"""Этот раздел напомнил мне, как мы с тобой тогда во дворе Фан разговаривали через стенку.""",
,,,,,,,,,,默认253,,苏怜烟/补_苏怜烟_06,,“抄至此处，方觉你好久没来了……难道是那景姨从中作梗，说我不想见你。”,“抄至此處，方覺你好久沒來了……難道是那景姨從中作梗，說我不想見你。”,"""Only upon reaching this part did I notice your long absence... Could Aunt Jing have meddled, claiming I refused to see you"".",「ここまで書き写して、久しくあなたが来ていないことを思い出した……もしかしたら、景ばあが会わせないように邪魔をしてるのかしら」,"""Дошла до этого места и подумала, что ты уже давно ко мне не приходил... Неужели это тётушка Цзин строит козни и говорит, что я якобы не хочу видеться с тобой?""",
,,,,,,,,,,默认254,,苏怜烟/补_苏怜烟_07,,“我想见你。”,“我想見你。”,"""I miss you"".",「会いたい」,"""Я хочу тебя увидеть.""",
,,,,,,,,,,默认255,,苏怜烟/补_苏怜烟_08,,“愈写愈难，怕是抄不完此书了。”,“愈寫愈難，怕是抄不完此書了。”,"""The further I write, the harder it becomes. I fear I’ll never finish transcribing this book"".",「だんだん書くのがつらくなってきた。もしかしたら、最後まで書き写せないかも」,"""Писать всё тяжелее и тяжелее - боюсь, мне так и не выйдет довершить эту книгу до конца.""",
,AutoSave,,,,,,,,,,,,,
,,,,,,,,,,默认257,,,,她的字迹，越是写到后面便越是淡，也越是歪斜。,她的字跡，越是寫到後面便越是淡，也越是歪斜。,Her handwriting grew fainter and more erratic with each line.,彼女の筆跡が、後ろになるにつれて弱々しく、また歪んでいった。,"Чем дальше она писала, тем слабее и искривлённее становился её почерк.",
,,,,,,,,,,默认258,,,,等到最后那章时，那原本工整娟秀的字体不在了，每一笔每一画都透露出她握笔的不易。,等到最後那章時，那原本工整娟秀的字體不在了，每一筆每一畫都透露出她握筆的不易。,"By the final chapter, her once neat and elegant handwriting had vanished, each stroke betraying the struggle of her grip.",最後の回に差し掛かると、元の整然としたあの美しい字はもはやなく、一筆一画から筆を持つことすら容易ではないことが見て取れた。,"К последней главе от былого изящества не осталось и следа - в каждой черте иероглифа чувствовалось, как тяжело ей было держать кисть.",
,,方知宥,,,,,,,,默认259,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认260,,,,我合上了书，不忍再去看里面的文字。,我合上了書，不忍再去看裡面的文字。,"I shut the book, unable to endure the words within any longer.",そっと本を閉じる。これ以上彼女の字を見るのがつらかった。,"Не в силах смотреть дальше, я захлопнул книгу.",
,,,,,,,,,,默认261,,,,这时，我忽然回想起了她当年所说的一句话——,這時，我忽然回想起了她當年所說的一句話——,"Then, I suddenly remembered something she'd once told me—",その時、ふと彼女の言葉を思い出す――,В этот момент мне вдруг вспомнились некогда сказанные ею слова:,
,,,,,,,,,,默认262,,,,……,……,...,……,...,
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,序章6,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink,,Linear,,2,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认263,,苏怜烟/02_苏怜烟_21,6,[倘若有朝一日，你书写成，名动四方，我便赠你一物。],[倘若有朝一日，你書寫成，名動四方，我便贈你一物。],"""Should you one day finish that book and achieve fame, I shall bestow a gift upon you.""",「もしも本を書き上げて有名になれたら、私から贈り物をあげるわ」,"""Если когда-нибудь напишешь свою книгу и прославишься, то я тебе подарю кое-что.""",
