#SHEET_NAME,记-第五回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian,
,,,,,,,,,,默认369,,,,他身上穿着一件洗得发白、打了好几处补丁的灰布僧袍，宽大简朴，袍角沾染着星星点点的泥泞和深褐色的污渍。,他身上穿著一件洗得發白、打了好幾處補丁的灰布僧袍，寬大簡樸，袍角沾染著星星點點的泥濘和深褐色的汙漬。,"He wore a faded gray monk's robe with several patches, simple and loose, its hem splattered with flecks of mud and dark brown stains.",その身には洗いすぎてすっかり色あせ、あちこちに継ぎの当ててある灰の僧衣を着ている。ゆったりとした質素な僧衣の裾に、点々と泥や暗赤色の汚れがついている。,"На нём была выцветшая серая монашеская ряса, залатанная во множестве мест, простая и свободная, подол был забрызган пятнами слякоти и тёмно-коричневой грязи.",
,,,,,,,,,,默认370,,,,整体看去，他的气度沉凝，颇有高僧风范，但一身装束却又显出清贫苦修的底色。,整體看去，他的氣度沉凝，頗有高僧風範，但一身裝束卻又顯出清貧苦修的底色。,"At a glance, his demeanor exuded the solemn bearing of a venerable monk, yet his attire revealed the austerity of ascetic practice.",全体的に見ればどっしりとした風格で、いかにも高僧といった雰囲気だが、装束が彼の清貧に修行に励んでいることを物語っていた。,"В целом, его манера держаться была солидной, словно у монаха высокого ранга, но одежда выдавала простоту и суровость аскетической жизни.",
,,空幻,说话,,,,,,,,,,,,,,,
,,？？？,,,,,,,,默认371,,空幻/08_空幻_02,,[阿弥陀佛，施主无需多礼。救人一命，胜造七级浮屠，此乃贫僧本分。］,[阿彌陀佛，施主無需多禮。救人一命，勝造七級浮屠，此乃貧僧本分。］,"""Amitabha, you need not stand on ceremony. Saving a life surpasses building a seven-tiered pagoda—this is but my duty.""",「南無阿弥陀仏。礼など必要ない。一人を救うは七重の塔を建てるに勝る。貧僧の本分だ」,"<size=27>""О Амитабха! Несть нужды в излишних благодарностях, господин мирянин. Ибо спасти человеческую жизнь - подвиг больший, нежели построить пагоду в семь ярусов. Сей монах лишь выполняет свой долг."" <i>(""О Амитабха!"" - распространённая мантра и форма приветствия в дальневосточном буддизме. Будда Амитабха - самая почитаемая фигура в традиции Дальнего Востока.)</i></size=27>",
,,方知宥,,,,,,,,默认372,,方知宥/08_方知宥_17,,[多谢大师……敢问大师法号？ ],[多謝大師……敢問大師法號？ ],"""Thank you, Great Master... Might I ask your Dharma Name? """,「重ねて感謝を、和尚……戒名を訊いても？」,"""Спасибо, Великий Учитель... Могу ли я спросить ваше монашеское имя?""",
,,空幻,,,,,,,,默认373,,空幻/08_空幻_03,,[贫僧法号空幻，外间杀戮未止，凶险异常……施主若不嫌弃，今夜便在这陋室之中暂避一宿吧。],[貧僧法號空幻，外間殺戮未止，凶險異常……施主若不嫌棄，今夜便在這陋室之中暫避一宿吧。],"""My Dharma Name is Konghuan. The slaughter beyond has not ceased; it is perilous beyond measure... Patron, if you don't mind, you may take shelter in this humble abode for the night.""",「貧僧の戒名を空幻と申す。外は未だに殺戮が収まらず、危険極まりない……施主どのがよければ、粗末な場所ではあるが泊まっていくとよい」,"""Имя сего монаха - Кунхуань. Резня за стенами не стихает, и вне сего крова опасность велика. Господин мирянин, ежели вас не смущает ветхость сего места, можете остаться у меня на ночлег.""",
,,,,,,,,,,默认374,,,,空幻师父语气诚恳，带着一种令人安心的沉稳。,空幻師父語氣誠懇，帶著一種令人安心的沉穩。,"Master Konghuan spoke with sincere earnestness, his voice radiating calm steadiness.",空幻和尚の話し方はとても礼儀正しく、どこか人を安心させる落ち着きがある。,"Учитель Кунхуань говорил с искренней серьёзностью, его голос излучал спокойную уверенность.",
,,,,,,,,,,默认375,,,,纵使我平日不礼佛，此刻面对这位在绝境中伸出援手的僧人，心中也唯有感激。,縱使我平日不禮佛，此刻面對這位在絕境中伸出援手的僧人，心中也唯有感激。,"Though I normally pay no homage to the Buddha, facing this monk who extended aid in my darkest hour, I felt nothing but gratitude.",普段仏を拝まない私でも、今は手を差し伸べてくれたこの僧に心底感謝した。,"Пусть я по обыкновению не поклонялся Будде, но перед этим монахом, который протянул руку помощи, когда я нуждался в ней больше всего, я испытывал только благодарность.",
,,方知宥,,,,,,,,默认376,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认377,,,,我对他行了一个沉默的佛礼，表示了我对他和佛门的尊重。,我對他行了一個沉默的佛禮，表示了我對他和佛門的尊重。,"I offered him a silent Buddhist rite, showing respect for him and the Buddhist Order.",私は黙って礼をし、彼と仏門への敬意を示した。,"Я молчаливо поклонился ему по-буддийски, отдавая знак уважения ему и его учению.",
,CharacterOff,,,,,,,,,,,,,,,,,
,Bg,和尚陋室夜,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认378,,,,然后，我看了看四周。,然後，我看了看四周。,"Then, I surveyed my surroundings.",そして辺りを見渡す。,Затем я огляделся.,
,,,,,,,,,,默认379,,,,这师父的居所确实看起来比较清贫，只有一张小床，一个灶台，一张木桌，大概都没我住的左屋大。,這師父的居所確實看起來比較清貧，只有一張小床，一個灶台，一張木桌，大概都沒我住的左屋大。,"The master's dwelling was indeed spartan—just a narrow cot, a cooking stove, and a wooden table. Likely smaller than even the Left Chamber I called home.",和尚の住居は清貧なものだ。あるものは小さな寝台ひとつ、竈ひとつに木の卓ひとつ。私の暮らしている方院の左の傍屋よりも小さいだろう。,"Жилище учителя было аскетичным - всего лишь маленькая кровать, печка и деревянный стол. Наверное, даже меньше левого флигеля, в котором я жил.",
,,,,,,,,,,默认380,,,,但此地在此时，却给了我前所未有的安全感。,但此地在此時，卻給了我前所未有的安全感。,"Yet here, now, I felt an unprecedented sense of safety.",しかしこの地この時においては、これまでにないほどの安心感がある。,"И всё же, тут я ощущал невиданное прежде чувство безопасности.",
,,空幻,说话,,,,,,,默认381,,空幻/08_空幻_04,,[施主……不知外间……如今是何光景？］,[施主……不知外間……如今是何光景？］,"""Patron... No idea what's happening outside... What horrors unfold now?""",「施主どの……外は今……どのようになっている？」,"""Господин мирянин... Не ведаю я, что за ужасы разворачиваются за стенами.""",
,,,,,,,,,,默认382,,,,空幻一挥衣袖，示意我可以在桌案旁坐下。,空幻一揮衣袖，示意我可以在桌案旁坐下。,"Konghuan flicked his sleeve, motioning me to sit at the desk.",空幻は袖をひらひらと振り、卓のそばに腰かけてもよいと促す。,"Кунхуань взмахнул рукавом, приглашая меня сесть за стол.",
,,,,,,,,,,默认383,,,,同时，他也出声询问我城里的情况。,同時，他也出聲詢問我城裡的情況。,He simultaneously pressed me about the city's condition.,そして、町の様子を尋ねた。,Одновременно он стал расспрашивать меня о ситуации в городе.,
,,方知宥,,,,,,,,默认384,,方知宥/08_方知宥_18,,[他们……那些妖兵……开始屠城了。］,[他們……那些妖兵……開始屠城了。］,"""They... Those demon soldiers... Started butchering the city.""",「やつら……あの妖兵たちは……虐殺を始めた」,"""Они... Яогуаи... они вырезают весь город.""",
,,空幻,悲伤,,,,,,,默认385,,,,[……],[……],"""...""",「……」,"""...""",
,,方知宥,,,,,,,,默认386,,方知宥/08_方知宥_19,,[我本住在东城，约莫午时前后，妖兵开始在东城挨家挨户索要钱财，虽行事粗蛮，但只要乖乖交出银钱，倒也……倒也未见伤人害命。],[我本住在東城，約莫午時前後，妖兵開始在東城挨家挨戶索要錢財，雖行事粗蠻，但只要乖乖交出銀錢，倒也……倒也未見傷人害命。],"""I lived in the East District. Around noon, demon soldiers began extorting silver door-to-door. Brutal, yes—but if you paid up meekly, they'd... at least spare your life.""",「私は東城に住んでいたが、およそ午の刻あたりだったか、妖兵が東城区の家を練り歩いて財産を要求し始めた。野蛮な連中ではあったが、その時はおとなしく銀を出せば……傷つけたり殺したりすることはなかった」,"""Я жил в Восточном квартале. Около полудня яогуаи начинали ходить от дома к дому, требуя серебро. Пусть их поведение тогда было грубым и диким... но если покорно заплатить, они... по крайней мере, не убивали.""",
,,方知宥,,,,,,,,默认387,,方知宥/08_方知宥_20,,[可是……他们来了一拨又一拨，许多人的家财很快便被榨干了。我记得……不知从何时起，不远处突然传来一声凄厉的惨叫……],[可是……他們來了一撥又一撥，許多人的家財很快便被榨乾了。我記得……不知從何時起，不遠處突然傳來一聲淒厲的慘叫……],"""But then... They came in relentless waves. Soon, entire households were bled dry. I remember... At some point, a blood-curdling scream suddenly pierced the air nearby...""",「しかし……やつらは何度も何度もやってきて、ほとんどの者はすぐに家財を根こそぎもっていかれてしまった。時間は忘れたが……その後、遠くから凄惨な叫び声が聞こえてきた……」,"""Но потом... они начали без остановки являться один за другим. Выжимая из целых семей последние деньги. Я помню... в какой-то момент совсем рядом вдруг раздался пронзительный крик...""",
,,方知宥,,,,,,,,默认388,,方知宥/08_方知宥_21,,[我逃了……逃的路上撞见了一个穿红袍的大官……大概是史阁部被他们杀害了……下令的是个金翅大鹏模样的头领……他看到了我……还派了手下追杀……］,[我逃了……逃的路上撞見了一個穿紅袍的大官……大概是史閣部被他們殺害了……下令的是個金翅大鵬模樣的頭領……他看到了我……還派了手下追殺……］,"""I fled... During my escape, I collided with a high-ranking official clad in crimson robes... Minister Shi must have been slaughtered by them... Their leader—who gave the order—bore the likeness of a Golden-Winged Great Roc... He spotted me... And sent his underlings to hunt me down...""",「私は逃げた……その途中で赤い袍を着た官吏を見た……おそらく史閣部だろうが、連中に殺された……命令を下したのは金翼鵬王のような頭領だ……あいつを私を見て……追手を差し向けてきた……」,"""Я сбежал... Во время побега я увидел высокопоставленного чиновника в багровой мантии - вроде бы это был министр Ши... Его казнили... Тот, кто отдал приказ, был их лидером, он был похож на Великого Златокрылого Кондора... Когда он заметил меня, то отдал приказ своим людям догнать и убить меня.""",
,,,,,,,,,,默认389,,,,我低下了头，脑内回想当时的画面。一边对空幻师父讲述着。,我低下了頭，腦內回想當時的畫面。一邊對空幻師父講述著。,"I lowered my head, replaying the scene in my mind as I recounted it to Master Konghuan.",私はうなだれ、当時の光景を振り返りながら、空幻和尚に話す。,"Опустив голову, рассказывал я учителю Кунхуаню о произошедшем, прокручивая ещё раз в голове те сцены.",
,,方知宥,,,,,,,,默认390,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认391,,,,空幻师父一直安静地听着。,空幻師父一直安靜地聽著。,Master Konghuan listened in silence the entire time.,空幻和尚は静かに私の話を聞いていた。,Тот молча слушал меня.,
,,,,,,,,,,默认392,,,,随着我的讲述，他缓缓睁大了那几乎是眯着的细长双眸，那双粗眉毛也皱紧了一些。,隨著我的講述，他緩緩睜大了那幾乎是眯著的細長雙眸，那雙粗眉毛也皺緊了一些。,"As my story unfolded, his narrow, slit-like eyes gradually widened, and his bushy eyebrows knotted tighter.",私が話していくうち、切れ長の目はゆっくりと見開いていき、太い眉がぎゅっと寄っていく。,"По мере моего рассказа его глаза постепенно расширялись, а густые брови смыкались плотнее.",
,,空幻,说话,,,,,,,默认393,,空幻/08_空幻_05,,[如此说来……施主后来便是被一路追杀，直至逃到了贫僧门前？］,[如此說來……施主後來便是被一路追殺，直至逃到了貧僧門前？］,"""So you're saying... you were then pursued all the way until fleeing to this humble monk's doorstep?""",「ということは……施主どのはずっと追いかけられて、貧僧のところまで逃げてきたということか」,"""Глаголете Вы, что Вас преследовали всё это время, пока Вы не достигли крова сего монаха?""",
,,方知宥,,,,,,,,默认394,,方知宥/08_方知宥_22,,[不，在那之后，我侥幸逃到了一处破庙。在佛像背后昏睡了过去。］,[不，在那之後，我僥倖逃到了一處破廟。先是藏在廟裡的房梁上……後來實在支撐不住，才從房梁上下來，在佛像背後昏睡了過去。］,"""No, after that, I barely escaped to an abandoned temple. First hid on the temple's rafters... then finally collapsed from exhaustion, climbing down to pass out behind the Buddha statue.""",「いや、その後幸いにも廃寺に逃げ込めた。ひとまず寺の梁の上に身を隠したが……耐えられなかったため下りてきて、仏像の裏で気を失った」,"""Нет, после этого я укрылся в заброшенном храме. Сначала прятался на балках... но, вымотавшись, спустился и пролежал какое-то время без чувств за статуей бодхисаттвы Гуаньинь.""",
,,方知宥,,,,,,,,默认395,,方知宥/08_方知宥_23,,[入夜后，我醒了，想去南城躲避，走着走着便到了一条堆满尸骸的巷子……紧接着便是被追兵追赶……一直逃到了大师这里。］,[入夜後，我醒了，想去南城躲避，走著走著便到了一條堆滿屍骸的巷子……緊接著便是被追兵追趕……一直逃到了大師這裡。］,"""After nightfall, I woke and tried fleeing to the South District, only to stumble into an alley piled with corpses... Then the pursuer closed in... chasing me all the way to the Great Master's gates.""",「目を覚ましたのは夜になってからだ。南城へ避難するつもりで進んでいたら、死体だらけの路地に辿り着いた……すぐに追手にかかり……逃げているうちに、和尚のところに来たんだ」,"""Потом наступила ночь, я проснулся и решил отправиться в Южный квартал. Пока шёл туда, наткнулся на гору трупов в аллее... Затем меня заметил яогуай и преследовал до вашего дома.""",
,,空幻,无奈,,,,,,,默认396,,空幻/08_空幻_06,,[阿弥陀佛……阿弥陀佛……听施主所述，纵使贫僧未曾亲见，亦觉惊心动魄、遍体生寒……这城中的八十万生灵只怕是在劫难逃了……］,[阿彌陀佛……阿彌陀佛……聽施主所述，縱使貧僧未曾親見，亦覺驚心動魄、遍體生寒……這城中的八十萬生靈只怕是在劫難逃了……］,"""Amitabha... Amitabha... Though I did not witness it firsthand, hearing your account sends chills down my spine and fills me with dread... I fear the eight hundred thousand souls in this city are doomed beyond salvation...""",「南無阿弥陀仏……南無阿弥陀仏……貧僧は見ていないが、それでも施主どのの話を聞いていると、胸が締め付けられ、背筋が凍る思いになる……この町に生ける八十万の命は、おそらくこの災いから逃れる術なく……」,"""Амитабха... Амитабха... Хоть очами своими и не доводилось зреть сего, но рассказ Ваш пробирает до костей... Страшусь, что восемьсот тысяч душ в этом городе обречены на погибель без надежды на спасение...""",
,,,,,,,,,,默认397,,,,空幻师父深深叹息，脸上悲戚之色更浓。,空幻師父深深嘆息，臉上悲戚之色更濃。,"Master Konghuan let out a heavy sigh, his face darkening with sorrow.",空幻和尚は深いため息をついた。表情には悲しみの色が深く現れている。,"Учитель Кунхуань глубоко вздохнул, а его лицо помрачнело.",
,,,,,,,,,,默认398,,,,他从怀中缓缓掏出一串深色的木质念珠，手指捻动，发出细微的摩擦声。,他從懷中緩緩掏出一串深色的木質念珠，手指捻動，發出細微的摩擦聲。,"Slowly, he drew a string of dark wooden prayer beads from his robe, his fingers rolling them with a faint rasping sound.",彼は懐からゆっくりと焦げ色の木の数珠を取り出すと、指でじゃらりとそれを鳴らした。,"Он медленно достал из рясы чётки из тёмного дерева, пальцы начали перекатывать бусины с едва слышимым шорохом.",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认399,,,,这师父人挺好的。,這師父人挺好的。,This master is quite kind.,いい人だ、この和尚は。,Учитель Кунхуань оказался весьма добрым человеком.,
,,,,,,,,,,默认400,,,,不过……对于城里的人数，他会不会略微夸大了？,不過……對於城裡的人數，他會不會略微誇大了？,However... Might he be slightly exaggerating about the city's population?,しかし……町の人口は少し盛りすぎではなかろうか？,Но... Не преувеличивает ли он немного население города?,
,,,,,,,,,,默认401,,,,我知道城里大概住着三十万人，算上周边逃难而来的人，顶多也就五六十万人，很难有八十万人。,我知道城裡大概住著三十萬人，算上周邊逃難而來的人，頂多也就五六十萬人，很難有八十萬人。,"I know the city holds about three hundred thousand residents. Even counting refugees from surrounding areas, it wouldn't exceed five or six hundred thousand—eighty thousand seems improbable.",たしかこの町に住んでいるのは三十万人ほどだ。周辺から逃れてきた者を入れても、多くて五六十万人といったところだろう。八十万人はあり得なさそうだが。,"Я знаю, что в городе примерно триста тысяч жителей. Даже если учесть беженцев из окрестностей, население не превысит пяти-шести сотен тысяч, восемьсот тысяч - уж слишком много.",
,,,,,,,,,,默认402,,,,哦，想明白了。,哦，想明白了。,"Ah, now I understand.",なるほど、わかったぞ。,А... я понял.,
,,,,,,,,,,默认403,,,,大概佛家怜悯的生灵不止有人，还有城里的鸡鸭猫狗。,大概佛家憐憫的生靈不止有人，還有城裡的雞鴨貓狗。,"Perhaps Buddhist mercy embraces not just humans, but even the city’s chickens, ducks, cats, and dogs.",仏僧の憐れんでいる「命」は人に限らず、この町の犬猫や鶏鴨なども含まれているのだろう。,"Может быть, будучи буддистом, он жалеет не только людей, но и кур, уток, кошек и собак.",
,,,,,,,,,,默认404,,,,那些妖兵烧杀抢掠之时，必定不会放过那些家畜，将他们计入受苦受难的生灵，也算合理。,那些妖兵燒殺搶掠之時，必定不會放過那些家畜，將他們計入受苦受難的生靈，也算合理。,Those demon soldiers spared no livestock during their slaughter—counting them among the tormented souls is only fair.,妖兵たちの焼き討ちに略奪となれば、家畜を放っておくわけがない。彼らを苦難の命として数えるのは納得がいく。,"В своей резне яогуаи не щадят даже животных, так что было бы вполне справедливо включить их в число терзаемых душ.",
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认405,,,,……,……,...,……,...,
,,空幻,说话眯眼,,,,,,,默认406,,空幻/08_空幻_07,,[对了，施主，方才听你言谈，贫僧心中有一事不明，还望解惑。］,[對了，施主，方才聽你言談，貧僧心中有一事不明，還望解惑。］,"""Patron, your earlier words left this humble monk with one unresolved question. Might you enlighten me?""",「ところで施主どの、先ほどの話で少し気がかりなことがあるのだが、訊いてもよろしいか」,"""Постойте, господин мирянин, слова Ваши оставили сего монаха с неразрешённым вопросом... Не соблаговолите ли Вы ответить на него?""",
,,方知宥,,,,,,,,默认407,,方知宥/08_方知宥_24,,[大师请说。］,[大師請說。］,"""Speak, Great Master.""",「どうぞ」,"""Конечно, что у вас за вопрос, Великий Учитель?""",
,,,,,,,,,,默认408,,,,我收敛心神。,我收斂心神。,I steel my focus.,私は彼の話に集中する。,Я сосредоточился.,
,,空幻,无奈,,,,,,,默认409,,空幻/08_空幻_08,,[施主缘何……称那些破城而入的兵卒为“妖兵”？],[施主緣何……稱那些破城而入的兵卒為“妖兵”？],"""Why do you... call those marauding soldiers ""demon soldiers""?""",「施主どのはなぜ……あの攻め入ってきた兵卒たちを『妖兵』と呼ぶのだ？」,"""Почему... Вы именуете сих мародёров 'яогуаями'?""",
,,,,,,,,,,默认410,,,,空幻师父细长的眼睛里透着真切的疑惑。,空幻師父細長的眼睛裡透著真切的疑惑。,Master Konghuan’s slitted eyes burned with true confusion.,空幻和尚の目に、確かな疑念の色が見える。,В узких глазах учителя Кунхуаня проглядывало искреннее непонимание.,
,,方知宥,,,,,,,,默认411,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认412,,,,空幻师父的问题，像一把钥匙，瞬间打开了我心中那个一直刻意回避的疑窦。,空幻師父的問題，像一把鑰匙，瞬間打開了我心中那個一直刻意迴避的疑竇。,"Master Konghuan's question was like a key, instantly prying open the doubt I'd stubbornly buried in my heart.",彼の質問は、私が心の中で意図的に避けてきた疑問の扉に対する鍵のようだった。,"Его вопрос стал словно ключом, который вмиг открыл сомнение, которое я доселе упорно прятал в своём сердце.",
,,,,,,,,,,默认413,,,,问得好。,問得好。,Good question.,いい質問だ。,Подмечено верно.,
,,,,,,,,,,默认414,,,,其实……这也是我一直想弄明白的问题。,其實……這也是我一直想弄明白的問題。,Actually... This is something I've been desperate to understand myself.,正直……それは私も知りたかったことだ。,"По правде говоря... Это то, что мне хотелось бы понять самому.",
,,,,,,,,,,默认415,,,,或许，能从他这里得到答案？,或許，能從他這裡得到答案？,Maybe he holds the answer?,もしかしたら、彼から答えが得られるかもしれない。,"Может, мне удастся получить ответ с его помощью?",
,,方知宥,,,,,,,,默认416,,方知宥/08_方知宥_25,,[在我回答之前……可否请大师先告诉我……在您眼中，那些破城屠戮之人，其形貌……究竟如何？ ],[在我回答之前……可否請大師先告訴我……在您眼中，那些破城屠戮之人，其形貌……究竟如何？ ],"""Before I answer... Might you first tell me... In your eyes, those city-breaking butchers—their forms... What exactly did they look like? """,「答える前に……一つ教えていただきたい。あなたの目では、あの殺戮を行っている者たちが……どう見えた？」,"""Прежде, чем я отвечу... позвольте спросить Вас: как Вы видите этих разрушающих город убийц? Каков их облик?""",
,,,,,,,,,,默认417,,,,我用问题回答了空幻师父的问题。,我用問題回答了空幻師父的問題。,I countered Master Konghuan's question with one of my own.,私は空幻和尚の質問を質問で返した。,Ответил я вопросом на вопрос.,
,,空幻,说话,,,,,,,默认418,,空幻/08_空幻_09,,[嗯……施主此问……倒是有些奇异……贫僧困居此处，久未外出，但也透过门缝看过一眼……那些破城之兵，面貌体态与本地南人略有差异，大概是从北方来的。],[嗯……施主此問……倒是有些奇異……貧僧困居此處，舊未外出，但也透過門縫看過一眼……那些破城之兵，面貌體態與本地南人略有差異，大概是從北方來的。],"""Hmph... Patron, your question... is... unusual... I've been confined here, untouched by the outside world—but I did catch a glimpse through the door's crack... Those city-sacking soldiers had faces and builds slightly different from the local southerners—likely northerners.""",「ふむ……施主どのの質問は少し妙だが……貧僧はここに閉じこもって外には出ていないが、門の隙間からちらりと見た。彼らの風貌はこの南の者とは少し異なっていたな。おそらく来たから来たのだろう」,"""Хм... Странные вещи Вы вопрошаете, господин мирянин... Сей монах сидел в затворе и не имел контакта с внешним миром, лишь через маленькую щёлку в воротах видел происходящее. Те вторгшиеся в город воины обликом своим несколько отличаются от южан - скорей всего, они прибыли с севера...""",
,,方知宥,,,,,,,,默认419,,方知宥/08_方知宥_26,,[但是……他们的脸……终究还是人的模样，对吧？],[但是……他們的臉……終究還是人的模樣，對吧？],"""But... Their faces... Still human after all, right?""",「しかし……顔はやはり……人のものだった、そうでしょう？」,"""Но... их лица... они были человеческие, да?""",
,,空幻,,,,,,,,默认420,,空幻/08_空幻_10,,[是的，他们皆是常人形貌。],[是的，他們皆是常人形貌。],"""Indeed, they all bear human forms.""",「うむ、皆ふつうの人の顔だった」,"""Да, ликом они были неотличимы от обычных людей.""",
,,方知宥,,,,,,,,默认421,,方知宥/08_方知宥_27,,[真的？],[真的？],"""Really?""",「本当に？」,"""Правда?""",
,,,,,,,,,,默认422,,,,我的声音有些发干。,我的聲音有些發乾。,My voice came out parched.,私の声が少し乾いた。,Прохрипел я.,
,,空幻,闭眼,,,,,,,默认423,,空幻/08_空幻_11,,[阿弥陀佛……出家人不打诳言。],[阿彌陀佛……出家人不打誑言。],"""Amitabha... A Monastic speaks no lies.""",「南無阿弥陀仏……出家人がほらを吹くものか」,"""О Амитабха... Те, кто принял постриг, не могут говорить лжи...""",
,,,,,,,,,,默认424,,,,空幻师父双手合十，神情肃穆。,空幻師父雙手合十，神情肅穆。,"Master Konghuan pressed his palms together, his expression solemn.",空幻和尚は両手を合わせ、神妙な面持ちになった。,Учитель Кунхуань сложил руки с благоговейным лицом.,
,,方知宥,,,,,,,,默认425,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认426,,,,我深呼出一口气，心里的疑问终于被解开了。,我深呼出一口氣，心裡的疑問終於被解開了。,"I exhaled deeply, the doubts in my heart finally laid to rest.",私はほっと息を吐き出す。もやもやしていた謎がようやく解けた。,"Я глубоко выдохнул, сомнения в сердце наконец-то развеялись.",
,,,,,,,,,,默认427,,,,原来是这样……,原來是這樣……,So that's how it was...,そういうことだったか……,Так вот в чём было дело...,
,,,,,,,,,,默认428,,,,早上刚醒来时，我看到城上出现妖兵，砍杀守城的士兵，因此总觉得自己误入了狮驼国。,早上剛醒來時，我看到城上出現妖兵，砍殺守城的士兵，因此總覺得自己誤入了獅駝國。,"At dawn, I woke to see demon soldiers atop the walls slaughtering the guards—thought I’d stumbled into the Lion Camel Kingdom.",目が覚めた時、町に妖兵が現れ、守備の兵士たちを殺し回っているのを見たため、獅駝国に迷い込んだと思っていた。,"На рассвете, едва проснувшись, я увидел как на стенах города появились яогуаи, убивающие солдат - тогда я подумал, что попал в королевство Льва и Верблюда.",
,,,,,,,,,,默认429,,,,后来，我原路返回方院，发现城里的布置与从前无异，又看到了老林头，便开始怀疑狮驼国是否是我的想象。,後來，我原路返回方院，發現城裡的布置與從前無異，又看到了老林頭，便開始懷疑獅駝國是否是我的想像。,"Later, I retraced my steps back to Fang's Courtyard and found the city's layout unchanged from before. When I saw Old Man Lin again, I began doubting whether the Lion Camel Kingdom had been my imagination.",その後、元の道を辿って方院に戻ろうとすると、町の様子が以前と変わっておらず、さらには林老人を見かけたため、獅駝国が私の想像の産物ではないかと疑い始めた。,"Позже, возвращаясь домой по обычной дороге, я обнаружил, что планировка города осталась прежней. И когда я снова увидел старика Линя, то начал сомневаться, не было ли королевство Льва и Верблюда плодом моего воображения.",
,,,,,,,,,,默认430,,,,再后来，我又看到了金翅大鹏王，令我有些动摇……,再後來，我又看到了金翅大鵬王，令我有些動搖……,"Then later, I saw the Golden Eagle King again, which shook my conviction further...",さらにその後、こんどは金翼鵬王を見たため、私は動揺した……,"Но потом я увидел Великого Златокрылого Кондора, и это опять меня поколебало...",
,,,,,,,,,,默认431,,,,反反复复，我简直要分不清这里究竟是扬州城，还是狮驼国了。,反反覆覆，我簡直要分不清這裡究竟是揚州城，還是獅駝國了。,"Back and forth, I could barely tell whether this was Yangzhou City or the Lion Camel Kingdom anymore.",そんなことを繰り返し、私はここが揚州なのか、それとも獅駝国七日の区別がつかなくなってしまった。,"То одно, то другое - я уже был не в силах понять, в Янчжоу ли я, или же в королевстве Льва и Верблюда.",
,,,,,,,,,,默认432,,,,如今，空幻师父倒是给了我明确的答案。,如今，空幻師父倒是給了我明確的答案。,"Now, Master Konghuan has given me a clear answer.",だが今、空幻和尚が私にはっきりと答えを教えてくれた。,Но сейчас от учителя Кунхуаня я получил чёткий ответ.,
,,,,,,,,,,默认433,,,,在他眼中，那些破城屠戮者，不过是一群异族士兵，面貌与常人无异。,在他眼中，那些破城屠戮者，不過是一群異族士兵，面貌與常人無異。,"In his eyes, those city-sackers were merely foreign soldiers, their faces no different from ordinary men.",彼が見た城を襲撃した殺戮者どもは、ただの異民族の兵士であり、怪も常人のそれなのだ。,"В его глазах те, кто устраивал резню, были всего лишь чужеземными солдатами, лицами неотличимыми от лиц обычных людей.",
,,,,,,,,,,默认434,,,,那么，我眼中所见的那一张张狰狞兽面、一副副妖异身躯……问题只可能出在我自己身上——,那麼，我眼中所見的那一張張猙獰獸面、一副副妖異身軀……問題只可能出在我自己身上——,Then what of the monstrous visages and twisted fiendish forms I saw with my own eyes... The problem must lie with me alone——,ならば私が見たあの獰猛な獣面や、妖怪じみた姿も……私の問題であると推測できる――,"Если только я один вижу их как яогуаев с звериными мордами... значит, проблема во мне.",
,,方知宥,,,,,,,,默认435,,方知宥/08_方知宥_28,,[兽视症。],[獸視症。],"""Beast's Affliction.""",「獣視病だ」,"""Звериный взор.""",
,,,,,,,,,,默认436,,,,我喃喃自语，声音干涩。,我喃喃自語，聲音乾澀。,"I muttered, my voice hoarse.",がさついた声で、私はぽつりと呟いた。,Хрипло пробубнил я.,
,,空幻,疑惑,,,,,,,默认437,,空幻/08_空幻_12,,[兽视症？],[獸視症？],"""Beast's Affliction?""",「獣視病？」,"""Звериный взор?""",
,,,,,,,,,,默认438,,,,空幻眉头微蹙，显然对这个词感到陌生。,空幻眉頭微蹙，顯然對這個詞感到陌生。,"Konghuan’s brow furrowed, the term clearly foreign to him.",空幻が眉をひそめる。初めて聞く言葉といった様子だ。,"Кунхуань нахмурился. Очевидно, что он не знал, что это такое.",
