,,,,,,,,,,默认138,,,,……,……,...,……,...,
,,,,,,,,,,默认139,,,,而且，在他死后，那些闯军为了给他报仇——竟然在屠杀百姓！,而且，在他死後，那些闖軍為了給他報仇——竟然在屠殺百姓！,"Moreover, after his death, those Dashing Army soldiers—in their quest for vengeance—began slaughtering common folk!",それに彼の死後、闖軍は敵討ちのために――農民を虐殺しているときた。,Да ещё и после его смерти его войска решили отомстить - путём убийства мирных жителей!,
,,,,,,,,,,默认140,,,,东虏、献贼……他们屠百姓，我不奇怪。,東虜、獻賊……他們屠百姓，我不奇怪。,"The Eastern Barbarians, the rebel bandits... I'm not surprised they massacre civilians.",東虜、献賊……あいつらが民を殺しても不思議ではない。,"""Восточные лу"" или войска ""лиходея Сяня""... Будь на их месте они, меня бы это совсем не удивило.",
,,,,,,,,,,默认141,,,,大明朝的官军在屠百姓，我大受震撼，也觉得不应该。,大明朝的官軍在屠百姓，我大受震撼，也覺得不應該。,"But when the Great Ming Dynasty's government troops slaughter civilians, I am deeply shaken and find it unconscionable.",明の官軍が民を殺しても、驚きはするだろうが、あり得ないとは言い切れない。,"Если бы войска Великой Мин убивали мирных жителей - для меня это было бы шоком, но не сказать, чтобы слишком большим.",
,,,,,,,,,,默认142,,,,而李闯带出的士兵竟然在屠百姓……,而李闖帶出的士兵竟然在屠百姓……,"And yet, the soldiers Li Chuang led are now slaughtering common folk...",しかし李自成に従っていた兵士が農民を殺すことになるとは……,"Но то, что этим занимаются войска, которые вёл за собой Ли ""Идущий Напролом""...",
,,,,,,,,,,默认143,,,,或许，我本来也该觉得不奇怪，但因听了许多日良叔和我所讲的所见所闻后，我几乎无法相信——,或許，我本來也該覺得不奇怪，但因聽了許多日良叔和我所講的所見所聞後，我幾乎無法相信——,"Perhaps I should have expected this too, but after hearing Uncle Liang's accounts day after day, I could scarcely believe—",本来ならば何の疑問もないはずだが、良からあれだけ闖軍の話を聞かされた後だと、にわかには信じられなかった――,"Возможно, мне не стоило бы так сильно этому поражаться - но после всех тех рассказов дядюшки Ляна я просто был не в силах поверить:",
,,,,,,,,,,默认144,,,,那个曾带着十万百姓杀进洛阳，开仓放粮的闯军。,那個曾帶著十萬百姓殺進洛陽，開倉放糧的闖軍。,"That this was the same Dashing Army that once led a hundred thousand commoners into Luoyang, opening granaries to feed the people.",かつて十万の農民を率いて洛陽に攻め込み、食料を解放した闖軍が。,"Войска, Идущие Напролом, что провели сотню тысяч простых людей в Лоян и открывали им амбары с едой.",
,,,,,,,,,,默认145,,,,那个喊着“迎闯王不纳粮”“剿兵安民”的闯军。,那個喊著“迎闖王不納糧”、“剿兵安民”的闖軍。,"That Dashing Army which rallied cries of ""Welcome Dashing King Li, no more grain taxes"" and ""Crush the troops to pacify the people"".",「闖王迎えれば<ruby=祖税>納糧</ruby>なし」、「軍を排し民を安んず」と謳った闖軍が。,"Войска, Идущие Напролом, что распевали ""Пришёл Король, Что Идёт Напролом - он не требует налог зерном!"", что ""истребляли правительственные войска во имя народного благоденствия"".",
,,,,,,,,,,默认146,,,,那个梦想是让天下人人都能吃饱饭、让世间再无饿殍的闯军。,那個夢想是讓天下人人都能吃飽飯、讓世間再無餓殍的闖軍。,That Dashing Army whose dream was to fill every belly under heaven and banish The Hungry Lamb from this world.,天下の誰もが十分に飯を食えるようになり、この世から飢えを失くそうと夢見たあの闖軍が。,"Войска, Идущие Напролом, мечтой которых было построить такую Поднебесную, где каждый бы ел досыта и больше не было бы голодных смертей.",
,,,,,,,,,,默认147,,,,竟然有一日也会屠戮百姓。,竟然有一日也會屠戮百姓。,Would one day slaughter the common folk.,よもや、よもや農民を殺す日が来ようとは。,В один день принялись убивать мирных жителей.,
,,,,,,,,,,默认148,,,,太荒唐了……太荒唐了……太荒唐了！,太荒唐了……太荒唐了……太荒唐了！,Too absurd... too absurd... too absurd!,なんとも皮肉だ……あまりにも皮肉な話ではないか！,Это просто нелепо... Просто нелепо... Просто нелепо!,
,,,,,,,,,,默认149,,,,这是所有人都疯了、这是整个天下都疯了？,這是所有人都瘋了、這是整個天下都瘋了？,Has everyone gone mad—has the whole world gone mad?,誰も彼も狂ってしまったのか？世の中が狂ってしまったのか？,"Это что, все вокруг сошли с ума? Вся Поднебесная сошла с ума?",
,,,,,,,,,,默认150,,,,——还是我疯了？,——還是我瘋了？,—Or is it I who have gone mad?,――それとも私が狂ってしまったのか？,Или же это я сошёл с ума?,
,Shake,Graphics,,x=30 y=40 time=0.4,,,,,PageWait,,,,,,,,,
,Se,木头掉落,,,,,,,,,,,,
,,,,,,,,,,默认151,,,,——嘭！,——嘭！,—Bang!,――バシャッ,*Плюх!*,
,,,,,,,,,,默认152,,,,良叔所赠的令牌从我的指缝间滑落，跌入浑浊的泥水之中。,良叔所贈的令牌從我的指縫間滑落，跌入渾濁的泥水之中。,"The token Uncle Liang had given me slipped through my fingers and fell into the murky, muddy water.",良からもらった令牌が指の隙間から滑り落ち、濁った泥水にはまっていった。,"Верительная дощечка, что дал мне дядюшка Лян, выскользнула у меня из пальцев и упала в мутную грязную воду.",
,BgEvent,寻闯8,,,,,1,,,,,,,
,,,,,,,,,,默认153,,,,我茫然挪动着脚步，无助地走了几步，却突然脚下一软，重重跌倒在泥泞里。,我茫然挪動著腳步，無助地走了幾步，卻突然腳下一軟，重重跌倒在泥濘裡。,"Dazed, I staggered forward a few helpless steps before my legs suddenly gave way, sending me crashing heavily into the mire.",呆然としたまま、ふらふらと歩く私。しかし足元がぐらつき、思いきりぬかるみに倒れ込んでしまった。,"В оцепенении я переступил ногами, сделал несколько беспомощных шагов, а потом внезапно потерял равновесие и тяжело упал в грязь.",
,,方知宥,,,,,,,,默认154,,方知宥/32-1-1_方知宥_15,,[呜呜……呜呜呜呜……呜呜呜呜呜……],[嗚嗚……嗚嗚嗚嗚……嗚嗚嗚嗚嗚……],"""Sob...sobsob...sobsobsob...""",「く……ぐぐ……ぐううう……」,"""У-у-у... У-у-у-у... У-у-у-у-у...""",
,,,,,,,,,,默认155,,,,我侧卧在地上，被雨水淋透了身子，开始哭。,我側臥在地上，被雨水淋透了身子，開始哭。,"I lay curled on the ground, soaked by the rain, and wept.",地面に這いつくばり、雨に打たれながら、私は泣き出した。,"Лёжа на боку, вымокший до нитки от дождевой воды, я начал плакать.",
,,方知宥,,,,,,,,默认156,,方知宥/32-1-1_方知宥_16,,[哈哈……哈哈哈哈哈哈……哈哈哈哈哈哈……],[哈哈……哈哈哈哈哈哈……哈哈哈哈哈哈……],"""Hah...hahahahaha...hahahahaha...""",「ふ……ふはは……ははははは……」,"""Ха-ха... Ха-ха-ха-ха-ха-ха... Ха-ха-ха-ха-ха-ха...""",
,,,,,,,,,,默认157,,,,我在泥浆里打了个滚，开始笑。,我在泥漿裡打了個滾，開始笑。,"I writhed in the mud, staring at the sky, and laughed.",泥の中でのたうち、仰向けになって、今度は笑い始めた。,"Перекатившись в грязи, я перевернулся на спину и разразился смехом.",
,,方知宥,,,,,,,,默认158,,方知宥/32-1-1_方知宥_17,,[呜呜呜……哈哈……哈哈哈哈哈……呜呜呜呜……哈哈哈哈！],[嗚嗚嗚……哈哈……哈哈哈哈哈……嗚嗚嗚嗚……哈哈哈哈！],"""Sobsob...hah...hahahaha...sobsobsob...HAHAHAHA!""",「ぐふっ……はは……ははははは……ふふふふ……はーっはっはっは！」,"""У-у-у... Ха-ха... Ха-ха-ха-ха-ха-ха... У-у-у-у-у... Ха-ха-ха-ха!""",
,,,,,,,,,,默认159,,,,我的笑声混在雨中像是哭声，哭声混在雨中像是笑声，很快便连在一起，再也分不清。,我的笑聲混在雨中像是哭聲，哭聲混在雨中像是笑聲，很快便連在一起，再也分不清。,"My laughter dissolved into the rain like sobs, my sobs dissolved into the rain like laughter—until they merged beyond recognition.",雨に混じる笑い声は泣き声のようで、雨に混じる泣き声は笑い声のようで、どれもこれもが一緒くたになり、区別がつかなくなる。,"Мой смех сквозь дождь слышался словно плач, плач сквозь дождь слышался словно смех - вскоре всё это смешалось вместе и стало неразличимо друг от друга.",
,BgEvent,寻闯9,,,,,1,,,,,,,
,,,,,,,,,,默认160,,,,我痛苦却释怀地扭曲着表情，面对天上如断线珠子般的雨水，笑了哭，哭了笑。,我痛苦卻釋懷地扭曲著表情，面對天上如斷線珠子般地雨水，笑了哭，哭了笑。,"With features contorted in agonized release, I faced the heavens’ threaded downpour, laughing through tears and crying through laughter.",苦悶しつつも諦めに顔をゆがめ、糸が切れた数珠のように天から降り注ぐ雨に向かい、私は泣き、笑った。,"С искажённой гримасой, полной боли, но в то же время какого-то умиротворения, глядя в небо, с которого рассыпавшимися бусами капал дождь, я смеялся плачем и плакал смехом.",
,,,,,,,,,,默认161,,,,——啪——啪——啪,——啪——啪——啪,—Snap—Snap—Snap—,――ぱら――ぱら――ぱら,"*Кап.*, *Кап.*, *Кап.*",
,BgEvent,寻闯10,,,,,1,,,,,,,
,,,,,,,,,,默认162,,,,世间疯了。,世間瘋了。,The world has gone mad.,世界が狂った。,Мир сошёл с ума.,
,,,,,,,,,,默认163,,,,世间混乱了。,世間混亂了。,The world has descended into chaos.,世界がごちゃ混ぜになった。,Мир погрузился в хаос.,
,,,,,,,,,,默认164,,,,世间迟缓了。,世間遲緩了。,The world has slowed to a crawl.,世界が遅くなった。,Мир замедлился.,
,,,,,,,,,,默认165,,,,匆匆逃过的难民，匆匆追来的闯军。,匆匆逃過的難民，匆匆追來的闖軍。,"Refugees flee in haste, pursued by the swift Dashing Army.",続々と逃げる難民。続々と追いかける闖軍。,"Спешно бегущие прочь крестьяне, спешно преследующие их Войска, Идущие Напролом.",
,,,,,,,,,,默认166,,,,难民的脸匆匆变幻，变成了牛、变成了羊、变成了马、变成了狗。,難民的臉匆匆變幻，變成了牛、變成了羊、變成了馬、變成了狗。,"The refugees' faces shift rapidly—into oxen, sheep, horses, dogs.",難民の顔が次々と変化していった。牛に、羊に、馬に、犬に。,"Лица крестьян спешно менялись, превращаясь в коров, превращаясь в овец, превращаясь в лошадей, превращаясь в собак.",
,,,,,,,,,,默认167,,,,闯军的脸匆匆变幻，变成了狼、变成了豺、变成了虎、变成了豹。,闖軍的臉匆匆變幻，變成了狼、變成了豺、變成了虎、變成了豹。,"The Dashing Army's faces shift rapidly—into wolves, jackals, tigers, leopards.",闖軍の顔が次々と変化していった。狼に、<ruby=山犬>豺</ruby>に、虎に、豹に。,"Лица солдат Войска, Идущего Напролом, спешно менялись, превращаясь в обычных волков, превращаясь в красных волков, превращаясь в тигров, превращаясь в леопардов.",
,FadeOut,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认168,,,,哈哈。,哈哈。,Hah.,あはははは,Ха-ха.,
,,,,,,,,,,默认169,,,,我彻底疯了。,我徹底瘋了。,I’ve gone utterly mad.,私はいかれてしまった。,Я совсем сошёл с ума.,
,,,,,,,,,,默认170,,,,疯了也好。,瘋了也好。,Perhaps madness is better.,いかれたっていいさ。,Но оно и к лучшему.,
,,,,,,,,,,默认171,,,,从此之后，这世间不再是人世。,從此之後，這世間不再是人世。,"From this moment on, the world is no longer a realm of men.",これからは、もうこの世は人のものではない。,Отныне этот мир больше не принадлежит людям.,
,,,,,,,,,,默认172,,,,从此之后，举目皆豺虎，天地奉人牲。,從此之後，舉目皆豺虎，天地奉人牲。,"From this moment on, all eyes behold beasts of prey, and heaven and earth demand human sacrifice.",これからは、見渡す限りみな猛獣だ。天地は人を捨てたのだ。,"Отныне, куда ни кинь взор, вокруг были лишь волки и тигры, Небо и Земля лишь требовали человеческих жертв.",
,,,,,,,,,,默认173,,,,这世间早就完了，没有一丁点的希望。,這世間早就完了，沒有一丁點的希望。,"This world was already lost, without a shred of hope.",この世はもう終わりだ。一点の希望もない。,"Этому миру уже давно настал конец, в нём не осталось ни проблеска надежды.",
,Se,喷血,,,,,,,,,,,,
,,,,,,,,,,默认174,,,,——噗！,——噗！,—Thud!,――ドス！,*Тык!*,
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,寻闯结局前,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,寻闯结局,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,CloudWindTop,,Linear,,2,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认175,,,,不知是何时。,不知是何時。,Unaware of when.,今がいつかもわからない。,"Не знаю даже, когда это случилось.",
,,,,,,,,,,默认176,,,,一杆长枪穿透雨幕，带着那冰凉的雨水刺穿了我的胸膛。,一桿長槍穿透雨幕，帶著那冰涼的雨水刺穿了我的胸膛。,"A spear pierced the rain's veil, its cold steel thrusting through my chest with the icy droplets.",一本の槍が雨幕を貫き、冷たい雨を纏って私の胸に突き刺さった。,"Чьё-то длинное копьё прошло через дождевую завесу и, омытое ледяными каплями, пронзило мне грудь.",
,,,,,,,,,,默认177,,,,我没有抬头去看杀我的人。,我沒有抬頭去看殺我的人。,I didn't raise my head to see my killer.,顔を上げて私を殺した者の顔を見ることはなかった。,"Я даже не стал поднимать голову, чтобы взглянуть, кто убил меня.",
,,,,,,,,,,默认178,,,,我也并不在乎。,我也並不在乎。,Nor did I care.,もはやどうでもよかった。,Мне и вовсе не было до этого дела.,
,,,,,,,,,,默认179,,,,我死了。,我死了。,I died.,私は死んだ。,Я умер.,
,,,,,,,,,,默认180,,,,名为方知宥的凡庸之辈死了。,名為方知宥的凡庸之輩死了。,Fang Zhiyou—that utterly ordinary man—was dead.,方知宥という凡庸な男はここで死んだ。,Посредственность по имени Фан Чжию умерла.,
,,,,,,,,,,默认181,,,,死在了哭与笑之中。,死在了哭與笑之中。,Perished between laughter and sobs.,笑いと涙の中で死んだ。,Умерла среди плача и хохота.,
,,,,,,,,,,默认182,,,,死在这纷乱的妖世。,死在這紛亂的妖世。,Lost to this demon-ridden age.,混沌とした妖の世で死んだ。,Умерла посреди этого беспорядочного мира яогуаев.,
,,,,,,,,,,默认183,,,,……,……,...,……,...,
,,,,,,,,,,默认184,,,,这妖世。,這妖世。,This demon-ridden age.,こんな妖怪の世で。,В этом мире яогуаев.,
,,,,,,,,,,默认185,,,,我不想活。,我不想活。,I've no will to live.,私は生きたくない。,Я не хочу жить.,
,,,,,,,,,,默认186,,,,【结局：寻闯】,【結局：尋闖】,(Ending 1: Seeking the Dashing King - Fin),（エンディング1：尋闖 完）,"【Концовка: В поисках ""Идущего Напролом""】",
,StopBgm,,,,,,3,,,,,,,,,,,
,AddSteamAchiKey,Achieve_map_commonEnd_1
,If,!IsDead,
,AddSteamAchiKey,Achieve_NoDead,
,EndIf,,
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,约稿1,,,,,,,,,,,,,,,,
,ScreenText,1,White,2,1.5,2,72,,,结语3
,UnlockPlotMap,map_other_1
,EndScenario
